Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-05-30,Coors Field,SF  @ COL,9:10,+16%,+31%,+12%,+28%,+0.36,+1.07,+1.30,+2.43,+21%,+30%,+16%,+33%,+0.47,+1.05,+1.67,+2.87,-5%,+0%,-3%,-5%,-0.11,+0.01,-0.37,-0.44
2026-05-30,Sutter Health Park,NYY @ ATH,10:05,+31%,+18%,+1%,+21%,+0.69,+0.62,+0.07,+1.83,+32%,+13%,+2%,+20%,+0.71,+0.47,+0.18,+1.76,-1%,+4%,-1%,+1%,-0.01,+0.15,-0.11,+0.08
2026-05-30,Great American BP,ATL @ CIN,7:15,+14%,+6%,-4%,+9%,+0.33,+0.19,-0.42,+0.77,+12%,+1%,-1%,+8%,+0.28,+0.05,-0.11,+0.73,+2%,+4%,-3%,+0%,+0.05,+0.15,-0.31,+0.04
2026-05-30,Daikin Park,MIL @ HOU,4:10,+6%,-10%,-4%,-4%,+0.13,-0.36,-0.42,-0.34,+6%,-10%,-4%,-4%,+0.14,-0.36,-0.48,-0.37,0%,+0%,+1%,+0%,-0.01,+0.00,+0.06,+0.03
2026-05-30,Dodger Stadium,PHI @ LAD,10:10,+10%,-6%,-5%,-4%,+0.22,-0.21,-0.55,-0.34,+17%,-4%,-5%,+0%,+0.39,-0.12,-0.58,+0.01,-8%,-3%,+0%,-4%,-0.17,-0.09,+0.03,-0.35
2026-05-30,Busch Stadium,CHC @ STL,7:15,-13%,-2%,+5%,-5%,-0.29,-0.09,+0.58,-0.48,-10%,-5%,+4%,-6%,-0.22,-0.19,+0.46,-0.55,-3%,+3%,+1%,+1%,-0.07,+0.11,+0.12,+0.07
2026-05-30,Tropicana Field,LAA @ TB,4:10,-3%,-7%,-8%,-6%,-0.08,-0.23,-0.82,-0.52,-4%,-6%,-7%,-6%,-0.09,-0.22,-0.79,-0.52,+1%,0%,0%,0%,+0.02,-0.01,-0.03,-0.01
2026-05-30,Rate Field,DET @ CHW,2:10,-7%,-7%,-2%,-7%,-0.16,-0.25,-0.21,-0.58,+2%,-7%,+3%,+1%,+0.05,-0.25,+0.30,+0.07,-9%,0%,-5%,-8%,-0.21,0.00,-0.51,-0.66
2026-05-30,Globe Life Field,KC  @ TEX,4:05,-10%,-8%,-2%,-7%,-0.22,-0.27,-0.17,-0.64,-9%,-8%,-1%,-7%,-0.19,-0.28,-0.14,-0.60,-1%,+0%,0%,0%,-0.02,+0.01,-0.03,-0.04
2026-05-30,PNC Park,MIN @ PIT,4:05,-25%,+5%,+0%,-8%,-0.56,+0.19,+0.01,-0.66,-14%,+11%,+0%,-1%,-0.32,+0.38,+0.01,-0.05,-11%,-5%,+0%,-7%,-0.25,-0.19,+0.00,-0.61
2026-05-30,Citi Field,MIA @ NYM,4:10,-8%,-27%,+2%,-10%,-0.19,-0.95,+0.20,-0.89,-2%,-18%,-4%,-8%,-0.04,-0.64,-0.48,-0.69,-7%,-9%,+6%,-2%,-0.15,-0.31,+0.67,-0.20
2026-05-30,Nationals Park,SD  @ WAS,4:05,-22%,+2%,-1%,-11%,-0.50,+0.06,-0.09,-1.00,+3%,+4%,+3%,+3%,+0.07,+0.14,+0.31,+0.28,-26%,-2%,-4%,-15%,-0.58,-0.08,-0.40,-1.28
2026-05-30,Oriole Park,TOR @ BAL,4:05,-22%,-4%,+1%,-12%,-0.48,-0.14,+0.14,-1.03,-1%,+6%,+6%,+5%,-0.02,+0.20,+0.69,+0.47,-21%,-10%,-5%,-17%,-0.46,-0.34,-0.55,-1.50
2026-05-30,Progressive Field,BOS @ CLE,4:10,-30%,-1%,-4%,-14%,-0.68,-0.05,-0.44,-1.22,-5%,+2%,-3%,-1%,-0.11,+0.08,-0.30,-0.11,-25%,-4%,-1%,-13%,-0.57,-0.13,-0.15,-1.11
2026-05-30,T-Mobile Park,ARI @ SEA,10:10,-24%,-24%,-5%,-21%,-0.53,-0.83,-0.53,-1.80,+1%,-15%,-6%,-8%,+0.03,-0.52,-0.66,-0.69,-25%,-9%,+1%,-13%,-0.56,-0.32,+0.13,-1.12
