Matchup,TOR @ BOS
Pitcher,Max Scherzer
Pitcher Team,TOR
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,22.0,102,0.303,0.425,0.629,0.326,1.73,9,3.68,10.8%,17.0%,12.7%,9.2%,8.7%,5.32,62.7%,7.5%,13.2%,39.5%,30.3%,34.8%,31.6%
vsLHB,14.0,69,0.322,0.447,0.661,0.339,1.93,6,3.86,11.6%,15.4%,8.7%,6.7%,7.7%,3.86,62.3%,7.0%,13.0%,35.2%,31.5%,29.4%,35.2%
vsRHB,8.0,33,0.267,0.378,0.567,0.300,1.38,3,3.38,9.1%,20.0%,21.2%,13.5%,10.6%,7.88,63.6%,8.5%,13.6%,50.0%,27.3%,50.0%,22.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Wilyer Abreu LHB,,+370,22,22,4.40,2,2,0.263,0.318,0.632,0.368,0.389,9.1%,28.6%,22.7%,15.6%,93.4,272.0,6,4,20.0%,6.7%,13.3%,46.7%,33.3%,73.6,30.4%,19.6%,8.7%,93.9%,53.3%,25.0%,20.0%,13.3%,20.0%,40.0%,40.0%,31.8%
Jarren Duran LHB,,+450,22,22,4.40,1,1,0.182,0.182,0.318,0.136,0.217,-,42.0%,36.4%,23.6%,81.4,240.4,3,1,7.1%,7.1%,7.1%,28.6%,21.4%,75.6,56.5%,6.5%,4.3%,93.9%,21.4%,33.3%,14.3%,50.0%,35.7%,64.3%,-,25.0%
Ceddanne Rafaela RHB,,+571,28,19,4.40,1,2,0.474,0.474,0.842,0.368,0.565,-,23.1%,21.1%,13.2%,88.7,266.4,6,2,-,-,33.3%,53.3%,53.3%,69.8,18.2%,36.4%,9.1%,84.6%,26.7%,25.0%,40.0%,20.0%,40.0%,6.7%,53.3%,42.9%
Caleb Durbin RHB,,+900,6,17,4.00,1,1,0.125,0.118,0.438,0.312,0.219,-,10.3%,11.8%,6.1%,81.9,258.4,3,1,6.7%,6.7%,13.3%,20.0%,20.0%,69.8,7.4%,25.9%,7.4%,93.1%,33.3%,20.0%,13.3%,40.0%,33.3%,53.3%,13.3%,41.7%
Willson Contreras RHB,,+390,29,14,4.40,1,1,0.154,0.214,0.462,0.308,0.292,-,46.4%,42.9%,25.5%,88.9,268.3,2,1,-,-,14.3%,42.9%,28.6%,76.2,63.0%,11.1%,11.1%,96.4%,28.6%,50.0%,14.3%,28.6%,42.9%,42.9%,14.3%,42.9%
Masataka Yoshida LHB,,+790,20,21,4.00,0,0,0.200,0.238,0.200,-,0.200,4.8%,25.0%,23.8%,11.2%,83.8,270.3,2,0,-,-,13.3%,13.3%,40.0%,69.7,6.1%,24.2%,-,82.5%,26.7%,0.0%,26.7%,46.7%,33.3%,46.7%,20.0%,15.4%
Marcelo Mayer LHB,,+790,10,18,3.60,0,0,0.200,0.333,0.267,0.067,0.278,16.7%,29.0%,22.2%,11.1%,89.9,291.5,2,1,-,-,9.1%,45.5%,9.1%,74.3,42.9%,25.0%,10.7%,90.3%,27.3%,0.0%,-,63.6%,27.3%,54.5%,18.2%,10.0%
Mickey Gasper SHB,,+720,8,17,3.40,0,1,0.286,0.412,0.500,0.214,0.389,17.6%,20.7%,11.8%,8.1%,89.0,331.2,5,1,-,-,16.7%,41.7%,16.7%,72.9,22.2%,33.3%,3.7%,93.1%,41.7%,0.0%,8.3%,50.0%,66.7%,16.7%,16.7%,16.0%
Carlos Narvaez RHB,,+650,13,16,3.20,0,0,0.143,0.250,0.143,-,0.192,12.5%,42.4%,50.0%,20.3%,90.3,277.4,1,1,-,-,33.3%,66.7%,50.0%,71.9,25.0%,14.3%,10.7%,84.8%,16.7%,0.0%,50.0%,33.3%,66.7%,-,33.3%,38.9%
Isiah Kiner-Falefa RHB,,+1300,9,15,4.00,0,0,0.286,0.333,0.286,-,0.281,6.7%,30.8%,26.7%,17.8%,78.4,269.5,1,0,-,-,10.0%,30.0%,40.0%,69.6,8.3%,16.7%,4.2%,92.3%,10.0%,0.0%,30.0%,60.0%,40.0%,50.0%,10.0%,20.0%
Andruw Monasterio RHB,—,N/A,16,13,1.60,0,0,0.154,0.154,0.154,-,0.137,-,19.2%,23.1%,10.2%,78.6,206.4,1,1,-,-,20.0%,20.0%,20.0%,68.5,-,16.7%,4.2%,92.3%,30.0%,0.0%,-,40.0%,50.0%,20.0%,30.0%,45.5%
Connor Wong RHB,—,N/A,17,8,3.40,0,0,0.286,0.375,0.286,-,0.304,12.5%,36.4%,37.5%,18.2%,84.6,175.9,0,0,-,-,25.0%,-,50.0%,71.0,10.0%,5.0%,-,90.9%,-,-,50.0%,50.0%,50.0%,25.0%,25.0%,27.3%
