Matchup,NYM @ TOR
Pitcher,Kevin Gausman
Pitcher Team,TOR
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,54.0,233,0.279,0.340,0.470,0.191,1.37,9,1.50,6.0%,27.1%,22.7%,17.5%,13.6%,8.83,60.3%,6.5%,7.9%,37.6%,27.9%,17.4%,18.2%
vsLHB,35.1,147,0.267,0.324,0.444,0.178,1.27,5,1.27,6.1%,24.9%,21.1%,16.1%,12.6%,7.90,58.8%,5.4%,7.5%,36.4%,25.2%,14.8%,13.1%
vsRHB,18.2,86,0.300,0.367,0.512,0.212,1.55,4,1.93,5.8%,31.0%,25.6%,20.0%,15.2%,10.61,62.8%,8.3%,8.6%,39.7%,32.8%,21.1%,27.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Francisco Lindor SHB,,+415,23,17,3.80,3,3,0.353,0.353,1.000,0.647,0.571,-,21.6%,11.8%,10.3%,100.1,297.4,7,5,20.0%,20.0%,40.0%,80.0%,53.3%,72.7,23.3%,40.0%,20.0%,90.9%,86.7%,40.0%,50.0%,46.7%,13.3%,53.3%,26.7%,20.0%,13.3%
Carson Benge LHB,,+640,24,14,4.80,2,3,0.308,0.357,0.769,0.462,0.474,7.1%,34.6%,28.6%,15.8%,91.2,295.8,4,2,11.1%,11.1%,33.3%,55.6%,33.3%,70.9,31.8%,27.3%,9.1%,84.6%,66.6%,44.4%,50.0%,22.2%,22.2%,33.3%,33.3%,33.3%,35.7%
Ronny Mauricio SHB,,+591,16,14,3.00,1,1,0.143,0.143,0.357,0.214,0.214,-,18.9%,35.7%,13.5%,87.7,226.1,1,1,11.1%,-,-,33.3%,11.1%,74.5,48.5%,12.1%,9.1%,89.2%,33.3%,22.2%,0.0%,11.1%,44.4%,11.1%,88.9%,-,66.7%
Juan Soto LHB,,+280,32,15,4.40,0,1,0.308,0.400,0.462,0.154,0.375,13.3%,19.2%,6.7%,8.3%,93.6,253.3,2,1,9.1%,-,18.2%,45.5%,36.4%,71.8,17.4%,34.8%,21.7%,88.5%,54.6%,18.2%,0.0%,36.4%,36.4%,45.5%,54.5%,-,55.6%
Brett Baty LHB,,+720,16,14,3.80,0,1,-,0.214,-,-,0.139,21.4%,36.7%,21.4%,20.0%,89.6,298.1,2,0,37.5%,25.0%,25.0%,50.0%,62.5%,75.1,44.4%,14.8%,7.4%,96.4%,62.5%,37.5%,0.0%,25.0%,37.5%,62.5%,12.5%,25.0%,52.9%
Tyrone Taylor RHB,—,N/A,26,13,2.20,0,0,0.154,0.154,0.231,0.077,0.166,-,20.8%,7.7%,10.4%,81.3,222.5,2,1,-,-,25.0%,25.0%,33.3%,69.7,4.3%,30.4%,8.7%,95.8%,33.4%,16.7%,0.0%,16.7%,41.7%,58.3%,25.0%,16.7%,13.3%
A.J. Ewing LHB,,+910,15,12,3.80,0,1,0.182,0.250,0.182,-,0.208,-,9.5%,-,4.3%,88.9,292.0,5,1,9.1%,-,-,36.4%,45.5%,68.5,-,38.9%,5.6%,90.0%,72.8%,45.5%,0.0%,27.3%,27.3%,18.2%,27.3%,54.5%,38.5%
Jared Young LHB,,+520,36,12,3.20,0,0,0.200,0.333,0.200,-,0.256,16.7%,34.8%,8.3%,17.0%,87.6,280.0,3,1,11.1%,-,11.1%,33.3%,11.1%,74.1,42.9%,14.3%,4.8%,95.5%,44.4%,33.3%,0.0%,11.1%,33.3%,11.1%,66.7%,22.2%,23.1%
Luis Torrens RHB,,+1000,12,11,2.80,0,0,0.300,0.364,0.300,-,0.302,9.1%,29.2%,27.3%,16.3%,90.7,238.5,1,0,-,-,14.3%,42.9%,28.6%,69.7,8.7%,21.7%,4.3%,95.8%,42.9%,-,-,42.9%,42.9%,28.6%,42.9%,28.6%,16.7%
Bo Bichette RHB,,+610,13,11,4.40,0,0,0.100,0.182,0.100,-,0.140,9.1%,21.1%,18.2%,11.1%,93.3,282.8,2,1,-,-,25.0%,50.0%,62.5%,71.5,27.8%,27.8%,16.7%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,62.5%,12.5%,25.0%,46.2%
