Matchup,WSH @ NYM
Pitcher,Brad Lord
Pitcher Team,WSH
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,61.2,261,0.224,0.281,0.336,0.112,1.18,7,1.02,8.0%,20.7%,21.5%,14.6%,10.4%,8.17,64.8%,8.7%,6.2%,40.4%,19.7%,20.0%,12.9%
vsLHB,26.0,123,0.262,0.340,0.430,0.168,1.54,5,1.73,9.8%,20.1%,22.8%,13.5%,9.9%,9.69,61.8%,8.5%,11.4%,48.1%,24.1%,26.3%,22.8%
vsRHB,35.0,138,0.192,0.228,0.256,0.064,0.94,2,0.51,6.5%,21.4%,20.3%,15.9%,10.9%,7.20,67.4%,8.9%,2.0%,34.3%,16.2%,12.5%,5.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brett Baty LHB,,+610,17,3.60,10,2,3,94.9,354.2,6,3,20.0%,-,-,50.0%,40.0%,75.0,61.1%,38.9%,22.2%,100.0%,70.0%,70.0%,28.6%,-,30.0%,10.0%,50.0%,40.0%,37.5%
Jorge Polanco SHB,,+571,16,3.60,10,1,1,85.5,319.9,4,2,20.0%,10.0%,30.0%,40.0%,30.0%,68.9,-,50.0%,25.0%,92.3%,60.0%,40.0%,25.0%,20.0%,30.0%,50.0%,30.0%,20.0%,57.1%
Marcus Semien RHB,,+750,26,3.80,10,1,1,86.2,238.1,2,1,10.0%,10.0%,20.0%,20.0%,30.0%,66.4,-,57.1%,7.1%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,50.0%,20.0%,30.0%,33.3%
Luis Torrens RHB,—,N/A,17,3.80,10,1,2,93.4,306.9,3,1,10.0%,-,-,60.0%,30.0%,69.6,7.1%,57.1%,28.6%,93.3%,50.0%,40.0%,25.0%,10.0%,50.0%,20.0%,10.0%,70.0%,11.1%
Luis Robert RHB,,+620,10,3.80,10,1,1,87.3,238.7,1,1,10.0%,-,50.0%,20.0%,40.0%,76.8,68.8%,37.5%,12.5%,100.0%,70.0%,40.0%,25.0%,30.0%,20.0%,70.0%,10.0%,20.0%,50.0%
Bo Bichette RHB,,+830,19,4.60,10,1,1,92.0,303.4,3,1,10.0%,-,-,50.0%,30.0%,69.5,19.0%,33.3%,19.0%,95.5%,40.0%,20.0%,50.0%,20.0%,60.0%,20.0%,60.0%,20.0%,62.5%
A.J. Ewing LHB,,+810,19,4.60,10,0,1,91.2,245.4,2,1,10.0%,-,-,50.0%,30.0%,69.7,23.1%,53.8%,23.1%,92.9%,60.0%,40.0%,0.0%,20.0%,30.0%,-,60.0%,40.0%,71.4%
Carson Benge LHB,,+750,31,4.40,10,0,0,88.5,249.1,0,0,-,-,-,40.0%,60.0%,69.8,5.6%,33.3%,22.2%,94.7%,60.0%,10.0%,0.0%,50.0%,40.0%,10.0%,30.0%,60.0%,25.0%
Francisco Lindor SHB,,+460,30,4.60,10,0,0,93.1,224.0,1,0,-,-,40.0%,60.0%,40.0%,72.8,26.7%,46.7%,20.0%,88.2%,60.0%,20.0%,0.0%,40.0%,20.0%,60.0%,30.0%,10.0%,50.0%
Francisco Alvarez RHB,,+555,27,4.00,10,0,1,83.5,210.0,2,1,20.0%,10.0%,30.0%,30.0%,50.0%,72.1,25.0%,18.8%,18.8%,100.0%,40.0%,10.0%,0.0%,30.0%,30.0%,40.0%,40.0%,20.0%,25.0%
Gabriel Arias RHB,—,N/A,36,3.60,10,0,1,83.7,235.1,1,0,-,-,-,20.0%,30.0%,73.7,31.2%,18.8%,6.2%,94.1%,30.0%,20.0%,0.0%,10.0%,70.0%,50.0%,10.0%,40.0%,70.0%
Jared Young LHB,,+562,29,4.20,10,0,0,89.8,307.7,4,1,-,-,20.0%,50.0%,40.0%,71.9,13.3%,46.7%,6.7%,88.2%,70.0%,50.0%,0.0%,20.0%,30.0%,30.0%,30.0%,40.0%,66.7%
Cristian Pache RHB,—,N/A,-,2.00,1,0,0,99.8,-,0,0,-,-,-,100.0%,-,67.2,-,33.3%,33.3%,100.0%,-,-,-,-,100.0%,-,-,100.0%,0.0%
