Matchup,TOR @ HOU
Pitcher,Jameson Taillon
Pitcher Team,TOR
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,76.0,326,0.256,0.362,0.542,0.286,1.36,25,2.96,8.3%,25.7%,20.9%,19.5%,11.9%,8.05,56.1%,6.6%,15.7%,38.9%,40.2%,26.1%,24.0%
vsLHB,38.0,170,0.258,0.386,0.583,0.325,1.53,14,3.32,11.2%,24.0%,19.4%,17.4%,10.2%,7.82,52.0%,5.3%,16.9%,38.1%,44.9%,24.5%,24.6%
vsRHB,37.2,156,0.253,0.335,0.500,0.247,1.19,11,2.63,5.1%,27.5%,22.4%,22.0%,14.1%,8.36,60.6%,8.2%,14.4%,39.6%,35.1%,28.2%,23.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Taylor Trammell LHB,,+780,15,4.20,10,2,3,97.3,369.2,5,5,40.0%,10.0%,20.0%,60.0%,40.0%,79.6,92.9%,42.9%,35.7%,100.0%,60.0%,40.0%,25.0%,20.0%,40.0%,50.0%,50.0%,-,44.4%
Yainer Diaz RHB,,+830,15,4.40,10,0,0,85.2,219.4,1,0,-,-,10.0%,40.0%,20.0%,71.0,12.5%,25.0%,12.5%,100.0%,40.0%,20.0%,0.0%,20.0%,40.0%,30.0%,30.0%,40.0%,60.0%
Christian Walker RHB,,+500,27,4.80,10,0,1,89.0,270.5,1,1,10.0%,-,-,50.0%,30.0%,74.1,33.3%,50.0%,16.7%,100.0%,60.0%,50.0%,0.0%,10.0%,40.0%,10.0%,60.0%,30.0%,50.0%
Jose Altuve RHB,,+840,19,4.20,10,0,0,72.8,146.3,0,0,-,-,20.0%,-,20.0%,68.6,8.3%,33.3%,-,100.0%,20.0%,-,-,20.0%,80.0%,50.0%,40.0%,10.0%,42.9%
Christian Vazquez RHB,,+824,15,3.40,10,0,0,82.0,263.8,0,0,-,-,30.0%,20.0%,30.0%,68.7,-,45.5%,18.2%,91.7%,60.0%,30.0%,0.0%,30.0%,30.0%,40.0%,50.0%,10.0%,28.6%
Nick Allen RHB,—,N/A,8,2.00,10,0,0,81.9,226.1,2,0,-,-,20.0%,30.0%,20.0%,67.9,-,54.5%,9.1%,100.0%,30.0%,10.0%,0.0%,20.0%,40.0%,30.0%,40.0%,30.0%,55.6%
Isaac Paredes RHB,,+610,19,4.80,10,0,0,88.6,278.3,4,1,10.0%,-,10.0%,30.0%,70.0%,63.9,-,37.5%,6.2%,94.1%,70.0%,30.0%,0.0%,40.0%,30.0%,20.0%,50.0%,30.0%,0.0%
LaMonte Wade Jr. LHB,—,N/A,24,2.60,10,0,0,81.8,259.4,2,1,-,-,20.0%,30.0%,30.0%,70.5,-,41.7%,16.7%,92.3%,40.0%,10.0%,0.0%,30.0%,50.0%,50.0%,30.0%,20.0%,12.5%
Daulton Varsho LHB,,+520,13,4.00,10,0,1,88.3,303.6,3,2,10.0%,10.0%,30.0%,30.0%,30.0%,73.3,33.3%,38.9%,16.7%,100.0%,60.0%,50.0%,0.0%,10.0%,40.0%,50.0%,30.0%,20.0%,0.0%
Jeremy Pena RHB,,+720,17,5.20,10,0,1,88.8,291.3,3,1,-,-,10.0%,60.0%,70.0%,72.1,8.3%,66.7%,16.7%,85.7%,70.0%,20.0%,0.0%,50.0%,30.0%,10.0%,60.0%,30.0%,66.7%
Yordan Alvarez LHB,,+304,23,5.00,10,0,0,91.5,236.7,1,1,-,-,20.0%,40.0%,40.0%,75.5,58.3%,41.7%,16.7%,92.3%,80.0%,30.0%,0.0%,50.0%,20.0%,30.0%,30.0%,40.0%,66.7%
Zach Dezenzo RHB,—,N/A,19,2.00,10,0,1,92.2,272.4,3,0,20.0%,10.0%,10.0%,50.0%,40.0%,76.8,75.0%,50.0%,25.0%,94.1%,60.0%,20.0%,0.0%,40.0%,40.0%,50.0%,20.0%,30.0%,25.0%
Cam Smith RHB,,+800,25,4.40,10,0,1,87.0,283.3,3,0,-,-,20.0%,40.0%,40.0%,79.1,93.8%,31.2%,12.5%,100.0%,50.0%,10.0%,0.0%,40.0%,40.0%,40.0%,30.0%,30.0%,50.0%
