Matchup,SEA @ WSH
Pitcher,Miles Mikolas
Pitcher Team,WSH
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,61.0,262,0.272,0.343,0.490,0.218,1.34,14,2.07,6.1%,16.6%,14.5%,12.8%,7.7%,5.61,64.3%,5.9%,10.6%,43.3%,27.9%,24.1%,16.8%
vsLHB,32.1,146,0.281,0.350,0.489,0.207,1.48,7,1.95,6.8%,17.5%,14.4%,12.4%,7.9%,5.85,62.3%,6.1%,10.4%,44.3%,27.8%,21.9%,14.8%
vsRHB,28.2,116,0.259,0.334,0.491,0.231,1.19,7,2.20,5.2%,15.4%,14.7%,13.4%,7.5%,5.34,66.7%,5.6%,10.8%,41.9%,28.0%,26.9%,19.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Colt Emerson LHB,,+466,36,24,4.00,3,3,0.273,0.333,0.773,0.500,0.460,8.3%,40.4%,33.3%,23.5%,86.6,254.3,4,3,7.1%,-,21.4%,35.7%,21.4%,72.5,29.6%,14.8%,3.7%,96.4%,28.6%,75.0%,21.4%,21.4%,35.7%,28.6%,35.7%,44.0%
Dominic Canzone LHB,,+403,16,23,3.40,3,4,0.364,0.391,0.864,0.500,0.529,4.3%,25.0%,8.7%,14.6%,94.5,309.6,8,4,25.0%,10.0%,15.0%,55.0%,60.0%,75.4,52.7%,23.6%,14.5%,98.2%,30.0%,50.0%,40.0%,30.0%,35.0%,45.0%,20.0%,44.4%
Josh Naylor LHB,,+443,28,29,4.60,2,2,0.231,0.310,0.500,0.269,0.350,6.9%,12.2%,6.9%,6.8%,87.8,200.9,2,2,4.2%,4.2%,16.7%,33.3%,8.3%,71.3,17.4%,30.4%,10.9%,93.9%,16.7%,50.0%,4.2%,50.0%,37.5%,29.2%,33.3%,39.3%
Cole Young LHB,,+511,14,33,4.60,1,1,0.344,0.364,0.438,0.094,0.355,-,13.8%,9.1%,7.6%,91.3,254.8,3,2,3.4%,3.4%,27.6%,51.7%,34.5%,72.8,30.4%,32.1%,21.4%,96.6%,20.7%,0.0%,27.6%,41.4%,48.3%,34.5%,17.2%,34.3%
Randy Arozarena RHB,—,N/A,19,29,4.00,1,2,0.385,0.448,0.577,0.192,0.444,6.9%,20.5%,17.2%,9.6%,95.2,262.7,3,2,9.5%,-,4.8%,52.4%,42.9%,69.9,7.7%,41.0%,17.9%,90.7%,14.3%,33.3%,28.6%,57.1%,28.6%,38.1%,33.3%,34.5%
Luke Raley LHB,,+298,29,27,3.80,1,2,0.120,0.185,0.280,0.160,0.206,7.4%,37.1%,25.9%,20.0%,93.4,230.4,6,2,5.6%,-,55.6%,55.6%,33.3%,76.1,62.5%,17.9%,14.3%,90.3%,33.3%,16.7%,33.3%,16.7%,72.2%,-,27.8%,40.7%
Mitch Garver RHB,—,N/A,11,17,3.80,1,1,0.286,0.412,0.500,0.214,0.395,17.6%,34.4%,17.6%,14.9%,86.7,250.4,3,1,9.1%,9.1%,36.4%,27.3%,54.5%,71.7,10.3%,17.2%,6.9%,90.6%,27.3%,33.3%,45.5%,27.3%,54.5%,45.5%,-,42.9%
Jhonny Pereda RHB,,+569,11,28,4.00,0,0,0.333,0.357,0.333,-,0.309,3.6%,18.2%,10.7%,9.8%,89.3,214.5,2,0,-,-,4.2%,45.8%,33.3%,70.1,3.5%,31.6%,12.3%,86.4%,-,-,37.5%,54.2%,25.0%,41.7%,33.3%,37.9%
Julio Rodriguez RHB,,+249,30,28,4.60,0,0,0.208,0.321,0.208,-,0.252,14.3%,24.5%,14.3%,12.1%,91.6,239.7,2,0,-,-,5.3%,52.6%,21.1%,76.7,71.4%,21.4%,9.5%,91.3%,5.3%,0.0%,26.3%,63.2%,21.1%,52.6%,26.3%,21.4%
Patrick Wisdom RHB,—,N/A,21,17,3.40,0,0,0.062,0.118,0.125,0.062,0.113,5.9%,35.1%,41.2%,20.0%,91.8,255.3,2,2,22.2%,-,22.2%,33.3%,22.2%,76.2,71.9%,18.8%,9.4%,86.5%,33.3%,0.0%,22.2%,22.2%,22.2%,22.2%,55.6%,57.9%
