Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-24 00:00:00,Coors Field,BOS @ COL,3:10,+35%,+28%,+16%,+38%,+0.79,+0.97,+1.76,+3.35,+21%,+30%,+15%,+32%,+0.48,+1.03,+1.62,+2.81,+14%,-2%,+1%,+6%,+0.31,-0.06,+0.14,+0.54
2026-06-24 00:00:00,Great American BP,MIL @ CIN,7:10,+15%,+6%,-3%,+10%,+0.34,+0.23,-0.33,+0.88,+13%,+1%,-1%,+9%,+0.30,+0.05,-0.07,+0.79,+2%,+5%,-2%,+1%,+0.04,+0.17,-0.26,+0.10
2026-06-24 00:00:00,Angel Stadium,BAL @ LAA,4:07,+12%,-4%,+4%,+6%,+0.28,-0.13,+0.44,+0.55,+9%,-4%,+1%,+3%,+0.20,-0.14,+0.16,+0.27,+3%,+0%,+3%,+3%,+0.07,+0.01,+0.29,+0.28
2026-06-24 00:00:00,Rate Field,CLE @ CHW,2:10,+2%,-4%,+4%,+3%,+0.05,-0.16,+0.45,+0.26,+2%,-9%,+3%,+0%,+0.05,-0.32,+0.34,+0.03,0%,+5%,+1%,+3%,-0.01,+0.16,+0.11,+0.24
2026-06-24 00:00:00,Target Field,LAD @ MIN,7:40,+1%,-1%,+1%,+2%,+0.02,-0.03,+0.14,+0.15,-6%,+2%,+3%,+1%,-0.14,+0.06,+0.29,+0.10,+7%,-3%,-1%,+1%,+0.16,-0.10,-0.15,+0.05
2026-06-24 00:00:00,Nationals Park,PHI @ WAS,6:45,-2%,+4%,+3%,+2%,-0.04,+0.15,+0.35,+0.13,+2%,+5%,+3%,+3%,+0.04,+0.16,+0.36,+0.29,-4%,0%,0%,-2%,-0.08,-0.01,-0.01,-0.16
2026-06-24 00:00:00,PNC Park,SEA @ PIT,6:40,-14%,+11%,+0%,+0%,-0.31,+0.40,+0.03,+0.01,-12%,+11%,+0%,+0%,-0.28,+0.38,+0.03,+0.03,-1%,+1%,0%,0%,-0.03,+0.02,-0.01,-0.03
2026-06-24 00:00:00,Busch Stadium,ARI @ STL,7:45,-6%,-2%,+4%,-3%,-0.14,-0.05,+0.47,-0.28,-10%,-5%,+4%,-6%,-0.22,-0.17,+0.41,-0.55,+4%,+3%,+1%,+3%,+0.08,+0.11,+0.05,+0.27
2026-06-24 00:00:00,Comerica Park,NYY @ DET,6:40,-13%,-2%,+6%,-4%,-0.29,-0.07,+0.63,-0.36,-12%,+2%,+6%,-2%,-0.26,+0.06,+0.63,-0.15,-2%,-4%,0%,-2%,-0.04,-0.12,-0.01,-0.22
2026-06-24 00:00:00,Petco Park,ATL @ SD,8:40,-2%,-6%,-5%,-4%,-0.05,-0.20,-0.49,-0.37,-2%,-12%,-5%,-7%,-0.05,-0.41,-0.49,-0.59,+0%,+6%,+0%,+3%,+0.01,+0.21,+0.00,+0.22
2026-06-24 00:00:00,LoanDepot Park,TEX @ MIA,12:10,-12%,+2%,-2%,-5%,-0.28,+0.08,-0.22,-0.42,-12%,+2%,-1%,-4%,-0.27,+0.06,-0.13,-0.39,0%,+1%,-1%,0%,0.00,+0.02,-0.09,-0.03
2026-06-24 00:00:00,Rogers Centre,HOU @ TOR,7:07,+2%,-3%,-4%,-5%,+0.05,-0.09,-0.45,-0.46,+6%,-2%,-2%,-2%,+0.13,-0.07,-0.26,-0.17,-4%,-1%,-2%,-3%,-0.08,-0.02,-0.20,-0.29
2026-06-24 00:00:00,Tropicana Field,KC  @ TB,6:40,-2%,-7%,-8%,-6%,-0.05,-0.23,-0.85,-0.50,-3%,-6%,-8%,-6%,-0.07,-0.22,-0.83,-0.51,+1%,0%,0%,+0%,+0.02,-0.01,-0.02,+0.01
2026-06-24 00:00:00,Oracle Park,ATH @ SF,9:45,-28%,+10%,+3%,-8%,-0.63,+0.35,+0.30,-0.70,-15%,+12%,+6%,+0%,-0.34,+0.41,+0.63,+0.03,-13%,-2%,-3%,-8%,-0.29,-0.06,-0.33,-0.73
2026-06-24 00:00:00,Citi Field,CHC @ NYM,1:10,-4%,-27%,+1%,-9%,-0.09,-0.94,+0.08,-0.80,-1%,-20%,-5%,-8%,-0.02,-0.70,-0.49,-0.73,-3%,-7%,+5%,-1%,-0.07,-0.24,+0.57,-0.07
2026-06-24 00:00:00,Citi Field,CHC @ NYM,7:10,-12%,-20%,-5%,-13%,-0.27,-0.69,-0.58,-1.14,-1%,-19%,-5%,-8%,-0.02,-0.68,-0.48,-0.70,-11%,0%,-1%,-5%,-0.25,-0.01,-0.10,-0.44
