Matchup,DET @ CHC
Pitcher,Jack Flaherty
Pitcher Team,DET
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,82.1,371,0.238,0.322,0.403,0.166,1.41,9,0.98,10.8%,27.2%,26.1%,19.1%,12.3%,10.60,57.8%,6.1%,8.4%,46.9%,30.1%,11.8%,21.7%
vsLHB,45.1,206,0.230,0.320,0.379,0.149,1.50,4,0.79,13.6%,27.0%,23.8%,19.5%,11.9%,9.73,52.9%,5.5%,7.9%,45.7%,31.5%,10.0%,19.7%
vsRHB,37.0,165,0.247,0.324,0.432,0.185,1.30,5,1.22,7.3%,27.3%,29.1%,18.7%,12.8%,11.68,64.0%,6.8%,9.1%,48.5%,28.3%,14.3%,24.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Alex Bregman RHB,,+399,15,4.60,10,2,2,95.4,285.6,3,3,10.0%,10.0%,40.0%,60.0%,30.0%,69.1,-,55.6%,16.7%,90.0%,80.0%,50.0%,40.0%,30.0%,20.0%,50.0%,30.0%,20.0%,57.1%
Carson Kelly RHB,,+450,9,4.00,10,1,1,89.3,305.3,4,2,10.0%,10.0%,20.0%,30.0%,30.0%,69.9,-,53.8%,15.4%,100.0%,50.0%,40.0%,25.0%,10.0%,40.0%,20.0%,50.0%,30.0%,37.5%
Michael Conforto LHB,,+320,26,2.60,10,1,2,92.9,307.0,4,4,-,-,40.0%,40.0%,30.0%,73.1,50.0%,50.0%,16.7%,92.3%,70.0%,50.0%,20.0%,20.0%,20.0%,50.0%,30.0%,20.0%,57.1%
Michael Busch LHB,,+255,22,4.40,10,1,1,92.2,349.4,3,3,10.0%,10.0%,10.0%,50.0%,30.0%,66.7,-,58.8%,11.8%,89.5%,40.0%,20.0%,50.0%,20.0%,60.0%,20.0%,60.0%,20.0%,50.0%
Pete Crow-Armstrong LHB,,+212,32,4.60,10,1,1,90.4,263.1,3,2,20.0%,10.0%,40.0%,40.0%,50.0%,75.3,75.0%,50.0%,33.3%,100.0%,80.0%,30.0%,33.3%,50.0%,10.0%,50.0%,40.0%,10.0%,66.7%
Pedro Ramirez SHB,,+360,20,2.60,10,0,0,95.1,266.3,1,1,-,-,20.0%,70.0%,40.0%,73.2,35.7%,50.0%,35.7%,93.3%,60.0%,20.0%,0.0%,40.0%,40.0%,30.0%,50.0%,20.0%,28.6%
Miguel Amaya RHB,—,N/A,20,3.60,10,0,1,94.8,257.5,4,1,10.0%,-,20.0%,70.0%,70.0%,70.7,11.1%,44.4%,27.8%,94.7%,70.0%,20.0%,0.0%,50.0%,10.0%,20.0%,50.0%,30.0%,62.5%
Dansby Swanson RHB,,+344,16,3.80,10,0,0,89.9,234.6,3,2,-,-,20.0%,50.0%,20.0%,69.5,6.7%,46.7%,26.7%,88.2%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,60.0%
Nico Hoerner RHB,,+860,11,4.20,10,0,0,91.9,231.0,1,0,-,-,10.0%,20.0%,60.0%,68.4,-,60.0%,-,100.0%,60.0%,-,-,60.0%,40.0%,30.0%,40.0%,30.0%,75.0%
Seiya Suzuki RHB,,+270,24,4.60,10,0,1,88.4,304.4,5,4,20.0%,-,40.0%,40.0%,40.0%,75.2,76.9%,38.5%,15.4%,100.0%,90.0%,60.0%,0.0%,30.0%,10.0%,40.0%,40.0%,20.0%,20.0%
Ian Happ SHB,,+275,27,4.00,10,0,0,94.0,253.9,2,0,-,-,20.0%,50.0%,20.0%,72.9,26.7%,60.0%,20.0%,100.0%,60.0%,50.0%,0.0%,10.0%,40.0%,50.0%,40.0%,10.0%,33.3%
Kevin Alcantara RHB,—,N/A,-,1.40,2,0,0,93.1,349.7,1,0,-,-,50.0%,-,50.0%,79.0,50.0%,50.0%,-,100.0%,50.0%,-,-,50.0%,50.0%,100.0%,-,-,-
