Matchup,CHC @ SF
Pitcher,Trevor McDonald
Pitcher Team,SF
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,39.0,165,0.231,0.293,0.347,0.116,1.18,3,0.69,7.3%,26.1%,22.4%,23.0%,11.9%,8.54,64.2%,8.2%,3.6%,40.5%,9.9%,27.3%,7.2%
vsLHB,19.1,90,0.282,0.366,0.474,0.192,1.45,3,1.40,6.7%,24.7%,21.1%,22.1%,11.1%,8.84,61.1%,8.0%,5.0%,38.3%,13.3%,37.5%,11.7%
vsRHB,19.2,75,0.174,0.205,0.203,0.029,0.92,0,-,8.0%,27.8%,24.0%,24.0%,12.8%,8.24,68.0%,8.4%,2.0%,43.1%,5.9%,-,2.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Crow-Armstrong LHB,,+600,14,21,4.60,2,3,0.450,0.476,0.900,0.450,0.585,-,30.2%,19.0%,18.6%,94.1,326.3,9,5,18.8%,18.8%,37.5%,68.8%,50.0%,76.1,60.5%,31.6%,23.7%,90.5%,50.0%,25.0%,25.0%,25.0%,43.8%,50.0%,6.2%,37.5%
Seiya Suzuki RHB,,+730,40,19,4.00,2,3,0.368,0.368,0.737,0.368,0.475,-,39.5%,31.6%,19.7%,91.8,255.9,3,3,23.1%,15.4%,15.4%,53.8%,38.5%,73.7,28.1%,34.4%,18.8%,84.2%,15.4%,100.0%,38.5%,46.2%,53.8%,46.2%,-,15.8%
Alex Bregman RHB,,+1040,21,18,4.40,1,1,0.133,0.222,0.333,0.200,0.238,11.1%,18.5%,11.1%,9.8%,88.9,259.3,3,1,7.1%,7.1%,35.7%,42.9%,35.7%,70.9,8.0%,36.0%,8.0%,100.0%,28.6%,25.0%,28.6%,28.6%,50.0%,42.9%,7.1%,27.3%
Miguel Amaya RHB,—,N/A,18,15,2.40,1,1,0.091,0.333,0.364,0.273,0.323,13.3%,15.0%,6.7%,5.9%,80.3,218.6,1,1,10.0%,10.0%,20.0%,20.0%,30.0%,71.0,31.6%,15.8%,5.3%,100.0%,30.0%,33.3%,10.0%,50.0%,50.0%,40.0%,10.0%,25.0%
Michael Conforto LHB,—,N/A,25,13,2.20,1,1,0.091,0.231,0.364,0.273,0.261,15.4%,41.7%,30.8%,20.4%,90.5,339.5,4,1,14.3%,14.3%,42.9%,57.1%,14.3%,73.5,29.4%,17.6%,5.9%,85.0%,57.1%,25.0%,-,42.9%,42.9%,42.9%,14.3%,50.0%
Carson Kelly RHB,,+1120,14,21,3.00,0,0,0.158,0.238,0.158,-,0.189,9.5%,16.7%,9.5%,9.0%,78.7,212.3,1,0,-,-,23.5%,11.8%,29.4%,70.3,3.1%,25.0%,3.1%,88.9%,5.9%,0.0%,29.4%,52.9%,35.3%,41.2%,23.5%,54.5%
Nico Hoerner RHB,,+1800,17,16,4.00,0,0,0.133,0.188,0.133,-,0.152,6.2%,16.0%,-,6.0%,90.3,244.7,3,1,-,-,13.3%,33.3%,33.3%,69.1,-,50.0%,16.7%,96.0%,6.7%,0.0%,33.3%,53.3%,33.3%,60.0%,6.7%,18.2%
Moisés Ballesteros LHB,,+1000,24,15,3.00,0,0,0.286,0.333,0.286,-,0.281,6.7%,25.0%,13.3%,13.2%,82.0,127.5,0,0,-,-,8.3%,41.7%,-,75.0,44.4%,13.9%,13.9%,92.3%,-,-,-,91.7%,66.7%,25.0%,8.3%,16.7%
Ian Happ SHB,,+525,34,14,4.20,0,0,0.286,0.286,0.571,0.286,0.361,-,25.0%,35.7%,10.1%,89.0,289.5,3,0,11.1%,11.1%,33.3%,44.4%,55.6%,71.2,30.8%,23.1%,15.4%,92.9%,22.2%,0.0%,44.4%,33.3%,55.6%,33.3%,11.1%,21.4%
Michael Busch LHB,,+600,11,12,4.40,0,0,0.222,0.417,0.333,0.111,0.342,25.0%,55.0%,50.0%,18.3%,85.2,164.8,0,0,-,-,33.3%,33.3%,100.0%,68.8,5.0%,10.0%,5.0%,100.0%,-,-,100.0%,-,33.3%,-,66.7%,35.7%
Pedro Ramirez SHB,—,N/A,20,11,2.80,0,0,0.300,0.364,0.400,0.100,0.336,9.1%,13.3%,-,6.1%,91.6,301.9,3,0,-,-,10.0%,30.0%,20.0%,73.7,33.3%,46.7%,20.0%,100.0%,20.0%,0.0%,20.0%,60.0%,60.0%,30.0%,10.0%,20.0%
Dansby Swanson RHB,,+1000,24,11,3.60,0,0,0.222,0.364,0.222,-,0.280,18.2%,32.0%,18.2%,12.3%,84.4,247.2,0,0,-,-,14.3%,28.6%,42.9%,71.4,27.3%,22.7%,4.5%,91.7%,28.6%,0.0%,28.6%,42.9%,42.9%,28.6%,28.6%,43.8%
Matt Shaw RHB,—,N/A,18,9,1.80,0,0,0.250,0.333,0.250,-,0.270,11.1%,11.1%,-,4.9%,67.1,188.3,0,0,-,-,-,25.0%,25.0%,67.5,6.2%,18.8%,6.2%,88.9%,-,-,12.5%,50.0%,37.5%,50.0%,12.5%,11.1%
