Matchup,MIL @ PIT
Pitcher,Jared Jones
Pitcher Team,PIT
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,85.2,356,0.217,0.296,0.394,0.177,1.17,12,1.26,8.4%,32.6%,27.8%,24.0%,15.8%,10.40,58.1%,6.8%,8.0%,38.7%,27.6%,17.7%,20.0%
vsLHB,50.2,212,0.217,0.309,0.418,0.201,1.22,7,1.24,9.9%,33.0%,28.8%,23.0%,15.8%,10.84,56.1%,7.4%,7.8%,41.1%,27.9%,16.7%,20.9%
vsRHB,34.2,144,0.218,0.276,0.361,0.143,1.10,5,1.30,6.2%,31.9%,26.4%,25.7%,15.9%,9.87,61.0%,5.9%,8.3%,35.4%,27.1%,19.2%,18.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Christian Yelich LHB,,+700,30,4.20,8,1,1,87.0,304.1,3,2,-,-,25.0%,50.0%,50.0%,73.6,50.0%,35.7%,14.3%,93.3%,62.5%,25.0%,50.0%,37.5%,37.5%,50.0%,25.0%,25.0%,50.0%
Garrett Mitchell LHB,,+800,20,4.20,8,1,1,95.6,321.1,2,1,12.5%,-,12.5%,50.0%,50.0%,78.8,100.0%,62.5%,50.0%,88.9%,50.0%,12.5%,100.0%,37.5%,50.0%,50.0%,50.0%,-,60.0%
Jake Bauers LHB,,+500,17,4.20,8,1,1,88.0,273.2,1,1,12.5%,12.5%,25.0%,37.5%,50.0%,77.3,75.0%,50.0%,37.5%,80.0%,50.0%,12.5%,100.0%,37.5%,50.0%,50.0%,50.0%,-,60.0%
Bo Naylor LHB,—,N/A,32,3.20,8,1,3,94.4,285.4,4,3,37.5%,25.0%,50.0%,75.0%,25.0%,72.7,27.3%,63.6%,45.5%,91.7%,62.5%,50.0%,25.0%,12.5%,25.0%,62.5%,25.0%,12.5%,20.0%
Joey Ortiz RHB,,+1020,8,4.00,8,1,1,93.0,311.6,3,1,12.5%,-,-,37.5%,50.0%,74.0,57.1%,57.1%,42.9%,77.8%,62.5%,12.5%,100.0%,50.0%,37.5%,25.0%,62.5%,12.5%,75.0%
Gary Sanchez RHB,—,N/A,24,3.00,8,0,0,90.6,201.5,0,0,-,-,12.5%,50.0%,25.0%,70.2,-,57.1%,-,77.8%,37.5%,25.0%,0.0%,12.5%,37.5%,50.0%,12.5%,37.5%,28.6%
Luis Lara SHB,,+910,35,4.20,8,0,0,94.0,263.4,1,0,-,-,-,62.5%,12.5%,72.0,33.3%,66.7%,44.4%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,37.5%,25.0%,37.5%,50.0%
Cooper Pratt RHB,,+1650,7,4.00,8,0,0,89.8,236.6,0,0,-,-,-,12.5%,37.5%,70.1,11.1%,55.6%,-,81.8%,37.5%,-,-,37.5%,50.0%,-,37.5%,62.5%,0.0%
William Contreras RHB,,+600,22,5.00,8,0,0,92.8,272.1,3,0,-,-,37.5%,50.0%,62.5%,73.1,35.7%,50.0%,28.6%,100.0%,87.5%,25.0%,0.0%,62.5%,-,37.5%,62.5%,-,66.7%
David Hamilton LHB,,+1100,20,3.40,8,0,0,93.3,195.3,1,1,-,-,12.5%,50.0%,37.5%,70.6,9.1%,63.6%,9.1%,100.0%,37.5%,-,-,37.5%,50.0%,62.5%,37.5%,-,0.0%
Brice Turang LHB,,+760,27,4.40,8,0,1,90.9,294.6,3,1,12.5%,-,12.5%,50.0%,50.0%,71.0,13.3%,33.3%,13.3%,93.8%,62.5%,37.5%,0.0%,25.0%,37.5%,37.5%,25.0%,37.5%,85.7%
Andrew Vaughn RHB,—,N/A,22,2.60,8,0,1,90.5,167.4,1,0,-,-,-,37.5%,-,70.3,-,54.5%,9.1%,100.0%,12.5%,12.5%,0.0%,-,50.0%,12.5%,37.5%,50.0%,37.5%
Sal Frelick LHB,,+1450,23,3.40,8,0,0,84.1,208.2,1,1,-,-,25.0%,25.0%,25.0%,69.2,-,11.1%,11.1%,100.0%,50.0%,37.5%,0.0%,12.5%,37.5%,62.5%,12.5%,25.0%,20.0%
Jackson Chourio RHB,,+510,17,5.00,8,0,0,88.4,284.7,3,1,-,-,25.0%,50.0%,25.0%,74.6,50.0%,41.7%,16.7%,100.0%,62.5%,37.5%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,28.6%
