Matchup,TB @ TOR
Pitcher,Nick Martinez
Pitcher Team,TB
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,105.1,428,0.246,0.293,0.395,0.149,1.12,11,0.94,4.4%,18.1%,14.5%,15.5%,9.1%,5.30,64.7%,7.2%,7.3%,33.4%,27.9%,10.4%,19.8%
vsLHB,61.1,252,0.237,0.297,0.411,0.174,1.16,8,1.17,6.0%,20.2%,15.5%,17.2%,9.9%,5.72,64.7%,7.1%,7.6%,35.4%,32.3%,10.9%,19.7%
vsRHB,43.0,176,0.257,0.286,0.371,0.114,1.09,3,0.63,2.3%,15.3%,13.1%,13.4%,8.0%,4.81,64.8%,7.3%,6.8%,30.8%,21.9%,9.4%,19.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kazuma Okamoto RHB,,+363,28,4.40,5,1,1,94.9,242.5,2,1,20.0%,20.0%,20.0%,60.0%,40.0%,75.0,54.5%,36.4%,27.3%,100.0%,60.0%,40.0%,50.0%,20.0%,20.0%,40.0%,40.0%,20.0%,66.7%
Brandon Valenzuela SHB,—,N/A,24,3.20,5,1,1,88.5,291.1,2,1,20.0%,20.0%,20.0%,60.0%,60.0%,72.3,28.6%,42.9%,14.3%,100.0%,80.0%,40.0%,50.0%,40.0%,20.0%,20.0%,80.0%,-,40.0%
Vladimir Guerrero Jr. RHB,,+511,21,4.40,5,1,1,86.2,318.0,1,1,-,-,20.0%,20.0%,40.0%,76.3,57.1%,14.3%,-,100.0%,60.0%,20.0%,100.0%,40.0%,40.0%,20.0%,40.0%,40.0%,100.0%
Sean Keys LHB,—,N/A,12,2.80,5,0,0,89.6,194.2,1,0,-,-,20.0%,40.0%,40.0%,73.7,28.6%,42.9%,14.3%,100.0%,40.0%,-,-,40.0%,20.0%,40.0%,20.0%,40.0%,25.0%
George Springer RHB,,+449,33,4.40,5,0,0,82.4,282.1,1,0,-,-,-,20.0%,40.0%,74.4,60.0%,40.0%,20.0%,83.3%,60.0%,40.0%,0.0%,20.0%,40.0%,-,80.0%,20.0%,100.0%
Jonatan Clase SHB,,+900,3,2.80,5,0,0,86.9,314.7,2,0,-,-,20.0%,20.0%,20.0%,70.3,-,33.3%,11.1%,90.0%,40.0%,40.0%,0.0%,-,60.0%,80.0%,20.0%,-,40.0%
Myles Straw RHB,—,N/A,12,2.60,5,0,0,86.0,273.6,0,0,-,-,20.0%,-,40.0%,68.7,12.5%,25.0%,-,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,60.0%,40.0%,-,20.0%
Nathan Lukes LHB,,+890,14,3.40,5,0,0,85.0,282.9,0,0,-,-,-,40.0%,-,66.0,9.1%,27.3%,9.1%,100.0%,20.0%,20.0%,0.0%,-,80.0%,20.0%,20.0%,60.0%,60.0%
Andres Gimenez LHB,,+900,17,3.20,5,0,0,78.7,205.3,0,0,-,-,20.0%,-,40.0%,68.3,-,18.2%,-,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,60.0%,40.0%,-,0.0%
Daulton Varsho LHB,,+506,21,3.60,5,0,1,97.7,328.1,2,1,20.0%,-,20.0%,60.0%,40.0%,77.2,71.4%,42.9%,42.9%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,60.0%,-,75.0%
Alejandro Kirk RHB,,+610,24,2.60,5,0,0,88.1,141.7,0,0,-,-,-,60.0%,-,72.3,33.3%,33.3%,22.2%,100.0%,40.0%,-,-,40.0%,20.0%,20.0%,20.0%,60.0%,50.0%
Ernie Clement RHB,,+840,20,4.60,5,0,0,82.3,271.1,1,1,-,-,60.0%,-,20.0%,67.1,-,57.1%,-,100.0%,60.0%,60.0%,0.0%,-,20.0%,60.0%,40.0%,-,0.0%
Luis Urias RHB,—,N/A,3,2.60,2,0,0,62.7,176.7,0,0,-,-,50.0%,-,50.0%,71.2,50.0%,-,-,100.0%,100.0%,50.0%,0.0%,50.0%,-,50.0%,50.0%,-,100.0%
