Split,vsLHB
Range,L10
Dates,="8/22/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:10 PM,Tanner Bibee,@,35.2,150,5.99,0.246,0.330,1.15,0.232,0.478,9,2.27,66,20.7%,14.7%,14.3%,10.3%,5.55,7,4.7%,69.5%,7.5%,117,32.5%,10,8.5%,29.9%,22.9%,26.5%
1:35 PM,Ryan Weathers,vs,17.0,65,1.45,0.242,0.250,1.00,0.065,0.306,0,-,19,31.3%,26.2%,21.0%,15.5%,9.00,2,3.1%,63.1%,7.6%,45,28.9%,1,2.2%,11.1%,-,8.9%
7:10 PM,Hunter Brown,vs,28.2,134,6.13,0.236,0.356,1.64,0.209,0.445,6,1.88,49,29.5%,22.4%,18.3%,11.7%,9.42,21,15.7%,57.8%,5.7%,81,46.9%,8,9.9%,23.5%,26.3%,11.1%
7:15 PM,Tarik Skubal,vs,15.1,61,1.86,0.233,0.262,0.98,0.133,0.367,2,1.17,22,36.2%,39.3%,27.9%,21.5%,14.09,1,1.6%,72.1%,12.0%,36,25.0%,2,5.6%,13.9%,20.0%,22.2%
7:15 PM,David Peterson,@,14.2,58,3.99,0.232,0.285,1.02,0.179,0.411,3,1.84,23,24.2%,27.6%,20.8%,13.5%,9.82,2,3.4%,69.0%,6.7%,39,41.0%,4,10.3%,30.8%,25.0%,20.5%
7:15 PM,Michael Wacha,vs,35.2,145,3.07,0.228,0.264,1.12,0.096,0.324,2,0.50,44,17.6%,18.6%,14.3%,8.9%,6.81,9,6.2%,64.8%,9.9%,108,26.9%,7,6.5%,33.3%,5.6%,16.7%
4:10 PM,Jake Irvin,@,30.0,129,4.43,0.225,0.316,1.27,0.171,0.396,4,1.20,44,25.7%,23.3%,19.1%,12.4%,9.00,13,10.1%,63.6%,7.6%,83,47.0%,9,10.8%,31.3%,15.4%,21.7%
8:10 PM,Michael Soroka,vs,34.1,137,3.16,0.219,0.252,0.99,0.102,0.320,2,0.52,41,14.5%,17.5%,17.8%,7.2%,6.29,6,4.4%,63.5%,6.6%,105,21.9%,4,3.8%,29.5%,6.5%,25.7%
2:10 PM,Logan Henderson,vs,36.1,139,4.12,0.178,0.262,0.88,0.194,0.372,7,1.73,48,29.2%,30.2%,21.3%,15.6%,10.40,9,6.5%,68.6%,8.9%,87,44.8%,10,11.5%,28.7%,24.0%,24.1%
7:10 PM,Jacob Lopez,@,12.0,45,1.18,0.167,0.191,0.83,0.024,0.190,0,-,8,30.7%,35.6%,24.6%,13.6%,12.00,3,6.7%,62.2%,8.6%,26,42.3%,0,-,15.4%,-,19.2%
7:15 PM,Jared Jones,@,29.1,116,2.76,0.154,0.243,0.92,0.154,0.308,2,0.61,32,31.2%,31.0%,23.7%,14.8%,11.05,11,9.5%,58.1%,8.2%,68,36.8%,3,4.4%,23.5%,12.5%,19.1%
7:05 PM,Shane McClanahan,@,14.1,55,4.63,0.143,0.248,0.84,0.184,0.327,2,1.26,16,19.3%,20.0%,19.3%,8.5%,6.91,5,9.1%,70.9%,9.0%,38,47.4%,5,13.2%,28.9%,18.2%,15.8%
4:10 PM,Eury Perez,vs,34.2,129,2.26,0.138,0.195,0.81,0.060,0.198,1,0.26,23,29.5%,30.2%,21.9%,15.8%,10.12,12,9.3%,58.0%,6.2%,78,30.8%,2,2.6%,28.2%,4.5%,6.4%
1:35 PM,Dylan Cease,@,37.2,141,2.38,0.105,0.192,0.77,0.097,0.202,3,0.72,25,32.6%,40.4%,24.4%,14.6%,13.62,16,11.3%,63.8%,7.8%,68,26.5%,3,4.4%,33.8%,13.0%,20.6%
