Matchup,TEX @ CWS
Pitcher,Kumar Rocker
Pitcher Team,TEX
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,121.0,528,0.256,0.329,0.428,0.172,1.40,17,1.26,9.1%,25.8%,20.6%,20.5%,12.3%,8.11,55.6%,6.7%,7.9%,40.3%,24.0%,14.8%,18.0%
vsLHB,64.2,294,0.287,0.366,0.490,0.203,1.64,11,1.53,10.5%,25.3%,20.4%,18.8%,11.9%,8.35,55.4%,6.9%,9.4%,46.3%,28.6%,15.5%,19.7%
vsRHB,56.0,234,0.218,0.282,0.351,0.133,1.12,6,0.96,7.3%,26.6%,20.9%,23.1%,12.9%,7.88,55.7%,6.4%,6.1%,32.9%,18.3%,13.3%,15.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Munetaka Murakami LHB,,+320,31,4.40,10,2,2,95.9,247.9,2,2,20.0%,10.0%,10.0%,50.0%,10.0%,74.4,42.9%,50.0%,28.6%,100.0%,20.0%,20.0%,100.0%,-,60.0%,40.0%,10.0%,50.0%,42.9%
Tristan Peters LHB,,+1040,19,3.40,10,2,2,89.3,305.9,4,2,20.0%,10.0%,20.0%,50.0%,60.0%,69.4,6.7%,46.7%,13.3%,93.8%,70.0%,40.0%,50.0%,30.0%,30.0%,40.0%,30.0%,30.0%,62.5%
Braden Montgomery SHB,,+800,18,4.00,10,1,1,90.6,267.3,1,1,10.0%,10.0%,20.0%,40.0%,30.0%,70.5,5.9%,35.3%,23.5%,89.5%,30.0%,10.0%,100.0%,20.0%,70.0%,50.0%,20.0%,30.0%,50.0%
Drew Romo SHB,,+800,18,3.40,10,1,1,85.3,250.6,1,1,10.0%,10.0%,30.0%,30.0%,40.0%,70.2,21.4%,42.9%,14.3%,93.3%,50.0%,20.0%,50.0%,30.0%,40.0%,60.0%,20.0%,20.0%,100.0%
Colson Montgomery LHB,,+390,25,4.00,10,1,1,92.0,277.8,3,3,10.0%,10.0%,20.0%,60.0%,40.0%,76.6,57.1%,50.0%,21.4%,100.0%,60.0%,50.0%,20.0%,10.0%,20.0%,30.0%,60.0%,10.0%,62.5%
Sam Antonacci LHB,,+875,8,3.80,10,0,0,86.1,261.5,2,0,-,-,10.0%,10.0%,30.0%,70.3,-,46.2%,7.7%,76.5%,60.0%,40.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,11.1%
Randal Grichuk RHB,—,N/A,27,1.60,10,0,0,94.9,228.4,1,0,-,-,30.0%,50.0%,10.0%,75.0,56.2%,43.8%,31.2%,94.1%,40.0%,20.0%,0.0%,20.0%,50.0%,50.0%,40.0%,10.0%,37.5%
Andrew Benintendi LHB,,+600,12,4.00,10,0,1,90.6,282.1,3,0,-,-,20.0%,40.0%,40.0%,70.7,7.7%,46.2%,15.4%,92.9%,60.0%,30.0%,0.0%,30.0%,40.0%,50.0%,30.0%,20.0%,57.1%
Miguel Vargas RHB,,+457,26,4.40,10,0,0,93.6,265.9,4,1,20.0%,20.0%,30.0%,50.0%,50.0%,74.3,54.5%,63.6%,27.3%,91.7%,60.0%,20.0%,0.0%,40.0%,30.0%,60.0%,30.0%,10.0%,50.0%
Brenton Doyle RHB,—,N/A,17,2.40,10,0,0,85.5,275.5,1,0,-,-,20.0%,40.0%,10.0%,71.1,10.0%,50.0%,10.0%,90.9%,60.0%,50.0%,0.0%,10.0%,40.0%,40.0%,40.0%,20.0%,50.0%
Jake Rogers RHB,—,N/A,17,3.80,10,0,0,87.6,258.3,1,0,-,-,30.0%,20.0%,30.0%,70.3,6.7%,46.7%,6.7%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,60.0%,30.0%,10.0%,33.3%
Luisangel Acuna RHB,—,N/A,9,3.60,10,0,0,71.0,167.7,0,0,-,-,-,20.0%,20.0%,71.2,33.3%,44.4%,-,90.0%,10.0%,-,-,10.0%,80.0%,60.0%,30.0%,10.0%,25.0%
Chase Meidroth RHB,,+1080,17,4.00,10,0,0,90.9,239.5,1,1,-,-,-,40.0%,20.0%,67.4,-,61.5%,15.4%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,50.0%,40.0%,10.0%,28.6%
