Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-22,Coors Field,WAS @ COL,3:10,+25%,+27%,+21%,+37%,+0.56,+0.96,+2.19,+3.28,+18%,+31%,+16%,+32%,+0.41,+1.08,+1.72,+2.84,+7%,-4%,+4%,+5%,+0.15,-0.13,+0.47,+0.44
2026-07-22,Citizens Bank Park,LAD @ PHI,6:40,+22%,-1%,+2%,+12%,+0.50,-0.02,+0.16,+1.01,+13%,-3%,-2%,+4%,+0.29,-0.10,-0.18,+0.38,+9%,+2%,+3%,+7%,+0.21,+0.08,+0.34,+0.63
2026-07-22,Yankee Stadium,PIT @ NYY,1:05,+20%,-15%,-7%,0%,+0.46,-0.51,-0.74,-0.01,+3%,-11%,-6%,-5%,+0.06,-0.40,-0.63,-0.47,+18%,-3%,-1%,+5%,+0.40,-0.11,-0.11,+0.46
2026-07-22,Fenway Park,BAL @ BOS,1:35,+15%,+31%,+7%,+23%,+0.34,+1.07,+0.70,+1.99,-6%,+20%,+7%,+10%,-0.13,+0.71,+0.77,+0.85,+21%,+10%,-1%,+13%,+0.47,+0.36,-0.06,+1.15
2026-07-22,Angel Stadium,STL @ LAA,4:07,+15%,-1%,+3%,+7%,+0.34,-0.05,+0.28,+0.63,+7%,-4%,+1%,+2%,+0.17,-0.15,+0.12,+0.18,+8%,+3%,+2%,+5%,+0.18,+0.10,+0.16,+0.45
2026-07-22,T-Mobile Park,CIN @ SEA,3:40,+12%,-14%,-7%,-4%,+0.27,-0.50,-0.80,-0.37,+1%,-15%,-6%,-8%,+0.02,-0.52,-0.65,-0.70,+11%,+1%,-1%,+4%,+0.25,+0.02,-0.15,+0.32
2026-07-22,Yankee Stadium,PIT @ NYY,7:05,+11%,-20%,-5%,-4%,+0.25,-0.69,-0.50,-0.38,+2%,-12%,-6%,-5%,+0.05,-0.40,-0.61,-0.47,+9%,-8%,+1%,+1%,+0.20,-0.29,+0.11,+0.09
2026-07-22,Rogers Centre,TB  @ TOR,7:07,+7%,-6%,-5%,-5%,+0.16,-0.20,-0.51,-0.42,+6%,-1%,-2%,-1%,+0.14,-0.05,-0.24,-0.12,+1%,-4%,-3%,-3%,+0.02,-0.14,-0.27,-0.31
2026-07-22,American Family Fld,NYM @ MIL,2:10,+7%,-16%,-11%,-8%,+0.15,-0.55,-1.18,-0.74,+10%,-11%,-9%,-3%,+0.22,-0.38,-0.91,-0.28,-3%,-5%,-3%,-5%,-0.07,-0.17,-0.27,-0.46
2026-07-22,Truist Park,SD  @ ATL,7:15,+6%,+1%,-1%,+2%,+0.13,+0.02,-0.10,+0.14,-3%,-6%,+1%,-4%,-0.07,-0.22,+0.13,-0.32,+9%,+7%,-2%,+5%,+0.21,+0.24,-0.24,+0.46
2026-07-22,Fenway Park,BAL @ BOS,7:10,+5%,+27%,+6%,+16%,+0.11,+0.94,+0.67,+1.44,-6%,+20%,+7%,+10%,-0.13,+0.71,+0.77,+0.85,+11%,+6%,-1%,+7%,+0.25,+0.22,-0.10,+0.60
2026-07-22,Daikin Park,MIA @ HOU,8:10,+5%,-11%,-4%,-4%,+0.12,-0.38,-0.42,-0.38,+6%,-11%,-4%,-5%,+0.13,-0.39,-0.46,-0.40,-1%,+0%,+0%,+0%,-0.01,+0.02,+0.04,+0.02
2026-07-22,Progressive Field,MIN @ CLE,6:40,-2%,-9%,-7%,-8%,-0.05,-0.32,-0.73,-0.73,-3%,+2%,-3%,-1%,-0.07,+0.05,-0.27,-0.05,+1%,-11%,-4%,-8%,+0.01,-0.37,-0.46,-0.68
2026-07-22,Kauffman Stadium,SF  @ KC,2:10,-3%,+1%,-1%,-3%,-0.06,+0.04,-0.09,-0.23,+11%,+2%,-1%,+3%,+0.25,+0.06,-0.07,+0.31,-14%,-1%,0%,-6%,-0.32,-0.02,-0.02,-0.54
2026-07-22,Chase Field,ATH @ ARI,3:40,-9%,+12%,+0%,+0%,-0.20,+0.42,+0.02,+0.04,-8%,+14%,+0%,+2%,-0.18,+0.47,+0.04,+0.14,-1%,-2%,0%,-1%,-0.02,-0.06,-0.03,-0.10
2026-07-22,Globe Life Field,CHW @ TEX,8:05,-13%,-6%,-1%,-8%,-0.30,-0.21,-0.12,-0.66,-13%,-6%,-1%,-7%,-0.28,-0.22,-0.09,-0.63,-1%,+0%,0%,0%,-0.02,+0.01,-0.03,-0.03
2026-07-22,Wrigley Field,DET @ CHC,8:10,-24%,-17%,0%,-17%,-0.54,-0.58,-0.03,-1.49,-1%,-11%,-3%,-6%,-0.02,-0.38,-0.31,-0.53,-23%,-6%,+3%,-11%,-0.52,-0.20,+0.28,-0.96
