Split,vsLHB
Range,L10
Dates,="8/26/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
4:10 PM,Randy Vasquez,vs,19.2,98,5.79,0.356,0.419,1.93,0.233,0.589,4,1.83,53,17.0%,10.2%,9.0%,8.2%,4.58,6,6.1%,62.2%,10.1%,81,45.7%,6,7.4%,29.6%,12.5%,16.0%
9:05 PM,Connor Prielipp,@,12.2,69,5.39,0.345,0.418,2.45,0.172,0.517,2,1.42,30,25.4%,21.7%,16.1%,10.9%,10.66,11,15.9%,69.6%,6.0%,43,41.9%,2,4.7%,27.9%,16.7%,18.6%
3:45 PM,Nick Lodolo,@,10.1,48,2.62,0.326,0.367,1.74,0.116,0.442,0,-,19,21.8%,20.8%,18.9%,8.9%,8.71,4,8.3%,58.3%,11.0%,33,36.4%,0,-,12.1%,-,9.1%
7:07 PM,Spencer Miles,vs,5.1,24,2.91,0.318,0.345,1.50,0.227,0.545,0,-,12,14.3%,8.3%,7.1%,7.0%,3.38,1,4.2%,73.9%,7.0%,21,57.1%,1,4.8%,28.6%,-,14.3%
6:45 PM,Matt Waldron,vs,11.0,48,2.92,0.302,0.349,1.45,0.163,0.465,1,0.82,20,16.5%,25.0%,24.5%,7.4%,9.82,3,6.2%,51.0%,2.7%,33,42.4%,2,6.1%,42.4%,7.1%,18.2%
6:45 PM,Tanner Gordon,@,30.0,131,5.03,0.301,0.368,1.40,0.252,0.553,6,1.80,68,19.9%,14.5%,16.2%,10.5%,5.70,5,3.8%,65.6%,10.2%,106,34.9%,7,6.6%,38.7%,14.6%,21.7%
3:40 PM,Eduardo Rodriguez,vs,20.0,84,3.30,0.293,0.311,1.30,0.122,0.415,2,0.90,34,22.1%,16.7%,16.3%,10.7%,6.30,2,2.4%,63.1%,7.9%,68,39.7%,7,10.3%,19.1%,15.4%,16.2%
1:10 PM,Freddy Peralta,@,31.2,138,4.39,0.283,0.346,1.42,0.189,0.472,5,1.42,60,24.4%,19.6%,16.2%,11.9%,7.67,9,6.5%,56.5%,6.3%,101,36.6%,6,5.9%,34.7%,14.3%,20.8%
7:10 PM,Dustin May,@,24.2,116,4.07,0.278,0.340,1.82,0.082,0.361,2,0.73,35,23.3%,24.1%,19.6%,10.5%,10.22,18,15.5%,61.2%,7.0%,70,40.0%,2,2.9%,28.6%,10.0%,14.3%
4:07 PM,Grayson Rodriguez,vs,24.0,112,4.31,0.277,0.349,1.67,0.181,0.457,2,0.75,43,26.0%,18.8%,13.4%,13.0%,7.88,14,12.5%,62.5%,8.0%,76,47.4%,5,6.6%,26.3%,10.0%,11.8%
7:45 PM,Kyle Bradish,@,30.0,131,3.80,0.271,0.325,1.50,0.127,0.398,2,0.60,47,17.7%,16.8%,15.8%,8.0%,6.60,13,9.9%,56.9%,5.4%,96,40.6%,3,3.1%,24.0%,8.7%,14.6%
7:45 PM,Michael McGreevy,vs,33.0,143,4.13,0.269,0.334,1.42,0.177,0.446,4,1.09,58,20.9%,18.9%,14.4%,9.0%,7.36,12,8.4%,55.2%,6.8%,104,51.9%,12,11.5%,30.8%,12.5%,19.2%
4:07 PM,Joey Cantillo,@,10.0,46,3.80,0.256,0.335,1.60,0.128,0.385,0,-,15,20.3%,15.2%,19.4%,9.5%,6.30,6,13.0%,51.1%,9.5%,32,46.9%,3,9.4%,15.6%,-,18.8%
4:10 PM,Bryan Woo,vs,32.2,143,3.59,0.252,0.321,1.35,0.150,0.402,3,0.83,51,24.7%,23.8%,17.6%,12.8%,9.37,12,8.4%,59.0%,5.5%,94,47.9%,4,4.3%,29.8%,10.7%,13.8%
7:07 PM,Randy Dobnak,@,27.2,117,3.43,0.252,0.277,1.27,0.065,0.318,1,0.33,34,15.2%,12.0%,10.4%,7.3%,4.55,8,6.8%,53.8%,6.2%,95,37.9%,3,3.2%,22.1%,4.8%,16.8%
1:10 PM,Troy Melton,vs,30.0,130,4.47,0.239,0.323,1.37,0.197,0.436,4,1.20,51,23.5%,19.2%,16.6%,11.7%,7.50,13,10.0%,61.5%,8.2%,92,39.1%,7,7.6%,29.3%,14.8%,19.6%
4:10 PM,Bubba Chandler,@,31.1,135,3.67,0.237,0.307,1.40,0.127,0.364,2,0.57,43,22.3%,20.7%,15.7%,10.1%,8.04,16,11.9%,51.9%,5.1%,90,48.9%,4,4.4%,26.7%,8.3%,10.0%
