Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Jose Siri,RHB,LAA,Trevor Rogers,L,22.8,37.2,11,45.5,30
Chase DeLauter,LHB,CLE,Christian Scott,R,19.4,41.7,26.3,21.2,29.7
Teoscar Hernandez,RHB,LAD,Shota Imanaga,L,31.1,27.9,18.1,45.7,29.7
Daylen Lile,LHB,WSH,Andrew Painter,R,26.7,31.6,18,42.1,29.7
Jared Young,LHB,NYM,Tanner Bibee,R,51.1,18,24.4,43.5,29.6
Dominic Canzone,LHB,SEA,Drew Anderson,R,19.3,35.3,20.1,37.1,29.6
CJ Abrams,LHB,WSH,Andrew Painter,R,43.4,19.8,25.8,41.8,29.5
Kody Clemens,LHB,MIN,Noah Cameron,L,15.1,30.2,19.6,46.1,29.5
Edmundo Sosa,RHB,PHI,Jake Irvin,R,21.3,37.7,22,30.1,29.4
Junior Caminero,RHB,TB,Tomoyuki Sugano,R,34.2,22.3,25,42.5,29.4
Munetaka Murakami,LHB,CWS,Sonny Gray,R,35.1,32.7,24.1,28.1,29.2
George Springer,RHB,TOR,Hunter Brown,R,32.6,28.8,37.2,18.4,29.1
Christian Encarnacion-Strand,RHB,BAL,Reid Detmers,L,44.5,32.7,21.9,26.5,29.1
Lars Nootbaar,LHB,ARI,Casey Mize,R,63.9,20.3,,61.8,28.9
Bryce Harper,LHB,PHI,Jake Irvin,R,35.9,25.2,28,31,28.6
Eugenio Suarez,RHB,CIN,Jacob Lopez,L,32.3,12.9,30.5,46,28.4
Jazz Chisholm Jr.,LHB,NYY,Andre Pallante,R,40.8,25.5,10.9,48.1,28.3
Gary Sanchez,RHB,MIL,Paul Skenes,R,38.5,24.4,25.6,32.6,28.2
Willi Castro,SHB,COL,Nick Martinez,R,30.6,39.8,22.8,17.6,28.2
Ronald Acuna Jr.,RHB,ATL,Eury Perez,R,41.1,18.2,27,37.3,27.9
Elly De La Cruz,SHB,CIN,Jacob Lopez,L,26.3,17.7,41.2,26.3,27.8
Henry Davis,RHB,PIT,Kyle Harrison,L,29,32.9,8.8,43,27.8
Petey Halpin,LHB,CLE,Christian Scott,R,10.4,29.6,29.6,29.6,27.7
Jac Caglianone,LHB,KC,Dean Kremer,R,26.9,30.6,21,31.9,27.7
Ryan Vilade,RHB,TB,Tomoyuki Sugano,R,46.5,20.3,20.3,39.1,27.6
Drake Baldwin,LHB,ATL,Eury Perez,R,28.4,19.3,24.5,42.7,27.6
Christian Walker,RHB,HOU,Jameson Taillon,R,35.6,24.2,17.9,39,27.2
Owen Caissie,LHB,MIA,Bryce Elder,R,34,29.4,13.7,37.8,27.2
Hao-Yu  Lee,RHB,DET,Bryan Woo,R,32.1,20.5,27.7,32.9,26.9
Dansby Swanson,RHB,CHC,Eric Lauer,L,16.6,24.5,16.5,45.7,26.6
Max Kepler,LHB,ARI,Casey Mize,R,32.3,27.6,9.8,42.5,26.5
Randal Grichuk,RHB,CWS,Sonny Gray,R,44,22.3,17.8,35.9,26.5
Luis Rengifo,SHB,SD,Mitch Bratt,L,32.6,38.8,,38.8,26.5
Kevin McGonigle,LHB,DET,Bryan Woo,R,20.1,25.8,20.5,36.9,26.4
Francisco Alvarez,RHB,NYM,Tanner Bibee,R,39.9,25,17.4,32.4,26.1
Christian Yelich,LHB,MIL,Paul Skenes,R,28.5,23.4,13.2,43.2,25.8
Carter Jensen,LHB,KC,Dean Kremer,R,26.3,25.3,20.2,32.6,25.7
Max Clark,LHB,DET,Bryan Woo,R,28.9,,25,60.8,25.6
Garrett Mitchell,LHB,MIL,Paul Skenes,R,26.8,18.3,12.4,51,25.6
Ketel Marte,SHB,ARI,Casey Mize,R,22.1,24.2,15.7,40.4,25.5
Austin Wells,LHB,NYY,Andre Pallante,R,46,13,28.6,31,25.5
Cole Carrigg,SHB,COL,Nick Martinez,R,48.5,7.8,26.4,39.4,25.4
Victor Mesa Jr.,LHB,TB,Tomoyuki Sugano,R,49.3,9,9,58.5,25.4
Spencer Jones,LHB,NYY,Andre Pallante,R,23.5,12.5,12.5,58.4,25.1
William Contreras,RHB,MIL,Paul Skenes,R,36.2,29.2,16.2,25.6,25.1
Kyle Karros,RHB,COL,Nick Martinez,R,52.5,16.2,18.1,34.4,24.9
Jake McCarthy,LHB,COL,Nick Martinez,R,58.3,19.5,21.3,23.6,24.9
Cam Smith,RHB,HOU,Jameson Taillon,R,41.6,11,22,40.6,24.8
Ryan McMahon,LHB,NYY,Andre Pallante,R,38.2,19.8,20,31,24.5
Joey Bart,RHB,CWS,Sonny Gray,R,34.8,10.6,31.4,31.4,24.5
Carson Kelly,RHB,CHC,Eric Lauer,L,38.3,11.9,16.6,45.6,24.4
LaMonte Wade Jr.,LHB,HOU,Jameson Taillon,R,32.4,12,12,53.3,24.4
Austin Riley,RHB,ATL,Eury Perez,R,55.4,16.3,19.5,29.2,24.4
Jake Bauers,LHB,MIL,Paul Skenes,R,34.5,26.9,15.6,27.1,24.3
Randy Arozarena,RHB,SEA,Drew Anderson,R,46.8,14.2,12.2,43.9,24.3
Oswald Peraza,RHB,LAA,Trevor Rogers,L,31.7,18.4,18.1,36.1,24.1
Carson Benge,LHB,NYM,Tanner Bibee,R,21.3,30.2,11.8,31.1,24
Michael Massey,LHB,KC,Dean Kremer,R,19.1,22.7,9.3,45.3,24
Royce Lewis,RHB,MIN,Noah Cameron,L,36,16.1,9.6,47.3,23.9
Brenton Doyle,RHB,CWS,Sonny Gray,R,49.6,20.8,7.9,35.9,23.6
Riley Greene,LHB,DET,Bryan Woo,R,35.8,28,19.7,17.3,23.6
Adley Rutschman,SHB,BOS,Sean Burke,R,24.3,27.8,5.3,38.9,23.5
Corbin Carroll,LHB,ARI,Casey Mize,R,25.4,10.2,15.6,50.4,23.4
Max Muncy,LHB,LAD,Shota Imanaga,L,33.5,25.1,9.4,33.2,23.3
Yordan Alvarez,LHB,HOU,Jameson Taillon,R,27.1,22.2,15.1,33.1,23.3
Jarren Duran,LHB,BOS,Sean Burke,R,18.8,22.3,16,35.4,23.3
Jacob Wilson,RHB,ATH,Rhett Lowder,R,33,14.8,16.6,39.1,23.2
Salvador Perez,RHB,KC,Dean Kremer,R,41.4,9.5,18.3,40.2,23
Heliot Ramos,RHB,NYY,Andre Pallante,R,32.6,20.3,16.3,31,23
Jo Adell,RHB,CLE,Christian Scott,R,31.7,20.4,11.5,36.1,22.8
Patrick Bailey,SHB,CLE,Christian Scott,R,24.7,21.3,12.3,36.8,22.8
Brett Baty,LHB,NYM,Tanner Bibee,R,28.3,13.1,9.1,50.6,22.8
Tim Tawa,RHB,ARI,Casey Mize,R,52.6,18.3,8.5,33.8,22.7
Trevor Larnach,LHB,MIN,Noah Cameron,L,49.4,19.6,19.6,19.6,22.6
Elias Diaz,RHB,TEX,Carson Whisenhunt,L,32.8,27.3,5.7,31.9,22.5
Heriberto Hernandez,RHB,MIA,Bryce Elder,R,30.1,18.1,18.8,30.1,22.5
Pedro Pages,RHB,STL,Will Warren,R,31.6,23,20,21.2,22.5
Esmerlyn Valdez,RHB,PIT,Kyle Harrison,L,17.3,20.9,10.2,41.1,22.4
Joe Mack,LHB,MIA,Bryce Elder,R,44.8,8.5,15.3,41.5,22.4
Colson Montgomery,LHB,CWS,Sonny Gray,R,26.4,14.3,22.7,31.2,22.3
Michael Busch,LHB,CHC,Eric Lauer,L,68.8,10.7,10.7,32.9,22.1
Jeremiah Jackson,RHB,BAL,Reid Detmers,L,24.8,32.1,10.8,20.3,22
Brandon Marsh,LHB,PHI,Jake Irvin,R,38.7,19.4,18.9,21.9,21.8
Jackson Chourio,RHB,MIL,Paul Skenes,R,25.7,22.8,21.9,18.3,21.7
Jake Burger,RHB,TEX,Carson Whisenhunt,L,24.5,6.7,22.3,40.4,21.6
Miguel Vargas,RHB,CWS,Sonny Gray,R,28.1,13.2,18.8,33.9,21.5
Wilyer Abreu,LHB,BOS,Sean Burke,R,22.9,14.4,13.5,40.1,21.4
Angel Martinez,SHB,CLE,Christian Scott,R,36,19.6,21,18.5,21.4
Colt Keith,LHB,DET,Bryan Woo,R,64.6,8.5,26.1,16.6,21.4
Dillon Dingler,RHB,DET,Bryan Woo,R,33.1,16.5,13.5,32.9,21.4
Nathan Church,LHB,STL,Will Warren,R,18.8,17.8,13.5,36.6,21.3
Josh Smith,LHB,TOR,Hunter Brown,R,21.1,22.2,8.4,35,21.2
Cal Raleigh,SHB,SEA,Drew Anderson,R,32.6,11,11,42.6,21.1
Andrew Benintendi,LHB,CWS,Sonny Gray,R,28,22.1,21.5,16.2,21
Drew Romo,SHB,CWS,Sonny Gray,R,30.5,10.2,26.1,26.4,21
Willson Contreras,RHB,BOS,Sean Burke,R,38.7,17,20,20.3,20.9
Tristan Peters,LHB,CWS,Sonny Gray,R,27.7,19.5,17.3,24.4,20.9
Mike Yastrzemski,LHB,ATL,Eury Perez,R,26.5,15.4,19.5,27.6,20.8
Lane Thomas,RHB,ATL,Eury Perez,R,36.3,16.8,11,31.3,20.6
Nick Loftin,RHB,KC,Dean Kremer,R,43.4,12.4,12.2,32.9,20.6
Braden Montgomery,SHB,CWS,Sonny Gray,R,35.1,13.8,19.5,25.4,20.5
Alex Bregman,RHB,CHC,Eric Lauer,L,29.8,18.8,16.9,23.5,20.5
Pete Crow-Armstrong,LHB,CHC,Eric Lauer,L,29.9,5.9,16.5,42.1,20.5
Cole Young,LHB,SEA,Drew Anderson,R,15.7,19.4,10.9,35.5,20.5
Trent Grisham,LHB,NYY,Andre Pallante,R,28.8,16.2,19.8,23.5,20.4
Esteury Ruiz,RHB,MIA,Bryce Elder,R,44.5,22.9,,31.4,20.3
Lawrence Butler,LHB,ATH,Rhett Lowder,R,26.1,18.7,5.5,38,20.3
Javier Baez,RHB,DET,Bryan Woo,R,63.9,10.3,10.7,28,20.2
Ezequiel Tovar,RHB,COL,Nick Martinez,R,29.3,15.9,19.5,23.6,20.2
Colt Emerson,LHB,SEA,Drew Anderson,R,14.5,26.4,8.4,27,20
Dominic Smith,LHB,ATL,Eury Perez,R,50.3,11.3,10.4,31.4,20
A.J. Ewing,LHB,NYM,Tanner Bibee,R,35.1,11.8,12.9,33.6,19.9
Noelvi Marte,RHB,CIN,Jacob Lopez,L,23.9,30.2,8.5,17.6,19.9
Isaac Collins,SHB,KC,Dean Kremer,R,46.3,11.6,17.4,24,19.9
Yandy Diaz,RHB,TB,Tomoyuki Sugano,R,22,13.5,15.6,32.8,19.8
Edouard Julien,LHB,COL,Nick Martinez,R,41.3,21.7,15.1,14,19.8
Kyle Isbel,LHB,KC,Dean Kremer,R,30.6,8.3,9.3,44.3,19.8
Kyle Stowers,LHB,MIA,Bryce Elder,R,15.4,14,8.5,42.7,19.7
Jase Bowen,RHB,SD,Mitch Bratt,L,17.7,29.7,,29.7,19.6
Amed Rosario,RHB,NYY,Andre Pallante,R,21,12.4,12.4,37.9,19.6
Ozzie Albies,SHB,ATL,Eury Perez,R,41.4,8.8,14.3,32.2,19.6
Shohei Ohtani,LHB,LAD,Shota Imanaga,L,48.2,14.6,9.9,26.3,19.5
Tyler O'Neill,RHB,BAL,Reid Detmers,L,35.4,10.8,18.1,27.1,19.5
Ty France,RHB,SD,Mitch Bratt,L,21.3,10.9,16.3,34.5,19.5
Masataka Yoshida,LHB,BOS,Sean Burke,R,29.9,11.8,12.1,35.1,19.5
Ildemaro Vargas,SHB,ARI,Casey Mize,R,47.7,5.2,,51.1,19.4
Nolan Arenado,RHB,ARI,Casey Mize,R,19.5,15,7,39.9,19.3
Jose Altuve,RHB,HOU,Jameson Taillon,R,21.3,16.3,23.4,17.9,19.3
Zach Dezenzo,RHB,HOU,Jameson Taillon,R,42.4,19.3,,33.3,19.3
Brendan Donovan,LHB,SEA,Drew Anderson,R,18.2,13.4,19.3,27.9,19.3
Henry Bolte,RHB,ATH,Rhett Lowder,R,58.7,,10.6,40.8,19.2
Donovan Walton,LHB,ATH,Rhett Lowder,R,31.3,15.8,,42,19.2
Tyler Soderstrom,LHB,ATH,Rhett Lowder,R,30.2,12.8,9.5,35.5,19.2
Max Muncy,RHB,ATH,Rhett Lowder,R,40.3,7.6,16.2,30.7,19.2
Connor Wong,RHB,BOS,Sean Burke,R,63,18.1,,26,19.1
Blaze Jordan,RHB,STL,Will Warren,R,45.4,20,,30.2,19.1
Jose Fermin,RHB,STL,Will Warren,R,21.2,10.6,12.5,37.7,19
Matt Olson,LHB,ATL,Eury Perez,R,16.8,19.1,11.3,28.6,18.9
Ivan Herrera,RHB,STL,Will Warren,R,28.6,12.9,10.9,33.1,18.9
Jesus Sanchez,LHB,TOR,Hunter Brown,R,20.6,19.4,4,35.4,18.9
Bo Bichette,RHB,NYM,Tanner Bibee,R,35.7,4.3,13.9,38.8,18.9
Alika Williams,RHB,ATH,Rhett Lowder,R,39.2,,12.9,44.5,18.9
Starling Marte,RHB,KC,Dean Kremer,R,31.9,14.9,7.2,33,18.8
Isaac Paredes,RHB,HOU,Jameson Taillon,R,25,12.9,17.9,25.6,18.8
Sal Stewart,RHB,CIN,Jacob Lopez,L,15.7,15.3,24.8,17.3,18.7
Brandon Valenzuela,SHB,TOR,Hunter Brown,R,51.9,5.1,6.9,38.5,18.7
Denzer Guzman,RHB,LAA,Trevor Rogers,L,22.3,17.2,17.2,21.1,18.7
Agustin Ramirez,RHB,MIA,Bryce Elder,R,24.4,10.7,10.7,37.1,18.7
Masyn Winn,RHB,STL,Will Warren,R,19,15.5,10.7,32.5,18.7
Pete Alonso,RHB,BAL,Reid Detmers,L,29.2,18.4,10.6,23.7,18.5
Julio Rodriguez,RHB,SEA,Drew Anderson,R,35.7,9.7,7.9,36.8,18.5
Adrian Del Castillo,LHB,ARI,Casey Mize,R,29,6.1,13,38,18.4
Brady House,RHB,WSH,Andrew Painter,R,39.1,13.2,13.1,23.8,18.4
Brayan Rocchio,SHB,CLE,Christian Scott,R,32,11.1,17.4,23.9,18.3
Jordan Beck,RHB,COL,Nick Martinez,R,42.8,18.8,,29.6,18.3
Dylan Crews,RHB,WSH,Andrew Painter,R,30.5,23.1,9.1,17.2,18.2
Jonah Heim,SHB,ATH,Rhett Lowder,R,27.8,8.2,7.9,40.8,18.2
Jared Triolo,RHB,PIT,Kyle Harrison,L,51,,,51.9,18.1
Taylor Walls,SHB,TB,Tomoyuki Sugano,R,37.2,19.8,,29.5,18
Jake Rogers,RHB,BOS,Sean Burke,R,45.3,14.2,10.1,21.4,17.9
Ryan Kreidler,RHB,MIN,Noah Cameron,L,18.7,8.5,8.5,42.2,17.9
Nick Gonzales,RHB,PIT,Kyle Harrison,L,41.3,4.6,8.8,38,17.9
Jorbit Vivas,LHB,WSH,Andrew Painter,R,26.3,16.8,7.7,27.8,17.8
Jorge Barrosa,SHB,ARI,Casey Mize,R,36.5,9.8,,42.7,17.8
Xander Bogaerts,RHB,SD,Mitch Bratt,L,40.7,8.1,8.1,33.5,17.7
Spencer Horwitz,LHB,PIT,Kyle Harrison,L,42.1,12.8,12.8,20.5,17.7
Michael Harris II,LHB,ATL,Eury Perez,R,33.6,10.6,7.1,33.6,17.6
Jimmy Crooks,LHB,STL,Will Warren,R,35.1,25.4,,20.4,17.5
Josh Naylor,LHB,SEA,Drew Anderson,R,50.5,11.1,3.2,29.9,17.4
Brett Sullivan,LHB,COL,Nick Martinez,R,23.9,11.5,17.4,23.2,17.4
Griffin Conine,LHB,MIA,Bryce Elder,R,38.4,8.5,8.5,31.2,17.2
Kyle Tucker,LHB,LAD,Shota Imanaga,L,10.3,6.5,9.9,43.9,17.2
Tommy Edman,SHB,LAD,Shota Imanaga,L,25.4,9.5,9.5,33.1,17
Jeremy Pena,RHB,HOU,Jameson Taillon,R,44.8,,14.9,31.7,16.9
Luis Torrens,RHB,NYM,Tanner Bibee,R,36.3,5.1,7.5,36.5,16.8
Ha-Seong Kim,RHB,ATL,Eury Perez,R,67.7,9.4,,27,16.8
Richie Palacios,LHB,TB,Tomoyuki Sugano,R,16.5,21.2,8,21.5,16.8
Jordan Walker,RHB,STL,Will Warren,R,37,12.5,12.5,19.9,16.8
Ceddanne Rafaela,RHB,BOS,Sean Burke,R,33.3,5.4,14.6,27.5,16.5
Vaughn Grissom,RHB,LAA,Trevor Rogers,L,40.8,8.1,,38.2,16.5
Corey Seager,LHB,TEX,Carson Whisenhunt,L,19.3,13,13,24.1,16.4
Jonny DeLuca,RHB,TB,Tomoyuki Sugano,R,37.6,6.1,12.7,26.6,16.4
Freddie Freeman,LHB,LAD,Shota Imanaga,L,31.9,,9.9,40.5,16.3
Nolan Schanuel,LHB,LAA,Trevor Rogers,L,24.9,11.8,11.8,24.5,16.3
Cooper Pratt,RHB,MIL,Paul Skenes,R,37.4,14.6,8.3,19.6,16.2
Marcus Semien,RHB,NYM,Tanner Bibee,R,34,9.4,16.5,18.2,16.2
Cameron Cauley,RHB,TEX,Carson Whisenhunt,L,16.3,,13.9,41.1,16.1
Andruw Monasterio,RHB,BOS,Sean Burke,R,46,9.5,11.3,19.1,16.1
Matt McLain,RHB,CIN,Jacob Lopez,L,22.3,8.5,8.5,32.9,16
Jacob Young,RHB,WSH,Andrew Painter,R,41,16.9,14.4,6.6,16
Jose Caballero,RHB,NYY,Andre Pallante,R,15.2,8.7,8.7,34.5,15.8
TJ Rumfield,LHB,COL,Nick Martinez,R,32.7,6.6,17.8,19.3,15.7
Mauricio Dubon,RHB,ATL,Eury Perez,R,29.3,14,17,11,15.7
Xavier Edwards,SHB,MIA,Bryce Elder,R,25.6,14.2,5.8,25.5,15.6
Chase Meidroth,RHB,CWS,Sonny Gray,R,17.1,10.5,8.3,30.7,15.6
Luke Keaschall,RHB,MIN,Noah Cameron,L,32.4,8.5,8.5,27.2,15.6
Paul Goldschmidt,RHB,NYY,Andre Pallante,R,23.8,12.3,14.5,17.3,15.4
Geraldo Perdomo,SHB,ARI,Casey Mize,R,19.9,11.5,9,26.3,15.3
Gunnar Henderson,LHB,BAL,Reid Detmers,L,43.7,,11.1,30.3,15.3
Ben Malgeri,RHB,DET,Bryan Woo,R,43,13,10.3,13,15.2
Mookie Betts,RHB,LAD,Shota Imanaga,L,22.5,13.9,,32.4,15.2
Taylor Trammell,LHB,HOU,Jameson Taillon,R,30,8,,37.4,15.2
Sam Antonacci,LHB,CWS,Sonny Gray,R,27.5,6.9,7.6,30.7,15.1
Alejandro Kirk,RHB,TOR,Hunter Brown,R,18.2,3.4,14.3,31.1,15.1
Troy Johnston,LHB,COL,Nick Martinez,R,21.3,9.9,9.1,26.5,15
Yainer Diaz,RHB,HOU,Jameson Taillon,R,27.7,9.2,9.2,24.6,14.9
Rhys Hoskins,RHB,CLE,Christian Scott,R,47.7,7.7,7.8,20.4,14.9
Bryan Torres,LHB,STL,Will Warren,R,39.4,7.3,,33.7,14.9
Christian Vazquez,RHB,HOU,Jameson Taillon,R,39.8,,15.3,25,14.8
Brooks Lee,SHB,MIN,Noah Cameron,L,15.4,13.5,4.8,28.2,14.8
Taylor Ward,RHB,SEA,Drew Anderson,R,22.8,14,,29.9,14.7
Ian Happ,SHB,CHC,Eric Lauer,L,16.2,8,8.1,30.9,14.6
Andrew Vaughn,RHB,MIL,Paul Skenes,R,37.9,8.3,6.8,23.6,14.6
Luis Lara,SHB,MIL,Paul Skenes,R,11.8,7.9,,42.1,14.5
JJ Bleday,LHB,CIN,Jacob Lopez,L,45.8,12.1,8.7,12.1,14.4
Alec Burleson,LHB,STL,Will Warren,R,17.9,13.8,9.1,19.2,14.2
Vladimir Guerrero Jr.,RHB,TOR,Hunter Brown,R,44.3,8.7,,26.5,14.1
Victor Robles,RHB,SEA,Drew Anderson,R,55.9,3.3,,29.2,14
Austin Hedges,RHB,CLE,Christian Scott,R,50,7,6.1,18.4,13.9
Ernie Clement,RHB,TOR,Hunter Brown,R,24.1,,24.2,16.8,13.9
Andy Pages,RHB,LAD,Shota Imanaga,L,25.9,4.4,8.1,29.4,13.9
Anthony Seigler,SHB,BOS,Sean Burke,R,16.4,,9.7,37.2,13.8
Josh Rojas,LHB,KC,Dean Kremer,R,51.2,6.6,7.8,16.3,13.8
Otto Lopez,RHB,MIA,Bryce Elder,R,28.1,6.5,3.6,30.1,13.7
Tommy White,RHB,ATH,Rhett Lowder,R,45.8,12.9,,18.1,13.6
James Outman,LHB,DET,Bryan Woo,R,17.3,5.6,8.6,29,13.5
Javier Sanoja,RHB,MIA,Bryce Elder,R,20.2,4.6,8.3,29.5,13.5
Miguel Amaya,RHB,CHC,Eric Lauer,L,47.6,,,34.7,13.4
Ali Sanchez,RHB,NYY,Andre Pallante,R,29.3,,,42,13.4
James McCann,RHB,ARI,Casey Mize,R,52.9,,13.4,16.1,13.3
Jake Mangum,SHB,PIT,Kyle Harrison,L,26.4,,,42.8,13.3
Keibert Ruiz,SHB,WSH,Andrew Painter,R,18.3,7.4,6.6,27.7,13.3
Leo Rivas,SHB,SEA,Drew Anderson,R,43.5,5.1,,27.9,13.1
Trea Turner,RHB,PHI,Jake Irvin,R,39.9,6.8,9.1,15.9,13.1
Ryan Waldschmidt,RHB,ARI,Casey Mize,R,40.7,8.5,,23,12.8
Eduardo Valencia,RHB,DET,Bryan Woo,R,19.7,,19.7,19.7,12.8
Wyatt Langford,RHB,TEX,Carson Whisenhunt,L,29.5,11.7,8.6,12.5,12.8
Jake Cronenworth,LHB,SD,Mitch Bratt,L,37.8,,,35.6,12.7
Daulton Varsho,LHB,HOU,Jameson Taillon,R,22.8,5.8,,33.5,12.7
Dane Myers,RHB,CIN,Jacob Lopez,L,53.6,8.2,,17.3,12.6
Caleb Durbin,RHB,BOS,Sean Burke,R,27.5,7.6,12.4,13.4,12.5
Alex Call,RHB,LAD,Shota Imanaga,L,28.1,8.2,8.2,17.1,12.4
Alec Bohm,RHB,PHI,Jake Irvin,R,24.7,8.3,15.9,9.1,12.4
Brice Turang,LHB,MIL,Paul Skenes,R,21.8,4.7,3,30.5,12.4
Ezequiel Duran,RHB,TEX,Carson Whisenhunt,L,19.3,,,41.7,12.4
Davis Schneider,RHB,TOR,Hunter Brown,R,24.5,8.7,8.7,16.2,12.2
Miguel Rojas,RHB,LAD,Shota Imanaga,L,28,4.1,,31.6,12.1
Nick Fortes,RHB,TB,Tomoyuki Sugano,R,22.6,4.7,8.7,21.5,11.9
JJ Wetherholt,LHB,STL,Will Warren,R,24.4,5.7,,29.6,11.8
Josh Bell,SHB,MIN,Noah Cameron,L,16.5,9.6,,27.2,11.8
Austin Martin,RHB,MIN,Noah Cameron,L,22.7,8.8,,25.4,11.7
Nasim Nuñez,SHB,WSH,Andrew Painter,R,39.9,,,30.7,11.7
Jakob Marsee,LHB,MIA,Bryce Elder,R,25.6,,3.7,31.9,11.6
Weston Wilson,RHB,SEA,Drew Anderson,R,22.8,8.3,8.3,15.2,11.5
Tyrone Taylor,RHB,CHC,Eric Lauer,L,11.7,8.5,8.5,18.4,11.3
John Rave,LHB,KC,Dean Kremer,R,15.4,8.2,8.2,17.4,11.2
Brandon Lockridge,RHB,MIL,Paul Skenes,R,27.6,10.6,,19,11.2
Nico Hoerner,RHB,CHC,Eric Lauer,L,37.6,,,29.4,11.1
Nathan Lukes,LHB,TOR,Hunter Brown,R,11.3,,,39.3,11
Ben Williamson,RHB,TB,Tomoyuki Sugano,R,19.4,7,,26.5,11
Myles Straw,RHB,TOR,Hunter Brown,R,,7.4,7.4,24.4,10.9
J.T. Realmuto,RHB,PHI,Jake Irvin,R,40,4.8,4.1,15.5,10.8
Tyler Heineman,SHB,LAA,Trevor Rogers,L,39.4,,,27.4,10.8
Andres Gimenez,LHB,TOR,Hunter Brown,R,13.6,3.8,,32.5,10.8
Jim Jarvis,LHB,ATL,Eury Perez,R,9.8,6.5,7.1,21,10.6
Gavin Sheets,LHB,SD,Mitch Bratt,L,43.5,,,24.7,10.5
Tyler Freeman,RHB,COL,Nick Martinez,R,20.3,,,33.6,10.4
Jose Tena,LHB,WSH,Andrew Painter,R,30.7,5.9,,19.8,10.1
Luisangel Acuna,RHB,CWS,Sonny Gray,R,32.6,7.7,,16.7,10.1
Carlos Cortes,LHB,ATH,Rhett Lowder,R,39.8,4.2,,18,10
Kazuma Okamoto,RHB,TOR,Hunter Brown,R,11.6,8.7,,22.1,9.7
Luis Urias,RHB,TOR,Hunter Brown,R,44.3,,,21.1,9.7
Ke'Bryan Hayes,RHB,CIN,Jacob Lopez,L,12.6,,,33.6,9.7
Carlos Narvaez,RHB,BAL,Reid Detmers,L,43.6,,,20.3,9.4
Luis Robert,RHB,NYM,Tanner Bibee,R,34.2,,,23.6,9.3
Zach McKinstry,LHB,DET,Bryan Woo,R,15.1,,11.3,17.3,9.2
Leody Taveras,SHB,BAL,Reid Detmers,L,14.5,,,31.1,9.2
