Matchup,SEA @ BAL
Pitcher,George Kirby
Pitcher Team,SEA
Opposing Team,BAL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.2,0.69,="6-39",.154,.179,0.025,0,1,0,0,14.6,2,.195,.374
Batting Second,8.2,1.73,="14-38",.368,.474,0.106,1,1,0,3,12.5,1,.400,.874
Batting Third,7.2,2.35,="14-35",.400,.714,0.314,3,2,0,6,12.8,4,.462,1.176
Batting Fourth,11.0,0.64,="6-38",.158,.263,0.105,0,4,0,4,30.8,1,.179,.442
Batting Fifth,7.2,1.83,="11-33",.333,.515,0.182,1,3,0,7,29.7,3,.378,.893
Batting Sixth,8.0,1.63,="10-32",.313,.438,0.125,1,1,0,6,17.1,3,.371,.809
Batting Seventh,7.2,1.17,="6-29",.207,.310,0.103,1,0,0,3,31.3,3,.281,.591
Batting Eighth,7.0,1.57,="10-30",.333,.367,0.034,0,1,0,4,12.9,1,.355,.722
Batting Ninth,8.1,0.60,="5-28",.179,.179,0.000,0,0,0,0,17.2,0,.207,.386

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Taylor Ward RHB,Batting First ​,="42-167",.251,.353,0.102,3,8,0,17,20.4,31,.368,.721
Gunnar Henderson LHB,Batting Second ​,="40-175",.229,.429,0.200,9,8,0,22,23.2,15,.299,.728
Adley Rutschman SHB,Batting Third ​,="39-146",.267,.514,0.247,8,10,1,33,14.5,16,.339,.853
Pete Alonso RHB,Batting Fourth ​,="43-166",.259,.500,0.241,11,7,0,31,19.6,17,.326,.826
Tyler O'Neill RHB,Batting Fifth ​,="6-45",.133,.133,0.000,0,0,0,1,25.0,6,.250,.383
Samuel Basallo LHB,Batting Fifth ​,="29-120",.242,.367,0.125,2,7,1,14,25.4,12,.306,.673
Leody Taveras SHB,Batting Sixth ​,="25-93",.269,.366,0.097,1,6,0,10,18.7,10,.346,.712
Colton Cowser LHB,Batting Seventh ​,="18-80",.225,.300,0.075,2,0,0,12,25.5,11,.312,.612
Sam Huff RHB,Batting Eighth ​,="2-8",.250,.375,0.125,0,1,0,1,50.0,0,.250,.625
Coby Mayo RHB,Batting Eighth ​,="14-80",.175,.275,0.100,2,2,0,10,33.0,7,.250,.525
Jeremiah Jackson RHB,Batting Ninth ​,="17-70",.243,.371,0.128,2,3,0,9,20.3,2,.257,.628
Blaze Alexander RHB,Batting Ninth ​,="26-109",.239,.294,0.055,0,6,0,7,28.9,7,.288,.582
Jackson Holliday LHB,Batting Ninth ​,="7-25",.280,.560,0.280,2,1,0,4,20.7,4,.379,.939
