Matchup,NYM @ CLE
Pitcher,Foster Griffin
Pitcher Team,CLE
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,129.1,524,0.225,0.287,0.379,0.155,1.07,19,1.32,5.7%,24.4%,22.1%,18.0%,11.9%,8.07,61.3%,6.2%,9.2%,37.6%,24.6%,18.7%,18.1%
vsLHB,36.0,141,0.171,0.258,0.349,0.178,0.81,6,1.50,5.0%,26.7%,29.1%,22.8%,12.7%,10.25,63.8%,6.6%,10.2%,35.2%,29.5%,19.2%,22.7%
vsRHB,93.1,383,0.244,0.298,0.390,0.146,1.18,13,1.25,6.0%,23.6%,19.6%,16.2%,11.6%,7.23,60.4%,6.1%,8.9%,38.3%,23.0%,18.5%,16.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Luis Torrens RHB,,+1020,12,3.80,10,2,2,91.7,271.1,5,3,20.0%,-,20.0%,50.0%,70.0%,72.0,9.1%,72.7%,45.5%,100.0%,80.0%,50.0%,40.0%,30.0%,10.0%,30.0%,30.0%,40.0%,33.3%
Marcus Semien RHB,,+750,20,3.60,10,1,2,89.4,276.6,3,2,10.0%,10.0%,50.0%,30.0%,60.0%,70.4,-,66.7%,16.7%,92.3%,90.0%,40.0%,25.0%,50.0%,10.0%,60.0%,20.0%,20.0%,80.0%
Francisco Lindor SHB,,+496,24,4.40,10,1,2,88.0,274.1,3,2,10.0%,-,20.0%,40.0%,20.0%,72.3,36.4%,54.5%,27.3%,91.7%,80.0%,60.0%,16.7%,20.0%,10.0%,20.0%,40.0%,40.0%,12.5%
Francisco Alvarez RHB,,+524,32,3.80,10,1,1,82.4,223.6,1,1,10.0%,10.0%,10.0%,30.0%,20.0%,73.9,47.1%,23.5%,17.6%,94.4%,30.0%,10.0%,100.0%,20.0%,60.0%,30.0%,60.0%,10.0%,40.0%
Bo Bichette RHB,,+740,37,4.20,10,1,1,89.0,264.6,3,1,10.0%,10.0%,10.0%,50.0%,40.0%,72.2,14.3%,35.7%,35.7%,93.3%,60.0%,40.0%,25.0%,20.0%,30.0%,20.0%,50.0%,30.0%,60.0%
A.J. Ewing LHB,,+910,18,4.60,10,0,0,89.5,274.2,1,1,10.0%,-,-,50.0%,20.0%,69.7,18.2%,54.5%,45.5%,84.6%,10.0%,-,-,10.0%,80.0%,30.0%,30.0%,40.0%,50.0%
Carson Benge LHB,,+720,20,4.20,10,0,1,89.4,298.7,3,1,10.0%,-,30.0%,50.0%,30.0%,71.2,7.1%,57.1%,21.4%,93.3%,60.0%,30.0%,0.0%,30.0%,40.0%,60.0%,20.0%,20.0%,42.9%
Jorge Polanco SHB,,+650,6,3.80,10,0,0,81.3,261.7,3,1,10.0%,-,10.0%,20.0%,60.0%,68.2,-,26.3%,10.5%,95.0%,70.0%,40.0%,0.0%,30.0%,20.0%,10.0%,40.0%,50.0%,28.6%
Luis Robert RHB,,+630,23,3.40,10,0,0,92.1,250.9,2,0,10.0%,10.0%,10.0%,50.0%,30.0%,79.1,80.0%,33.3%,20.0%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,30.0%,40.0%,30.0%,75.0%
Eric Wagaman RHB,—,N/A,6,3.20,10,0,0,82.0,200.1,2,0,-,-,-,20.0%,20.0%,72.3,33.3%,26.7%,13.3%,100.0%,40.0%,-,-,40.0%,50.0%,40.0%,40.0%,20.0%,33.3%
Jared Young LHB,,+690,8,4.20,10,0,1,92.8,258.4,2,1,-,-,-,50.0%,20.0%,72.2,16.7%,66.7%,33.3%,92.3%,30.0%,20.0%,0.0%,10.0%,60.0%,10.0%,70.0%,20.0%,25.0%
Brett Baty LHB,—,N/A,16,2.60,10,0,0,84.1,237.4,1,1,-,-,-,30.0%,40.0%,74.5,56.2%,31.2%,12.5%,88.9%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,70.0%,10.0%,30.0%
