Split,Season
Range,L10
Dates,="6/10/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:40 PM,Michael Lorenzen,vs,47.0,226,4.84,0.354,0.409,1.94,0.199,0.553,8,1.53,114,19.5%,16.8%,17.1%,8.6%,7.28,18,8.0%,60.6%,7.0%,170,44.7%,18,10.6%,24.7%,19.0%,18.2%
6:40 PM,Ryan Gusto,vs,5.0,24,1.70,0.348,0.365,1.80,0.130,0.478,0,-,11,17.1%,20.8%,22.7%,8.2%,9.00,1,4.2%,66.7%,7.1%,18,50.0%,2,11.1%,11.1%,-,16.7%
4:10 PM,Brady Singer,@,45.2,216,7.44,0.320,0.411,1.73,0.279,0.599,16,3.15,118,21.8%,14.8%,15.0%,9.7%,6.31,16,7.4%,52.1%,5.9%,166,39.2%,20,12.0%,30.7%,31.4%,22.3%
1:10 PM,Jake Bennett,@,10.1,42,4.75,0.297,0.330,1.45,0.081,0.378,1,0.87,14,17.0%,9.5%,6.8%,8.8%,3.48,4,9.5%,57.1%,7.0%,34,47.1%,2,5.9%,14.7%,20.0%,14.7%
7:07 PM,Max Scherzer,vs,18.0,84,8.66,0.297,0.412,1.67,0.311,0.608,7,3.50,45,13.8%,10.7%,8.0%,7.0%,4.50,8,9.5%,61.9%,7.0%,65,38.5%,9,13.8%,29.2%,31.6%,36.9%
6:35 PM,George Kirby,@,58.1,249,3.07,0.295,0.319,1.41,0.103,0.397,4,0.62,93,22.4%,19.3%,17.0%,11.6%,7.41,13,5.2%,64.7%,6.8%,187,38.5%,9,4.8%,21.4%,10.0%,9.6%
6:40 PM,Jared Jones,vs,9.1,42,5.03,0.289,0.367,1.61,0.211,0.500,2,1.93,19,34.6%,23.8%,25.6%,17.8%,9.64,4,9.5%,60.5%,5.9%,28,50.0%,3,10.7%,35.7%,20.0%,21.4%
7:40 PM,Seth Lugo,vs,57.0,251,3.89,0.286,0.343,1.46,0.177,0.463,7,1.11,107,17.5%,19.9%,18.2%,8.3%,7.89,17,6.8%,68.8%,8.2%,183,41.0%,21,11.5%,34.4%,11.1%,15.8%
7:07 PM,Jesus Luzardo,@,54.2,242,3.81,0.278,0.338,1.43,0.153,0.431,6,0.99,93,28.7%,22.3%,18.5%,13.3%,8.89,18,7.4%,59.3%,6.9%,165,30.9%,11,6.7%,21.2%,17.1%,15.2%
9:05 PM,Jack Perkins,vs,19.1,89,3.72,0.273,0.335,1.40,0.130,0.403,2,0.93,31,28.3%,24.7%,21.8%,14.0%,10.24,6,6.7%,62.9%,6.2%,57,28.1%,3,5.3%,38.6%,9.1%,19.3%
3:45 PM,Robbie Ray,vs,49.1,221,6.00,0.258,0.365,1.58,0.231,0.489,11,2.01,91,24.4%,20.4%,15.5%,11.7%,8.21,30,13.6%,60.5%,6.3%,146,38.4%,17,11.6%,38.4%,19.6%,18.5%
6:35 PM,Brandon Young,vs,49.0,213,4.32,0.257,0.313,1.35,0.141,0.398,6,1.10,76,21.3%,16.9%,16.7%,10.8%,6.61,17,8.0%,67.4%,7.9%,158,41.8%,14,8.9%,27.8%,13.6%,17.7%
7:10 PM,Andre Pallante,@,54.1,231,4.43,0.257,0.317,1.29,0.148,0.405,8,1.33,85,23.5%,19.9%,17.9%,10.5%,7.62,16,6.9%,67.5%,9.0%,165,32.1%,11,6.7%,23.0%,21.1%,10.9%
