Matchup,SEA @ MIA
Pitcher,Max Meyer
Pitcher Team,MIA
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,60.2,250,0.209,0.284,0.356,0.147,1.12,8,1.19,8.4%,28.3%,26.4%,24.2%,13.2%,9.79,66.7%,6.9%,7.6%,42.4%,26.6%,19.0%,16.5%
vsLHB,35.0,149,0.202,0.278,0.302,0.101,1.29,2,0.51,12.8%,31.7%,30.9%,26.3%,14.5%,11.83,61.1%,6.9%,6.1%,42.7%,22.0%,11.1%,17.1%
vsRHB,25.2,101,0.219,0.292,0.427,0.208,0.90,6,2.10,2.0%,22.6%,19.8%,20.4%,10.9%,7.01,74.8%,6.9%,9.2%,42.1%,31.6%,25.0%,15.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
2 Randy Arozarena RHB,,+600,22,27,4.20,2,3,0.273,0.407,0.591,0.318,0.427,11.1%,31.1%,18.5%,12.8%,87.8,292.9,6,2,11.8%,5.9%,23.5%,41.2%,35.3%,69.8,11.4%,25.0%,6.8%,97.8%,52.9%,29.4%,40.0%,23.5%,41.2%,47.1%,23.5%,29.4%,24.1%
4 Cal Raleigh SHB,,+340,28,24,3.80,1,1,0.150,0.250,0.350,0.200,0.259,12.5%,35.4%,37.5%,19.1%,94.0,205.5,2,1,8.3%,8.3%,41.7%,41.7%,8.3%,74.5,53.3%,20.0%,8.9%,93.8%,50.0%,33.3%,25.0%,16.7%,25.0%,66.7%,-,33.3%,50.0%
3 Dominic Canzone LHB,,+450,26,23,3.60,1,1,0.158,0.304,0.316,0.158,0.282,17.4%,21.6%,21.7%,9.9%,85.8,313.2,3,3,7.1%,-,21.4%,28.6%,14.3%,76.0,62.5%,21.9%,12.5%,86.5%,42.9%,28.6%,25.0%,14.3%,57.1%,42.9%,50.0%,7.1%,20.0%
8 Victor Robles RHB,,+1300,10,26,3.00,0,3,0.227,0.346,0.227,-,0.274,11.5%,36.0%,23.1%,19.4%,89.2,256.1,5,2,-,-,37.5%,18.8%,50.0%,68.1,-,29.5%,2.3%,89.8%,68.8%,43.8%,0.0%,25.0%,18.8%,43.8%,31.2%,25.0%,36.0%
1 JP Crawford LHB,,+810,16,23,4.20,0,0,0.211,0.348,0.316,0.105,0.301,17.4%,24.4%,34.8%,10.8%,91.5,272.2,2,0,-,-,-,36.4%,27.3%,70.4,9.1%,27.3%,9.1%,82.5%,36.4%,9.1%,0.0%,27.3%,63.6%,27.3%,63.6%,9.1%,31.6%
6 Luke Raley LHB,,+483,36,18,3.60,0,1,0.125,0.222,0.188,0.062,0.192,11.1%,40.0%,33.3%,22.5%,86.5,265.5,4,1,10.0%,-,10.0%,40.0%,30.0%,74.4,48.6%,14.3%,2.9%,89.7%,50.0%,30.0%,0.0%,20.0%,30.0%,20.0%,30.0%,50.0%,14.3%
7 Cole Young LHB,,+900,13,18,3.40,0,0,0.278,0.278,0.333,0.056,0.268,-,14.7%,16.7%,8.5%,88.5,246.8,2,0,-,-,20.0%,26.7%,46.7%,71.0,20.0%,30.0%,10.0%,93.8%,66.6%,13.3%,0.0%,53.3%,33.3%,40.0%,53.3%,6.7%,30.8%
9 Colt Emerson LHB,,+900,18,17,3.40,0,0,0.133,0.235,0.133,-,0.181,11.8%,40.0%,47.1%,23.2%,83.9,234.5,1,0,-,-,-,14.3%,28.6%,71.4,13.9%,11.1%,-,90.0%,28.6%,14.3%,0.0%,14.3%,57.1%,14.3%,42.9%,42.9%,46.7%
5 Josh Naylor LHB,,+630,31,16,4.20,0,0,0.188,0.188,0.250,0.062,0.191,-,13.8%,-,7.0%,87.7,246.1,4,2,-,-,31.2%,25.0%,43.8%,70.1,7.4%,33.3%,-,93.1%,68.8%,43.8%,0.0%,25.0%,18.8%,31.2%,31.2%,37.5%,42.1%
