Split,Season
Range,L10
Dates,="9/4/2026"
Games,16

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
10:10 PM,Kade Morris,@,14.1,75,7.01,0.385,0.453,2.16,0.231,0.615,4,2.51,40,19.9%,13.3%,12.3%,9.8%,6.28,6,8.0%,53.3%,8.4%,57,42.1%,3,5.3%,21.1%,33.3%,14.0%
8:40 PM,Ryan Feltner,vs,48.2,235,5.89,0.328,0.419,1.89,0.265,0.593,11,2.03,121,24.1%,17.4%,17.2%,11.7%,7.58,25,10.6%,70.2%,7.5%,169,33.7%,20,11.8%,31.4%,20.8%,20.7%
7:15 PM,Andrew Sears,@,6.1,28,4.36,0.296,0.355,1.42,0.222,0.519,1,1.42,14,26.8%,14.3%,13.3%,12.9%,5.68,1,3.6%,53.6%,7.8%,23,30.4%,2,8.7%,34.8%,12.5%,21.7%
6:40 PM,Cristopher Sanchez,vs,57.2,250,3.15,0.286,0.320,1.42,0.104,0.390,6,0.94,90,33.9%,26.4%,24.5%,16.4%,10.30,16,6.4%,62.2%,6.5%,165,38.8%,8,4.8%,12.1%,25.0%,10.9%
2:10 PM,Logan Allen,vs,14.2,67,4.94,0.283,0.363,1.43,0.217,0.500,3,1.84,30,20.6%,22.4%,18.8%,9.9%,9.20,4,6.0%,65.7%,10.3%,46,43.5%,5,10.9%,41.3%,15.8%,19.6%
8:10 PM,Cristian Javier,vs,35.0,156,4.01,0.283,0.343,1.46,0.193,0.476,6,1.54,69,29.8%,24.4%,16.3%,15.9%,9.77,10,6.4%,67.3%,7.1%,108,36.1%,8,7.4%,40.7%,11.4%,23.1%
7:05 PM,Ranger Suarez,@,46.2,206,3.55,0.281,0.325,1.44,0.108,0.389,4,0.77,72,20.2%,21.4%,17.8%,9.2%,8.49,15,7.3%,67.8%,6.1%,143,33.6%,6,4.2%,22.4%,12.5%,11.9%
6:10 PM,Rhett Lowder,vs,46.1,198,4.68,0.274,0.336,1.32,0.199,0.473,8,1.55,88,16.4%,16.2%,13.7%,7.8%,6.22,10,5.1%,60.2%,7.5%,155,36.1%,15,9.7%,31.6%,16.3%,17.4%
8:05 PM,Kumar Rocker,vs,49.1,226,5.13,0.271,0.363,1.58,0.221,0.492,10,1.82,98,27.5%,23.9%,24.0%,13.0%,9.85,24,10.6%,56.4%,7.2%,146,35.6%,11,7.5%,28.8%,19.0%,24.0%
7:05 PM,Shane Baz,vs,55.1,235,2.65,0.269,0.296,1.34,0.079,0.347,2,0.33,75,24.6%,21.7%,17.9%,12.4%,8.30,16,6.8%,61.6%,8.2%,166,42.8%,6,3.6%,25.9%,4.7%,13.9%
7:40 PM,Zebby Matthews,@,55.2,238,4.47,0.268,0.336,1.38,0.174,0.441,8,1.29,94,20.9%,19.7%,15.5%,9.9%,7.60,20,8.4%,64.9%,7.2%,169,45.6%,15,8.9%,16.6%,17.9%,16.0%
7:15 PM,Foster Griffin,vs,55.2,230,4.07,0.266,0.325,1.28,0.178,0.444,7,1.13,95,19.4%,17.8%,13.6%,9.5%,6.63,14,6.1%,64.8%,8.5%,174,39.1%,13,7.5%,27.0%,12.8%,12.1%
