Matchup,KC @ DET
Pitcher,Troy Melton
Pitcher Team,DET
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,55.0,212,0.170,0.244,0.320,0.149,0.87,7,1.15,7.1%,26.4%,23.6%,22.9%,13.0%,8.18,55.2%,7.1%,5.5%,35.2%,23.4%,11.8%,16.6%
vsLHB,30.1,122,0.151,0.273,0.368,0.217,0.96,6,1.78,10.7%,23.3%,19.7%,21.6%,11.1%,7.12,50.0%,7.4%,6.0%,33.7%,32.5%,14.8%,15.7%
vsRHB,24.0,90,0.193,0.206,0.261,0.068,0.79,1,0.38,2.2%,30.4%,28.9%,24.3%,15.6%,9.75,62.2%,6.6%,4.8%,37.1%,11.3%,-,17.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Salvador Perez RHB,,+491,23,4.00,10,3,3,96.1,301.6,5,3,30.0%,-,30.0%,60.0%,50.0%,72.5,33.3%,46.7%,33.3%,100.0%,70.0%,50.0%,60.0%,20.0%,10.0%,30.0%,60.0%,10.0%,25.0%
Starling Marte RHB,,+1250,24,3.40,10,1,1,97.0,277.2,3,3,20.0%,10.0%,30.0%,50.0%,40.0%,74.2,47.4%,47.4%,26.3%,90.5%,60.0%,20.0%,50.0%,40.0%,40.0%,40.0%,60.0%,-,60.0%
Carter Jensen LHB,,+542,25,4.20,10,1,3,96.3,352.5,5,3,20.0%,10.0%,20.0%,60.0%,10.0%,74.4,45.0%,40.0%,30.0%,100.0%,60.0%,50.0%,20.0%,10.0%,40.0%,60.0%,10.0%,30.0%,28.6%
Isaac Collins SHB,,+1100,15,3.20,10,1,1,84.9,252.7,1,1,10.0%,-,10.0%,40.0%,50.0%,71.7,7.1%,35.7%,14.3%,87.5%,60.0%,20.0%,50.0%,40.0%,30.0%,10.0%,70.0%,20.0%,42.9%
Jac Caglianone LHB,—,N/A,27,3.60,10,1,2,95.1,250.4,3,3,20.0%,-,30.0%,70.0%,40.0%,77.6,81.2%,43.8%,37.5%,100.0%,50.0%,20.0%,50.0%,30.0%,40.0%,70.0%,10.0%,20.0%,100.0%
Lane Thomas RHB,,+680,23,4.00,10,0,0,92.1,247.1,2,0,-,-,10.0%,50.0%,30.0%,72.4,30.8%,53.8%,30.8%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,10.0%,50.0%,40.0%,66.7%
Nick Loftin RHB,—,N/A,20,3.00,10,0,2,81.2,282.2,3,2,-,-,20.0%,30.0%,60.0%,69.3,-,50.0%,8.3%,75.0%,50.0%,30.0%,0.0%,20.0%,30.0%,30.0%,50.0%,20.0%,20.0%
Michael Massey LHB,,+720,17,3.40,10,0,2,93.1,253.6,3,2,10.0%,-,20.0%,70.0%,50.0%,72.5,14.3%,50.0%,14.3%,87.5%,70.0%,30.0%,0.0%,40.0%,20.0%,40.0%,40.0%,20.0%,50.0%
Josh Rojas LHB,,+1200,18,3.00,10,0,2,88.4,292.5,5,3,-,-,-,50.0%,70.0%,69.6,-,58.3%,16.7%,100.0%,70.0%,40.0%,0.0%,30.0%,20.0%,10.0%,50.0%,40.0%,60.0%
Vinnie Pasquantino LHB,,+510,26,4.20,10,0,0,93.0,279.4,3,2,-,-,-,50.0%,20.0%,71.1,7.1%,57.1%,21.4%,87.5%,30.0%,30.0%,0.0%,-,50.0%,40.0%,50.0%,10.0%,25.0%
Tyler Tolbert RHB,,+1360,13,3.00,10,0,1,75.4,358.3,3,2,-,-,-,30.0%,30.0%,69.9,-,66.7%,11.1%,81.8%,30.0%,20.0%,0.0%,10.0%,50.0%,40.0%,60.0%,-,50.0%
Andrew Velazquez SHB,—,N/A,-,3.00,2,0,0,53.9,83.8,0,0,-,-,-,-,50.0%,41.1,-,-,-,100.0%,-,-,-,-,-,-,50.0%,50.0%,0.0%
Luke Maile RHB,—,N/A,-,3.67,1,0,0,68.5,-,0,0,-,-,-,-,-,67.8,-,-,-,100.0%,-,-,-,-,100.0%,-,100.0%,-,100.0%
