Matchup,STL @ PHI
Pitcher,Hunter Dobbins
Pitcher Team,STL
Opposing Team,PHI

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,6.0,1.33,="5-23",.217,.391,0.174,1,1,0,3,38.5,3,.308,.699
Batting Second,6.0,1.33,="6-24",.250,.375,0.125,1,0,0,4,25.9,2,.333,.708
Batting Third,7.0,1.14,="6-24",.250,.500,0.250,1,3,0,1,7.7,2,.308,.808
Batting Fourth,6.2,0.90,="3-22",.136,.273,0.137,1,0,0,1,28.0,3,.240,.513
Batting Fifth,7.0,0.43,="2-22",.091,.136,0.045,0,1,0,0,26.1,1,.130,.266
Batting Sixth,4.1,2.08,="7-21",.333,.619,0.286,2,0,0,6,21.7,2,.391,1.010
Batting Seventh,5.0,1.40,="5-20",.250,.250,0.000,0,0,0,0,13.6,2,.318,.568
Batting Eighth,2.2,4.50,="8-16",.500,.875,0.375,1,1,1,2,9.5,4,.619,1.494
Batting Ninth,5.1,0.75,="2-17",.118,.118,0.000,0,0,0,0,36.8,2,.211,.329

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Kyle Schwarber LHB,Batting First ​,="34-140",.243,.414,0.171,7,3,0,16,33.1,23,.352,.766
Trea Turner RHB,Batting Second ​,="29-131",.221,.336,0.115,3,6,0,11,21.7,9,.280,.616
Bryce Harper LHB,Batting Third ​,="115-429",.268,.508,0.240,25,22,3,72,20.2,87,.387,.895
Luis Arraez LHB,Batting Fourth ​,="25-91",.275,.418,0.143,2,5,1,13,5.3,2,.284,.702
Alec Bohm RHB,Batting Fifth ​,="41-156",.263,.436,0.173,6,9,0,30,15.2,8,.322,.758
Bryson Stott LHB,Batting Sixth ​,="51-178",.287,.433,0.146,4,6,4,25,18.1,19,.354,.787
Brandon Marsh LHB,Batting Seventh ​,="23-79",.291,.494,0.203,3,5,1,12,20.2,3,.313,.807
J.T. Realmuto RHB,Batting Eighth ​,="21-76",.276,.434,0.158,3,3,0,14,18.7,10,.374,.808
Justin Crawford LHB,Batting Ninth ​,="57-209",.273,.354,0.081,1,12,1,16,20.3,15,.325,.679
