Matchup,NYM @ PIT
Pitcher,Carmen Mlodzinski
Pitcher Team,PIT
Opposing Team,NYM

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.0,1.18,="11-44",.250,.386,0.136,1,1,1,3,14.9,2,.298,.684
Batting Second,11.0,1.36,="9-41",.220,.366,0.146,1,3,0,5,19.1,6,.319,.685
Batting Third,11.2,1.11,="8-41",.195,.341,0.146,1,3,0,2,19.6,5,.283,.624
Batting Fourth,9.0,1.89,="15-42",.357,.524,0.167,2,1,0,4,9.1,2,.386,.910
Batting Fifth,9.2,1.66,="11-38",.289,.342,0.053,0,2,0,5,18.2,5,.386,.728
Batting Sixth,9.2,1.34,="9-38",.237,.316,0.079,0,3,0,1,20.9,4,.310,.626
Batting Seventh,9.2,1.66,="14-40",.350,.550,0.200,2,2,0,13,27.9,2,.372,.922
Batting Eighth,11.2,0.69,="7-43",.163,.256,0.093,0,4,0,1,27.3,1,.182,.438
Batting Ninth,11.0,1.18,="9-39",.231,.282,0.051,0,2,0,4,13.6,4,.295,.577

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
A.J. Ewing LHB,Batting First ​,="26-103",.252,.379,0.127,2,7,0,8,25.9,7,.295,.674
Francisco Lindor SHB,Batting Second ​,="12-52",.231,.519,0.288,4,1,1,12,23.7,7,.322,.841
Bo Bichette RHB,Batting Third ​,="43-166",.259,.337,0.078,2,7,0,16,20.2,8,.287,.624
Carson Benge LHB,Batting Fourth ​,="16-50",.320,.460,0.140,1,2,1,4,23.2,5,.393,.853
Jared Young LHB,Batting Fifth ​,="10-32",.313,.438,0.125,0,2,1,2,18.9,4,.405,.843
Marcus Semien RHB,Batting Sixth ​,="23-116",.198,.362,0.164,5,2,1,15,23.6,5,.228,.590
Brett Baty LHB,Batting Seventh ​,="13-65",.200,.277,0.077,1,2,0,6,30.6,5,.278,.555
Jorge Polanco SHB,Batting Eighth ​,="2-14",.143,.429,0.286,1,1,0,1,33.3,1,.200,.629
Luis Torrens RHB,Batting Ninth ​,="37-157",.236,.357,0.121,3,10,0,20,20.1,12,.306,.663
