Split,vsLHB
Range,L10
Dates,="8/8/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:05 PM,Max Scherzer,@,17.2,92,8.48,0.333,0.440,2.15,0.282,0.615,6,3.06,48,14.4%,12.0%,8.7%,7.2%,5.60,12,13.0%,60.9%,6.7%,68,32.4%,8,11.8%,26.5%,27.8%,33.8%
9:50 PM,George Kirby,vs,30.0,133,4.30,0.294,0.358,1.47,0.222,0.516,5,1.50,65,22.0%,18.8%,18.4%,11.4%,7.50,7,5.3%,68.4%,8.1%,100,44.0%,7,7.0%,31.0%,16.1%,14.0%
7:10 PM,Seth Lugo,vs,34.1,154,5.28,0.289,0.375,1.54,0.215,0.504,5,1.31,68,18.8%,14.3%,14.7%,8.0%,5.77,14,9.1%,59.7%,8.3%,114,44.7%,5,4.4%,32.5%,13.5%,14.9%
6:45 PM,Andrew Alvarez,vs,12.1,57,3.18,0.280,0.337,1.70,0.120,0.400,0,-,20,24.2%,17.5%,14.5%,10.3%,7.30,7,12.3%,55.2%,7.3%,40,40.0%,1,2.5%,10.0%,-,10.0%
8:10 PM,Brandon Pfaadt,vs,25.1,103,3.61,0.277,0.306,1.18,0.149,0.426,3,1.07,43,17.8%,15.5%,16.8%,8.7%,5.68,2,1.9%,69.9%,8.7%,85,34.1%,5,5.9%,21.2%,16.7%,12.9%
7:15 PM,Kyle Bradish,@,29.0,124,3.55,0.272,0.323,1.41,0.140,0.412,3,0.93,47,20.8%,22.6%,23.7%,9.8%,8.69,10,8.1%,61.3%,4.9%,86,40.7%,4,4.7%,20.9%,11.1%,16.3%
7:15 PM,Kyle Freeland,@,20.0,85,2.30,0.268,0.295,1.25,0.122,0.390,1,0.45,32,27.4%,22.4%,27.9%,14.0%,8.55,3,3.5%,64.3%,12.9%,63,25.4%,6,9.5%,22.2%,7.1%,19.0%
4:10 PM,Gage Jump,@,13.0,58,4.64,0.265,0.344,1.54,0.143,0.408,2,1.38,20,24.5%,25.9%,19.2%,11.1%,10.38,7,12.1%,65.5%,9.4%,35,37.1%,1,2.9%,31.4%,18.2%,20.0%
6:05 PM,Aaron Nola,vs,39.1,172,6.43,0.255,0.359,1.40,0.288,0.542,12,2.75,83,28.4%,22.1%,19.5%,12.8%,8.69,16,9.3%,61.8%,5.3%,117,47.0%,13,11.1%,36.8%,27.9%,19.7%
6:40 PM,Robert Stock,@,3.0,12,4.77,0.250,0.313,1.00,0.250,0.500,1,3.00,6,34.6%,33.3%,33.3%,18.0%,12.00,0,-,41.7%,6.0%,8,37.5%,2,25.0%,37.5%,33.3%,12.5%
7:15 PM,Jacob deGrom,vs,33.0,140,1.74,0.250,0.268,1.24,0.091,0.341,1,0.27,45,34.3%,29.3%,25.0%,16.9%,11.18,8,5.7%,65.9%,6.3%,91,49.5%,4,4.4%,23.1%,4.8%,20.9%
6:40 PM,Bubba Chandler,vs,31.0,136,3.91,0.244,0.317,1.42,0.134,0.378,2,0.58,45,24.0%,19.1%,17.3%,11.4%,7.55,15,11.0%,56.6%,5.8%,93,39.8%,4,4.3%,25.8%,8.3%,11.8%
7:15 PM,Michael King,vs,31.1,143,4.82,0.238,0.308,1.60,0.090,0.328,3,0.86,40,20.9%,16.8%,14.1%,9.6%,6.89,21,14.7%,64.3%,3.9%,98,28.6%,6,6.1%,27.6%,11.1%,10.2%
3:05 PM,Chris Sale,@,12.1,53,2.13,0.234,0.276,1.14,0.043,0.277,0,-,13,29.6%,28.3%,22.7%,14.4%,10.95,3,5.7%,69.8%,5.0%,32,18.8%,0,-,6.2%,-,-
9:50 PM,Griffin Jax,@,33.1,132,2.98,0.230,0.289,1.05,0.172,0.402,5,1.35,49,34.0%,34.1%,29.2%,16.4%,12.15,7,5.3%,65.2%,6.9%,80,43.8%,8,10.0%,25.0%,25.0%,20.0%
7:10 PM,Clay Holmes,@,30.1,126,3.36,0.226,0.279,1.19,0.122,0.348,2,0.59,40,21.0%,19.0%,18.8%,9.1%,7.12,10,7.9%,57.1%,7.1%,92,50.0%,5,5.4%,19.6%,11.1%,16.3%
7:15 PM,Anthony Kay,vs,16.1,67,2.30,0.222,0.253,1.04,0.079,0.302,1,0.55,19,28.9%,28.4%,22.9%,14.9%,10.47,3,4.5%,56.7%,7.7%,44,27.3%,0,-,22.7%,10.0%,27.3%
7:15 PM,Landen Roupp,vs,31.0,132,4.45,0.212,0.296,1.32,0.115,0.327,3,0.87,37,21.4%,20.5%,15.9%,9.2%,7.84,17,12.9%,61.4%,4.4%,86,31.4%,4,4.7%,20.9%,16.7%,5.8%
3:05 PM,Gerrit Cole,vs,37.0,150,3.94,0.207,0.283,1.05,0.193,0.400,7,1.70,56,24.3%,30.0%,22.0%,12.0%,10.95,10,6.7%,65.6%,7.4%,95,44.2%,9,9.5%,41.1%,15.4%,21.1%
4:10 PM,Walbert Urena,@,27.1,122,4.42,0.206,0.298,1.43,0.108,0.314,2,0.66,32,28.4%,20.5%,16.0%,12.7%,8.23,18,14.8%,55.7%,5.8%,77,39.0%,4,5.2%,20.8%,12.5%,9.1%
6:45 PM,Chase Burns,@,38.1,160,3.67,0.206,0.287,1.17,0.156,0.362,5,1.17,51,30.3%,29.4%,21.2%,14.9%,11.03,16,10.0%,58.1%,6.0%,96,37.5%,9,9.4%,33.3%,15.6%,17.7%
7:15 PM,Matthew Liberatore,vs,11.0,47,2.92,0.205,0.276,1.27,0.026,0.231,0,-,9,28.0%,27.7%,26.5%,11.9%,10.64,6,12.8%,59.6%,5.7%,26,46.2%,0,-,15.4%,-,11.5%
7:15 PM,Gavin Williams,@,35.2,141,2.40,0.189,0.245,0.95,0.129,0.318,4,1.01,42,30.0%,36.9%,30.2%,15.1%,13.12,9,6.4%,58.5%,9.0%,80,46.2%,7,8.8%,30.0%,16.7%,15.0%
4:10 PM,Jake Bennett,vs,16.2,64,2.32,0.186,0.194,0.96,-,0.186,0,-,11,24.3%,21.9%,26.4%,11.5%,7.56,5,7.8%,65.1%,6.4%,45,24.4%,0,-,17.8%,-,15.6%
7:10 PM,Taj Bradley,@,37.0,152,4.34,0.179,0.274,1.14,0.164,0.343,6,1.46,46,26.7%,28.3%,20.2%,12.9%,10.46,18,11.8%,63.2%,7.7%,91,41.8%,11,12.1%,34.1%,19.4%,14.3%
4:10 PM,Sandy Alcantara,vs,43.0,169,3.63,0.178,0.242,0.98,0.112,0.289,4,0.84,44,23.4%,21.9%,21.1%,11.6%,7.74,15,8.9%,59.8%,6.3%,117,29.1%,5,4.3%,22.2%,11.5%,12.0%
8:10 PM,Yoshinobu Yamamoto,@,38.2,141,2.87,0.157,0.193,0.70,0.090,0.246,3,0.70,33,21.2%,23.4%,17.4%,10.7%,7.68,6,4.3%,61.7%,7.1%,102,29.4%,5,4.9%,20.6%,14.3%,9.8%
7:15 PM,Peter Lambert,@,28.1,112,3.77,0.150,0.229,0.88,0.110,0.260,3,0.95,26,26.0%,25.0%,19.3%,13.2%,8.89,10,8.9%,64.3%,8.4%,72,38.9%,5,6.9%,34.7%,12.0%,19.4%
7:10 PM,Robert Gasser,vs,18.0,68,3.71,0.148,0.232,0.78,0.131,0.279,2,1.00,17,27.7%,26.5%,17.3%,14.1%,9.00,5,7.4%,72.1%,8.7%,43,30.2%,1,2.3%,27.9%,16.7%,18.6%
7:15 PM,Jackson Jobe,@,-,0,-,-,-,-,-,-,0,-,0,-,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-
