Matchup,TEX @ KC
Pitcher,Nathan Eovaldi
Pitcher Team,TEX
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,74.2,314,0.245,0.311,0.421,0.176,1.18,14,1.69,5.4%,31.4%,23.2%,23.2%,16.5%,8.80,66.3%,6.3%,8.3%,40.1%,24.9%,25.9%,14.7%
vsLHB,43.0,180,0.259,0.324,0.459,0.200,1.23,9,1.88,5.0%,30.6%,22.2%,20.4%,16.3%,8.37,65.6%,4.6%,10.1%,44.2%,27.1%,25.7%,15.5%
vsRHB,31.2,134,0.225,0.295,0.367,0.142,1.11,5,1.42,6.0%,32.6%,24.6%,28.0%,16.8%,9.38,67.4%,8.8%,5.7%,34.1%,21.6%,26.3%,13.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Michael Massey LHB,,+640,19,19,3.40,2,2,0.353,0.368,0.765,0.412,0.463,5.3%,12.1%,15.8%,6.5%,93.3,299.9,8,2,6.7%,6.7%,33.3%,46.7%,40.0%,72.3,20.0%,40.0%,10.0%,90.9%,53.3%,25.0%,26.7%,20.0%,53.3%,40.0%,6.7%,29.4%
Lane Thomas RHB,—,N/A,14,18,2.40,1,2,0.267,0.389,0.533,0.267,0.394,16.7%,15.4%,16.7%,7.7%,89.3,286.5,4,2,8.3%,8.3%,25.0%,33.3%,25.0%,72.9,30.8%,26.9%,11.5%,100.0%,41.7%,20.0%,16.7%,33.3%,41.7%,41.7%,16.7%,40.0%
Salvador Perez RHB,,+476,21,18,4.80,1,3,0.214,0.333,0.429,0.214,0.328,11.1%,35.0%,27.8%,19.2%,95.5,322.6,5,3,10.0%,10.0%,30.0%,60.0%,30.0%,72.5,21.6%,21.6%,10.8%,92.5%,60.0%,16.7%,20.0%,20.0%,50.0%,10.0%,40.0%,45.8%
Vinnie Pasquantino LHB,,+549,20,18,4.40,1,1,0.250,0.333,0.438,0.188,0.337,11.1%,10.5%,16.7%,4.6%,88.8,294.6,4,3,15.4%,7.7%,15.4%,53.8%,38.5%,71.4,19.4%,19.4%,11.1%,97.3%,30.8%,25.0%,23.1%,38.5%,23.1%,53.8%,23.1%,17.4%
Nick Loftin RHB,—,N/A,9,17,4.00,1,1,0.143,0.294,0.357,0.214,0.290,17.6%,12.5%,17.6%,4.7%,86.1,274.9,3,1,9.1%,9.1%,9.1%,27.3%,18.2%,68.9,-,30.4%,8.7%,95.8%,36.4%,25.0%,9.1%,45.5%,27.3%,54.5%,18.2%,12.5%
Carter Jensen LHB,,+490,14,14,4.60,1,1,0.083,0.071,0.333,0.250,0.150,-,36.7%,50.0%,15.9%,92.8,310.4,4,1,14.3%,-,14.3%,28.6%,28.6%,73.0,26.9%,15.4%,7.7%,86.7%,85.7%,16.7%,-,14.3%,14.3%,14.3%,71.4%,26.1%
Starling Marte RHB,—,N/A,10,6,2.80,1,1,0.200,0.333,0.800,0.600,0.470,-,33.3%,33.3%,14.3%,96.6,396.0,2,2,66.7%,33.3%,33.3%,66.7%,66.7%,73.2,36.4%,18.2%,18.2%,91.7%,33.3%,100.0%,33.3%,33.3%,66.7%,33.3%,-,10.0%
Isaac Collins SHB,,+1040,9,22,4.20,0,0,0.267,0.500,0.267,-,0.368,31.8%,21.1%,18.2%,7.7%,75.3,215.4,1,0,-,-,9.1%,18.2%,18.2%,73.6,36.1%,8.3%,2.8%,94.7%,36.4%,0.0%,9.1%,18.2%,27.3%,45.5%,27.3%,19.2%
Maikel Garcia RHB,,+1120,19,20,3.00,0,0,0.222,0.300,0.222,-,0.243,10.0%,8.8%,10.0%,3.8%,86.5,244.5,2,0,-,-,6.2%,31.2%,31.2%,71.6,13.8%,27.6%,10.3%,87.9%,12.5%,0.0%,18.8%,62.5%,43.8%,31.2%,25.0%,21.7%
Bobby Witt Jr. RHB,,+390,24,20,4.80,0,1,0.200,0.400,0.200,-,0.296,25.0%,16.7%,25.0%,6.0%,88.3,259.3,3,1,-,-,20.0%,20.0%,60.0%,72.8,25.0%,14.3%,-,93.3%,50.0%,0.0%,30.0%,20.0%,30.0%,30.0%,40.0%,14.8%
