Matchup,BOS @ NYY
Pitcher,Max Fried
Pitcher Team,NYY
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,86.1,332,0.197,0.238,0.257,0.060,1.00,2,0.21,8.1%,24.6%,23.8%,21.5%,11.2%,8.24,55.1%,7.6%,1.8%,30.8%,21.9%,4.1%,8.9%
vsLHB,23.0,82,0.160,0.190,0.187,0.027,0.78,0,-,7.3%,21.5%,22.0%,19.4%,9.8%,7.04,54.9%,7.9%,3.4%,32.8%,24.1%,-,5.2%
vsRHB,62.2,250,0.209,0.254,0.280,0.071,1.09,2,0.29,8.4%,25.6%,24.4%,22.2%,11.6%,8.76,55.2%,7.5%,1.2%,30.1%,21.1%,5.7%,10.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Connor Wong RHB,,N/A,15,3.60,8,1,1,88.2,293.2,2,1,12.5%,12.5%,25.0%,50.0%,25.0%,76.6,75.0%,62.5%,37.5%,100.0%,37.5%,25.0%,50.0%,12.5%,50.0%,62.5%,37.5%,-,14.3%
Nick Sogard SHB,,N/A,11,4.60,8,1,1,89.0,292.8,3,1,25.0%,25.0%,62.5%,62.5%,62.5%,72.4,16.7%,50.0%,41.7%,92.3%,50.0%,12.5%,100.0%,37.5%,25.0%,87.5%,12.5%,-,57.1%
Jarren Duran LHB,—,N/A,10,3.00,8,1,1,84.2,324.6,3,2,12.5%,12.5%,12.5%,50.0%,37.5%,72.6,37.5%,75.0%,37.5%,88.9%,50.0%,37.5%,33.3%,12.5%,37.5%,25.0%,37.5%,37.5%,57.1%
Willson Contreras RHB,—,N/A,30,4.40,8,0,0,91.4,255.6,2,0,-,-,25.0%,37.5%,37.5%,77.2,71.4%,35.7%,7.1%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,100.0%
Andruw Monasterio RHB,,N/A,19,3.80,8,0,0,87.8,257.6,3,1,12.5%,-,-,37.5%,50.0%,69.7,11.8%,29.4%,17.6%,89.5%,50.0%,12.5%,0.0%,37.5%,37.5%,12.5%,62.5%,25.0%,28.6%
Eli White RHB,,N/A,17,2.20,8,0,0,87.1,261.2,2,0,-,-,12.5%,37.5%,50.0%,71.9,31.2%,31.2%,18.8%,100.0%,50.0%,12.5%,0.0%,37.5%,50.0%,37.5%,50.0%,12.5%,16.7%
Jahmai Jones RHB,,N/A,19,1.40,8,0,1,94.7,240.6,2,1,12.5%,-,50.0%,50.0%,75.0%,74.7,41.7%,33.3%,33.3%,100.0%,62.5%,12.5%,0.0%,50.0%,25.0%,75.0%,12.5%,12.5%,42.9%
Anthony Seigler SHB,—,N/A,20,3.20,8,0,1,87.7,311.7,3,1,12.5%,-,12.5%,25.0%,37.5%,67.5,-,50.0%,8.3%,100.0%,75.0%,62.5%,0.0%,12.5%,25.0%,37.5%,37.5%,25.0%,42.9%
Wilyer Abreu LHB,,N/A,21,4.00,8,0,0,82.6,276.2,2,0,-,-,-,12.5%,25.0%,74.2,53.8%,23.1%,7.7%,86.7%,37.5%,12.5%,0.0%,25.0%,50.0%,37.5%,25.0%,37.5%,20.0%
Ceddanne Rafaela RHB,—,N/A,13,4.40,8,0,0,84.9,246.9,1,0,-,-,-,37.5%,12.5%,69.2,-,46.2%,15.4%,92.9%,37.5%,25.0%,0.0%,12.5%,50.0%,-,62.5%,37.5%,37.5%
Adley Rutschman SHB,,N/A,13,3.60,8,0,0,79.2,179.6,0,0,-,-,12.5%,12.5%,25.0%,70.3,-,33.3%,-,90.0%,25.0%,-,-,25.0%,50.0%,62.5%,-,37.5%,20.0%
Caleb Durbin RHB,,N/A,19,3.40,8,0,0,81.3,251.8,1,0,-,-,-,12.5%,-,71.6,10.0%,30.0%,10.0%,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,12.5%,62.5%,25.0%,42.9%
Mickey Gasper SHB,—,N/A,4,3.20,6,0,0,80.9,263.9,1,0,-,-,16.7%,16.7%,16.7%,72.2,-,30.0%,10.0%,90.9%,50.0%,50.0%,0.0%,-,33.3%,33.3%,33.3%,33.3%,100.0%
