Matchup,DET @ CWS
Pitcher,Sean Burke
Pitcher Team,CWS
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,60.0,249,0.232,0.294,0.377,0.145,1.15,5,0.75,6.4%,19.5%,21.7%,16.0%,9.4%,8.10,67.2%,7.2%,6.3%,36.8%,28.2%,6.1%,20.1%
vsLHB,33.2,144,0.244,0.311,0.405,0.160,1.28,3,0.80,7.6%,17.7%,22.2%,17.1%,8.3%,8.55,66.7%,6.5%,6.1%,38.4%,28.3%,7.1%,21.2%
vsRHB,25.2,105,0.216,0.271,0.340,0.124,1.01,2,0.70,4.8%,21.9%,21.0%,14.6%,10.8%,7.71,67.9%,8.1%,6.7%,34.7%,28.0%,4.8%,18.7%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Matt Vierling RHB,N/A,24,3.20,1,1,0.174,0.208,0.304,0.130,0.226,4.2%,14.0%,20.8%,7.0%,90.0,11.1%,5.6%,5.6%,55.6%,33.3%,70.9,7.9%,34.2%,21.1%,88.4%,16.7%,33.3%,22.2%,50.0%,27.8%,55.6%,16.7%,18.5%
Spencer Torkelson RHB,N/A,19,4.20,1,2,0.278,0.316,0.556,0.278,0.376,-,29.0%,31.6%,13.0%,88.1,16.7%,8.3%,25.0%,50.0%,50.0%,72.3,8.0%,28.0%,16.0%,80.6%,33.3%,25.0%,25.0%,41.7%,50.0%,33.3%,16.7%,35.0%
Wenceel Perez SHB,N/A,14,4.00,1,1,0.300,0.500,0.800,0.500,0.517,28.6%,25.0%,14.3%,10.0%,90.0,-,-,25.0%,25.0%,12.5%,70.1,6.7%,33.3%,6.7%,78.9%,37.5%,33.3%,-,50.0%,62.5%,25.0%,12.5%,35.7%
Jake Rogers RHB,N/A,22,3.20,0,0,0.053,0.182,0.053,-,0.129,13.6%,24.4%,22.7%,11.8%,85.9,7.1%,-,42.9%,35.7%,21.4%,70.7,-,20.0%,5.0%,88.9%,35.7%,0.0%,21.4%,7.1%,42.9%,35.7%,21.4%,33.3%
Hao-Yu Lee RHB,N/A,21,2.80,0,0,0.105,0.190,0.105,-,0.147,9.5%,28.6%,28.6%,13.3%,83.7,-,-,-,23.1%,15.4%,71.4,13.8%,24.1%,3.4%,85.3%,30.8%,0.0%,7.7%,46.2%,15.4%,46.2%,38.5%,23.8%
Dillon Dingler RHB,N/A,19,4.20,0,0,0.071,0.316,0.071,-,0.218,26.3%,24.2%,26.3%,10.0%,81.7,11.1%,-,-,33.3%,22.2%,71.8,10.3%,13.8%,10.3%,87.9%,11.1%,0.0%,22.2%,66.7%,33.3%,55.6%,11.1%,20.0%
Colt Keith LHB,N/A,16,2.60,0,0,0.133,0.188,0.133,-,0.152,6.2%,0.0%,6.2%,-,86.3,7.1%,-,7.1%,35.7%,35.7%,70.1,13.6%,36.4%,13.6%,95.7%,35.7%,0.0%,21.4%,21.4%,7.1%,71.4%,21.4%,14.3%
Zach McKinstry LHB,N/A,15,3.40,0,0,-,0.200,-,-,0.130,20.0%,6.7%,13.3%,3.0%,86.6,-,-,-,30.0%,20.0%,68.8,3.8%,26.9%,3.8%,86.7%,40.0%,0.0%,10.0%,40.0%,10.0%,40.0%,50.0%,21.4%
Kevin McGonigle LHB,N/A,13,4.40,0,0,0.417,0.462,0.583,0.167,0.448,7.7%,22.2%,23.1%,11.1%,90.6,-,-,22.2%,55.6%,33.3%,71.1,12.5%,37.5%,25.0%,88.9%,-,-,33.3%,44.4%,44.4%,44.4%,11.1%,27.3%
Riley Greene LHB,N/A,13,4.20,0,0,0.308,0.308,0.308,-,0.274,-,12.5%,15.4%,6.7%,90.0,-,-,18.2%,63.6%,36.4%,75.7,61.1%,27.8%,16.7%,81.8%,18.2%,0.0%,27.3%,54.5%,45.5%,36.4%,18.2%,41.7%
Gage Workman LHB,N/A,10,2.00,0,0,0.100,0.100,0.100,-,0.089,-,15.4%,20.0%,8.7%,93.7,-,-,-,37.5%,25.0%,69.9,4.3%,30.4%,8.7%,88.5%,37.5%,0.0%,12.5%,50.0%,12.5%,50.0%,37.5%,14.3%
Zack Short RHB,N/A,8,3.20,0,1,0.143,0.250,0.143,-,0.201,-,30.4%,37.5%,14.6%,75.8,-,-,50.0%,50.0%,25.0%,70.3,14.3%,9.5%,9.5%,91.3%,25.0%,0.0%,25.0%,-,75.0%,-,25.0%,23.1%
Jahmai Jones RHB,N/A,7,1.80,0,0,-,-,-,-,-,-,46.7%,42.9%,29.2%,83.3,-,-,-,50.0%,-,71.3,14.3%,14.3%,7.1%,93.3%,50.0%,0.0%,-,25.0%,-,75.0%,25.0%,71.4%
