Matchup,LAD @ SD
Pitcher,Roki Sasaki
Pitcher Team,LAD
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,68.0,291,0.240,0.327,0.443,0.202,1.29,13,1.72,8.6%,29.2%,24.1%,19.7%,14.7%,9.26,59.1%,7.6%,10.4%,44.8%,27.6%,22.6%,12.0%
vsLHB,37.1,163,0.243,0.329,0.424,0.181,1.45,7,1.69,11.7%,30.7%,23.9%,18.7%,15.5%,9.40,50.9%,7.7%,9.5%,41.9%,28.6%,23.3%,11.4%
vsRHB,30.2,128,0.237,0.325,0.466,0.229,1.11,6,1.76,4.7%,27.2%,24.2%,21.2%,13.7%,9.10,69.5%,7.5%,11.5%,48.3%,26.4%,21.7%,12.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ty France RHB,,+700,18,13,3.60,2,2,0.154,0.154,0.615,0.462,0.323,-,51.5%,61.5%,23.9%,89.9,258.7,2,2,20.0%,-,20.0%,40.0%,-,72.1,26.7%,10.0%,3.3%,90.9%,40.0%,100.0%,-,20.0%,40.0%,20.0%,40.0%,5.9%
Rodolfo Durán RHB,—,N/A,13,17,3.00,1,1,0.125,0.176,0.375,0.250,0.236,5.9%,32.1%,41.2%,14.3%,91.2,283.3,2,1,11.1%,-,11.1%,44.4%,22.2%,73.9,44.0%,20.0%,12.0%,89.3%,22.2%,50.0%,11.1%,55.6%,55.6%,11.1%,33.3%,7.7%
Manny Machado RHB,,+538,30,15,4.40,1,1,0.083,0.200,0.333,0.250,0.227,13.3%,46.7%,46.7%,24.6%,83.4,337.8,2,1,16.7%,-,-,16.7%,50.0%,74.6,44.4%,7.4%,3.7%,93.1%,-,-,50.0%,50.0%,50.0%,33.3%,16.7%,20.0%
Jackson Merrill LHB,,+470,29,20,4.40,0,2,0.158,0.200,0.263,0.105,0.204,5.0%,24.4%,20.0%,16.4%,89.0,281.8,2,2,13.3%,6.7%,13.3%,46.7%,20.0%,73.3,26.3%,21.1%,10.5%,86.4%,13.3%,0.0%,13.3%,60.0%,53.3%,40.0%,6.7%,50.0%
Fernando Tatis Jr. RHB,,+475,22,17,3.80,0,1,0.214,0.353,0.357,0.143,0.316,17.6%,23.1%,11.8%,10.5%,97.5,297.3,3,2,8.3%,-,8.3%,66.7%,33.3%,76.6,80.0%,40.0%,20.0%,96.2%,33.3%,0.0%,33.3%,33.3%,33.3%,41.7%,25.0%,42.9%
Sung-Mun Song LHB,—,N/A,17,16,2.80,0,0,0.125,0.125,0.125,-,0.111,-,14.3%,25.0%,6.4%,88.4,235.5,4,0,-,-,33.3%,25.0%,41.7%,71.8,16.7%,20.0%,10.0%,93.8%,33.3%,0.0%,25.0%,16.7%,41.7%,33.3%,25.0%,16.0%
Xander Bogaerts RHB,,+830,20,15,4.20,0,0,0.182,0.400,0.182,-,0.292,26.7%,20.0%,26.7%,7.1%,89.0,306.9,2,1,-,-,14.3%,42.9%,14.3%,73.8,27.8%,27.8%,-,100.0%,42.9%,0.0%,14.3%,42.9%,14.3%,71.4%,14.3%,21.4%
Gavin Sheets LHB,,+497,22,14,2.40,0,0,0.154,0.214,0.154,-,0.174,7.1%,16.7%,28.6%,8.2%,91.6,204.3,1,1,-,-,22.2%,55.6%,33.3%,73.0,38.1%,19.0%,14.3%,75.0%,11.1%,0.0%,22.2%,55.6%,33.3%,66.7%,-,18.8%
Will Wagner LHB,,+1350,7,14,2.80,0,0,0.167,0.286,0.167,-,0.220,14.3%,27.3%,28.6%,12.2%,79.5,232.4,0,0,-,-,-,12.5%,25.0%,68.8,-,23.5%,5.9%,77.3%,12.5%,0.0%,12.5%,75.0%,12.5%,37.5%,50.0%,38.5%
Samad Taylor RHB,,+1160,13,12,4.20,0,0,0.455,0.500,0.455,-,0.425,8.3%,30.0%,33.3%,11.1%,68.8,181.5,0,0,-,-,-,42.9%,42.9%,69.2,-,17.6%,-,85.0%,-,-,42.9%,28.6%,14.3%,71.4%,14.3%,18.8%
Freddy Fermin RHB,,+1000,15,10,4.00,0,0,0.111,0.200,0.222,0.111,0.192,10.0%,31.0%,10.0%,16.4%,67.3,156.7,0,0,-,-,37.5%,12.5%,12.5%,68.9,4.2%,12.5%,-,88.9%,12.5%,0.0%,25.0%,25.0%,37.5%,50.0%,12.5%,25.0%
Miguel Andujar RHB,—,N/A,12,9,1.60,0,0,-,0.111,-,-,0.072,11.1%,21.7%,11.1%,13.9%,80.3,130.2,0,0,-,-,-,-,-,69.4,9.5%,9.5%,-,91.3%,14.3%,0.0%,-,71.4%,57.1%,-,42.9%,37.5%
Jase Bowen RHB,—,N/A,-,4,2.80,0,0,-,-,-,-,-,-,50.0%,50.0%,14.3%,79.2,179.0,0,0,-,-,-,-,50.0%,71.6,-,50.0%,-,66.7%,50.0%,0.0%,50.0%,-,-,50.0%,50.0%,20.0%
