Matchup,BOS @ MIA
Pitcher,Sandy Alcantara
Pitcher Team,MIA
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,176.2,728,0.240,0.290,0.367,0.127,1.18,18,0.92,6.5%,21.0%,17.7%,17.3%,10.7%,6.57,64.0%,7.5%,5.3%,35.0%,24.1%,12.2%,14.5%
vsLHB,103.0,430,0.237,0.297,0.380,0.143,1.23,12,1.05,7.9%,20.7%,17.7%,16.5%,10.6%,6.64,62.2%,7.1%,6.9%,33.8%,27.1%,11.6%,14.5%
vsRHB,72.2,298,0.244,0.280,0.348,0.104,1.11,6,0.74,4.4%,21.5%,17.8%,18.5%,10.8%,6.56,66.7%,8.1%,3.1%,36.7%,19.9%,13.3%,14.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mickey Gasper SHB,,+1000,27,3.20,10,3,3,94.6,339.4,3,2,30.0%,20.0%,20.0%,60.0%,40.0%,73.0,50.0%,66.7%,41.7%,92.3%,40.0%,30.0%,100.0%,10.0%,60.0%,70.0%,30.0%,-,83.3%
Willson Contreras RHB,,+528,37,4.40,10,1,1,83.9,237.6,1,1,20.0%,20.0%,30.0%,30.0%,30.0%,78.7,88.9%,22.2%,16.7%,94.7%,30.0%,10.0%,100.0%,20.0%,60.0%,90.0%,10.0%,-,30.0%
Connor Wong RHB,—,N/A,19,3.20,10,1,1,89.3,293.3,2,1,10.0%,10.0%,40.0%,30.0%,30.0%,73.5,35.3%,29.4%,11.8%,94.4%,60.0%,40.0%,25.0%,20.0%,40.0%,60.0%,20.0%,20.0%,25.0%
Adley Rutschman SHB,,+840,26,3.00,10,1,1,92.1,299.0,4,3,10.0%,10.0%,30.0%,60.0%,50.0%,70.0,-,35.3%,5.9%,100.0%,70.0%,50.0%,20.0%,20.0%,30.0%,40.0%,40.0%,20.0%,37.5%
Nick Sogard SHB,,+1200,25,4.80,10,1,1,79.3,220.8,2,1,-,-,20.0%,20.0%,20.0%,69.0,-,53.8%,15.4%,92.9%,40.0%,20.0%,50.0%,20.0%,30.0%,50.0%,20.0%,30.0%,22.2%
Jarren Duran LHB,,+780,28,3.40,10,1,1,89.4,262.7,3,1,10.0%,-,10.0%,50.0%,40.0%,76.4,64.3%,35.7%,28.6%,100.0%,60.0%,20.0%,50.0%,40.0%,30.0%,30.0%,60.0%,10.0%,30.0%
Andruw Monasterio RHB,,+1150,13,4.00,10,0,0,81.9,198.3,1,0,-,-,10.0%,10.0%,-,68.9,-,30.8%,-,92.9%,20.0%,20.0%,0.0%,-,50.0%,30.0%,30.0%,40.0%,33.3%
Eli White RHB,—,N/A,19,2.60,10,0,0,70.4,166.8,0,0,-,-,-,10.0%,10.0%,73.4,26.7%,20.0%,6.7%,88.2%,20.0%,10.0%,0.0%,10.0%,50.0%,20.0%,50.0%,30.0%,60.0%
Anthony Seigler SHB,—,N/A,14,3.40,10,0,1,85.4,255.0,3,1,-,-,20.0%,40.0%,40.0%,67.1,-,88.9%,-,81.8%,60.0%,40.0%,0.0%,20.0%,10.0%,20.0%,20.0%,60.0%,62.5%
Wilyer Abreu LHB,,+500,26,4.80,10,0,1,93.8,286.7,3,2,10.0%,-,30.0%,60.0%,30.0%,74.3,50.0%,43.8%,18.8%,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,50.0%,40.0%,10.0%,33.3%
Ceddanne Rafaela RHB,,+1020,24,4.80,10,0,0,84.2,282.3,1,0,-,-,-,30.0%,10.0%,70.7,15.4%,38.5%,7.7%,76.5%,20.0%,10.0%,0.0%,10.0%,70.0%,20.0%,50.0%,30.0%,80.0%
Caleb Durbin RHB,,+1300,13,4.40,10,0,0,71.1,254.2,1,0,-,-,10.0%,10.0%,30.0%,68.8,-,25.0%,-,80.0%,40.0%,20.0%,0.0%,20.0%,50.0%,20.0%,40.0%,40.0%,40.0%
Jahmai Jones RHB,—,N/A,7,1.40,9,0,0,86.3,229.9,2,1,-,-,11.1%,33.3%,11.1%,72.6,16.7%,33.3%,16.7%,92.3%,44.4%,33.3%,0.0%,11.1%,33.3%,33.3%,55.6%,11.1%,44.4%
