Matchup,DET @ HOU
Pitcher,Hunter Brown
Pitcher Team,HOU
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,10.2,43,0.135,0.207,0.162,0.027,1.03,0,-,14.0%,26.0%,39.5%,31.5%,10.6%,14.34,55.8%,8.9%,-,30.0%,25.0%,-,15.0%
vsLHB,4.1,17,0.071,0.173,0.071,-,0.92,0,-,17.6%,33.3%,41.2%,36.8%,14.5%,14.54,64.7%,10.1%,-,28.6%,57.1%,-,-
vsRHB,6.1,26,0.174,0.229,0.217,0.043,1.11,0,-,11.5%,20.9%,38.5%,28.6%,8.1%,14.21,50.0%,8.1%,-,30.8%,7.7%,-,23.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Riley Greene LHB,,+540,35,29,4.40,2,4,0.250,0.310,0.500,0.250,0.335,10.3%,34.0%,24.1%,20.0%,93.5,314.4,7,7,26.3%,-,5.3%,42.1%,42.1%,75.5,58.8%,19.6%,13.7%,96.2%,36.8%,28.6%,31.6%,31.6%,31.6%,31.6%,36.8%,45.5%
Spencer Torkelson RHB,,+500,25,20,4.00,2,2,0.118,0.200,0.471,0.353,0.275,10.0%,41.7%,45.0%,16.0%,94.0,310.3,4,2,22.2%,11.1%,22.2%,44.4%,33.3%,73.0,21.9%,18.8%,9.4%,88.9%,55.6%,40.0%,-,33.3%,55.6%,33.3%,11.1%,17.4%
Colt Keith LHB,,+920,37,19,3.20,2,4,0.211,0.211,0.526,0.316,0.315,-,17.1%,15.8%,10.2%,91.7,292.6,7,4,31.2%,12.5%,37.5%,56.2%,50.0%,72.7,32.3%,38.7%,16.1%,91.2%,37.5%,33.3%,18.8%,31.2%,56.2%,37.5%,6.2%,45.0%
Kevin McGonigle LHB,,+800,34,28,4.60,1,2,0.238,0.429,0.476,0.238,0.392,25.0%,19.6%,10.7%,9.1%,90.8,249.9,6,2,5.6%,5.6%,27.8%,38.9%,33.3%,71.6,14.9%,25.5%,6.4%,92.2%,38.9%,14.3%,22.2%,22.2%,38.9%,38.9%,22.2%,40.0%
Gleyber Torres RHB,,+730,37,25,3.80,1,1,0.333,0.440,0.571,0.238,0.435,12.0%,25.5%,24.0%,10.7%,96.0,319.9,6,1,6.7%,-,-,60.0%,26.7%,68.8,6.5%,32.6%,6.5%,97.9%,33.3%,20.0%,13.3%,53.3%,-,53.3%,46.7%,34.5%
Jake Rogers RHB,—,N/A,18,22,3.40,1,1,0.053,0.182,0.211,0.158,0.184,13.6%,25.0%,22.7%,12.5%,79.9,239.6,2,1,7.1%,7.1%,21.4%,35.7%,14.3%,70.5,5.1%,15.4%,2.6%,88.6%,35.7%,20.0%,7.1%,28.6%,28.6%,35.7%,35.7%,40.7%
James Outman LHB,,+930,20,20,2.20,1,1,0.059,0.200,0.235,0.176,0.202,15.0%,44.4%,45.0%,18.2%,91.2,312.3,2,1,12.5%,12.5%,25.0%,62.5%,37.5%,71.7,5.9%,14.7%,8.8%,94.4%,50.0%,25.0%,12.5%,37.5%,50.0%,37.5%,12.5%,27.3%
Wenceel Perez SHB,,+381,17,19,2.00,1,1,0.250,0.368,0.625,0.375,0.412,15.8%,18.2%,21.1%,7.9%,85.4,213.0,1,1,-,-,33.3%,25.0%,16.7%,71.9,28.6%,21.4%,7.1%,87.5%,33.3%,25.0%,16.7%,33.3%,50.0%,25.0%,25.0%,23.5%
Hao-Yu Lee RHB,,+920,19,17,3.20,1,1,0.250,0.294,0.438,0.188,0.319,5.9%,35.3%,35.3%,17.9%,85.0,233.2,1,1,-,-,-,20.0%,20.0%,71.0,14.3%,21.4%,-,87.5%,20.0%,50.0%,10.0%,50.0%,10.0%,40.0%,50.0%,31.6%
Dillon Dingler RHB,,+476,19,32,4.60,0,2,0.367,0.406,0.567,0.200,0.420,-,16.3%,18.8%,9.4%,93.4,276.2,8,5,8.3%,4.2%,29.2%,54.2%,41.7%,73.5,40.4%,40.4%,21.3%,97.9%,29.2%,0.0%,37.5%,29.2%,50.0%,29.2%,20.8%,35.7%
