Matchup,MIN @ ARI
Pitcher,Zac Gallen
Pitcher Team,ARI
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,75.2,336,0.303,0.363,0.489,0.186,1.53,13,1.55,6.8%,19.8%,14.6%,12.9%,9.3%,5.83,65.9%,6.2%,9.6%,44.4%,27.2%,14.1%,17.2%
vsLHB,38.2,176,0.318,0.376,0.490,0.172,1.63,6,1.40,7.4%,16.8%,11.4%,10.9%,7.6%,4.66,62.5%,6.1%,10.0%,48.6%,28.6%,12.5%,18.6%
vsRHB,37.0,160,0.287,0.349,0.487,0.200,1.43,7,1.70,6.2%,22.6%,18.1%,14.8%,11.0%,7.05,69.6%,6.4%,9.1%,39.7%,25.6%,16.1%,15.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Royce Lewis RHB,,+517,14,25,4.40,2,3,0.304,0.320,0.609,0.304,0.387,4.0%,29.8%,24.0%,16.3%,90.1,255.7,5,3,16.7%,5.6%,27.8%,44.4%,22.2%,75.7,61.4%,18.2%,11.4%,93.6%,50.0%,22.2%,11.1%,27.8%,50.0%,27.8%,22.2%,45.8%
Byron Buxton RHB,,+264,25,23,4.80,2,3,0.450,0.522,0.800,0.350,0.555,13.0%,14.0%,4.3%,7.9%,90.8,296.9,7,4,15.8%,10.5%,26.3%,52.6%,42.1%,75.7,51.2%,29.3%,22.0%,95.3%,31.6%,16.7%,26.3%,36.8%,47.4%,42.1%,10.5%,65.2%
Josh Bell SHB,,+597,24,21,4.40,2,3,0.381,0.381,0.714,0.333,0.472,-,17.1%,19.0%,9.8%,86.8,257.6,3,3,17.6%,5.9%,11.8%,47.1%,29.4%,72.2,28.1%,34.4%,18.8%,91.4%,5.9%,100.0%,29.4%,52.9%,29.4%,47.1%,23.5%,50.0%
Kody Clemens LHB,,+397,33,16,4.60,2,3,0.250,0.250,0.625,0.375,0.374,-,24.0%,18.8%,11.1%,89.7,290.1,3,2,7.7%,7.7%,23.1%,30.8%,15.4%,71.7,8.0%,36.0%,8.0%,100.0%,23.1%,33.3%,15.4%,53.8%,69.2%,7.7%,23.1%,35.3%
Victor Caratini SHB,,+725,9,17,3.40,1,3,0.333,0.529,0.750,0.417,0.520,23.5%,22.7%,5.9%,7.5%,90.8,279.3,4,2,18.2%,18.2%,18.2%,36.4%,45.5%,70.0,11.1%,38.9%,22.2%,81.8%,36.4%,25.0%,18.2%,36.4%,54.5%,27.3%,18.2%,11.8%
Brooks Lee SHB,,+970,4,17,4.40,1,1,0.071,0.235,0.286,0.214,0.238,17.6%,3.8%,-,1.9%,86.5,269.7,4,2,7.1%,7.1%,21.4%,21.4%,42.9%,70.8,8.0%,28.0%,8.0%,96.2%,42.9%,0.0%,35.7%,21.4%,35.7%,28.6%,35.7%,50.0%
Trevor Larnach LHB,,+800,18,13,3.80,1,1,0.417,0.462,0.750,0.333,0.515,7.7%,8.0%,-,3.6%,89.1,265.5,4,4,16.7%,8.3%,33.3%,50.0%,58.3%,72.6,32.0%,28.0%,16.0%,100.0%,41.7%,20.0%,33.3%,8.3%,41.7%,33.3%,25.0%,27.8%
Luke Keaschall RHB,,+1280,10,21,4.00,0,0,0.294,0.429,0.353,0.059,0.357,14.3%,22.2%,14.3%,8.7%,86.8,255.4,1,0,-,-,35.7%,21.4%,57.1%,69.7,12.5%,29.2%,4.2%,92.3%,14.3%,0.0%,50.0%,35.7%,64.3%,7.1%,28.6%,28.0%
Austin Martin RHB,—,N/A,10,17,3.00,0,1,0.200,0.294,0.267,0.067,0.256,11.8%,17.4%,29.4%,6.2%,89.7,273.4,1,1,-,-,10.0%,40.0%,30.0%,70.4,-,45.0%,10.0%,87.0%,30.0%,0.0%,10.0%,60.0%,30.0%,50.0%,20.0%,29.4%
Ryan Kreidler RHB,—,N/A,12,16,2.00,0,0,0.133,0.188,0.267,0.133,0.197,6.2%,31.0%,25.0%,18.8%,85.1,272.9,2,1,-,-,9.1%,27.3%,27.3%,73.9,41.4%,17.2%,6.9%,100.0%,27.3%,0.0%,18.2%,45.5%,36.4%,45.5%,18.2%,70.6%
Alex Jackson RHB,,+880,10,16,3.20,0,0,0.438,0.438,0.562,0.125,0.437,-,32.4%,25.0%,19.4%,84.1,227.8,1,0,-,-,8.3%,41.7%,33.3%,73.0,29.4%,14.7%,8.8%,91.9%,16.7%,0.0%,25.0%,50.0%,33.3%,41.7%,25.0%,47.1%
Tristan Gray LHB,,+830,13,13,3.00,0,0,0.231,0.231,0.231,-,0.205,-,13.6%,23.1%,6.5%,83.3,188.4,0,0,-,-,-,33.3%,33.3%,71.3,26.3%,15.8%,5.3%,90.5%,-,-,33.3%,55.6%,33.3%,33.3%,33.3%,41.7%
Kyler Fedko RHB,—,N/A,-,1,2.50,0,0,-,-,-,-,-,-,0.0%,-,-,89.4,-,0,0,-,-,-,-,-,69.4,-,50.0%,-,100.0%,-,-,-,100.0%,100.0%,-,-,100.0%
