Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Caleb Durbin,RHB,BOS,Cam Schlittler,R,47.5,9.2,32.3,29.5,25
Wilyer Abreu,LHB,BOS,Cam Schlittler,R,38.4,12.7,19,43.2,24.8
Dominic Canzone,LHB,SEA,Bubba Chandler,R,31.8,23.5,20.5,29.1,24.8
Ceddanne Rafaela,RHB,BOS,Cam Schlittler,R,21.1,23.4,22.3,30.1,24.5
Dansby Swanson,RHB,CHC,Freddy Peralta,R,33.2,35.2,19.4,10.8,24.2
Mitch Garver,RHB,SEA,Bubba Chandler,R,55.6,12.8,21.3,30.7,24.1
Casey Schmitt,RHB,SF,Jeffrey Springs,L,30.6,25.9,18.7,25.1,24
Nick Gonzales,RHB,PIT,Bryce Miller,R,23.7,18.2,12.7,45.7,24
Bryan Reynolds,SHB,PIT,Bryce Miller,R,28.6,25.2,15,31,23.9
Alex Bregman,RHB,CHC,Freddy Peralta,R,19.2,18.5,29,26.7,23.8
Seiya Suzuki,RHB,CHC,Freddy Peralta,R,50.1,27.5,10.8,23.9,23.8
Julio Rodriguez,RHB,SEA,Bubba Chandler,R,24.9,17.4,24.7,30.7,23.7
Yainer Diaz,RHB,HOU,Troy Melton,R,47.8,17.8,17.8,28.9,23.6
Carlos Narvaez,RHB,BOS,Cam Schlittler,R,34.7,21.8,12.6,34.9,23.6
JP Crawford,LHB,SEA,Bubba Chandler,R,18.7,24,27.6,18.8,23.2
Pedro Pages,RHB,STL,Zac Gallen,R,42.2,17.3,25.7,21,23.2
Jake Meyers,RHB,HOU,Troy Melton,R,51,16,13,34,23.1
Wyatt Langford,RHB,TEX,Kevin Gausman,R,36.6,10.7,12.3,47.9,23.1
Nick Kurtz,LHB,ATH,Landen Roupp,R,27.3,30,12.9,23.5,23
Lane Thomas,RHB,KC,Casey Legumina,R,48.9,13.4,16.9,33,22.9
Michael Massey,LHB,KC,Casey Legumina,R,26.6,16,17.4,37.8,22.9
Matt Chapman,RHB,SF,Jeffrey Springs,L,47.1,8.9,18.7,37,22.7
Henry Davis,RHB,PIT,Bryce Miller,R,36.5,18.7,13.8,33,22.6
Masataka Yoshida,LHB,BOS,Cam Schlittler,R,40.2,16.3,8.3,41.6,22.6
Daulton Varsho,LHB,TOR,MacKenzie Gore,L,43.4,18.9,13.4,30.1,22.5
Adrian Del Castillo,LHB,ARI,Michael McGreevy,R,19.4,22.4,14.1,33.2,22.3
Nick Loftin,RHB,KC,Casey Legumina,R,67,13.8,9,31,22
Michael Conforto,LHB,CHC,Freddy Peralta,R,18.1,24.2,,46.5,21.9
Mickey Gasper,SHB,BOS,Cam Schlittler,R,48,19.8,,40,21.7
Riley Greene,LHB,DET,Tatsuya Imai,R,32.9,26.8,12.6,21,21.7
Jac Caglianone,LHB,KC,Casey Legumina,R,27,19.8,14.6,29.2,21.3
Davis Schneider,RHB,TOR,MacKenzie Gore,L,23.2,17.9,,50.5,21.2
Joc Pederson,LHB,TEX,Kevin Gausman,R,28.2,27.7,24.3,4.2,20.9
Richie Palacios,LHB,TB,Seth Lugo,R,23.6,31,,30.6,20.9
Cal Raleigh,SHB,SEA,Bubba Chandler,R,17.4,12.7,12.7,42,20.5
Curtis Mead,RHB,WSH,Cristopher Sanchez,L,23.2,16.1,15.9,30.6,20.4
Ryan O'Hearn,LHB,PIT,Bryce Miller,R,28.5,27.7,5.5,24.3,20.3
Pedro Ramirez,SHB,CHC,Freddy Peralta,R,48.3,9.3,,48.6,20.2
Jose Altuve,RHB,HOU,Troy Melton,R,47.6,20,10,21.6,20.2
Lourdes Gurriel Jr.,RHB,ARI,Michael McGreevy,R,26.8,18.9,,43.7,20.2
Ivan Herrera,RHB,STL,Zac Gallen,R,29.2,12.9,12.3,35.9,20.1
Max Schuemann,RHB,NYY,Connelly Early,L,29.9,29.9,,25.5,19.8
Bryson Stott,LHB,PHI,Cade Cavalli,R,22.4,20.7,3.7,36.7,19.8
Kyle Higashioka,RHB,TEX,Kevin Gausman,R,43.2,22,9.5,18.5,19.5
Jorge Barrosa,SHB,ARI,Michael McGreevy,R,14.6,16.7,8.1,39,19.5
Ketel Marte,SHB,ARI,Michael McGreevy,R,20.7,15.4,22.6,20.4,19.3
Shea Langeliers,RHB,ATH,Landen Roupp,R,45,6.3,10.5,37.4,19.2
James Wood,LHB,WSH,Cristopher Sanchez,L,51.9,11.5,11.5,26,19.2
Rafael Devers,LHB,SF,Jeffrey Springs,L,,18.4,17.2,29.9,19.1
Josh Naylor,LHB,SEA,Bubba Chandler,R,55.5,11.5,8.2,28.3,19.1
Masyn Winn,RHB,STL,Zac Gallen,R,24.2,13.1,12.4,33.6,19.1
Cody Bellinger,LHB,NYY,Connelly Early,L,39.6,8.9,21.1,22.1,18.9
Jared Triolo,RHB,PIT,Bryce Miller,R,53.8,6,,45.7,18.9
Cedric Mullins,LHB,TB,Seth Lugo,R,26.4,9.4,11.8,37.4,18.8
Anthony Volpe,RHB,NYY,Connelly Early,L,16.5,9.3,9.3,44.4,18.8
James Outman,LHB,DET,Tatsuya Imai,R,28.4,10.4,10.4,35.8,18.5
Nick Fortes,RHB,TB,Seth Lugo,R,48.1,8.1,10.6,30.7,18.5
Michael Busch,LHB,CHC,Freddy Peralta,R,44.4,14.8,9.3,24.4,18.5
Nathan Church,LHB,STL,Zac Gallen,R,13,17.9,13.2,27.7,18.4
Nolan Arenado,RHB,ARI,Michael McGreevy,R,32.3,9,21,22.3,18.3
Luis Garcia Jr.,LHB,WSH,Cristopher Sanchez,L,28.8,11.5,11.5,31.9,18.3
Hunter Feduccia,LHB,TB,Seth Lugo,R,27.5,10.6,,45.9,17.9
Tyler Callihan,LHB,PIT,Bryce Miller,R,38.5,9.7,9.7,31,17.9
Andruw Monasterio,RHB,BOS,Cam Schlittler,R,40.4,9.9,,40.8,17.7
Jordan Walker,RHB,STL,Zac Gallen,R,35.4,7.8,7.9,36.3,17.7
Carlos Cortes,LHB,ATH,Landen Roupp,R,22.7,13.7,17.7,20.7,17.6
Yandy Diaz,RHB,TB,Seth Lugo,R,6.6,16.7,10.6,31.4,17.5
Paul Goldschmidt,RHB,NYY,Connelly Early,L,28.1,21.6,15.8,9,17.4
Marcelo Mayer,LHB,BOS,Cam Schlittler,R,40,15.6,5.8,24.8,17.4
Alec Bohm,RHB,PHI,Cade Cavalli,R,36.5,12,16.7,17.6,17.3
Jasson Dominguez,SHB,NYY,Connelly Early,L,18.3,9.3,9.3,36.8,17.1
Keibert Ruiz,SHB,WSH,Cristopher Sanchez,L,26.5,18.6,10.5,17.5,16.7
Brandon Nimmo,LHB,TEX,Kevin Gausman,R,22.2,16.8,7.8,24.3,16.5
Trea Turner,RHB,PHI,Cade Cavalli,R,37.8,5.6,14.5,25.5,16.5
Jeff McNeil,LHB,ATH,Landen Roupp,R,17.6,15.8,10.5,24.2,16.5
Matt Vierling,RHB,DET,Tatsuya Imai,R,22.7,16.8,15,14.8,16.4
Max Muncy,RHB,ATH,Landen Roupp,R,31.2,13.8,7.8,23.6,16.2
Tommy Troy,RHB,ARI,Michael McGreevy,R,36.9,16.6,7.6,16.6,15.9
Miguel Amaya,RHB,CHC,Freddy Peralta,R,26.3,10,10,26.6,15.8
Josh Jung,RHB,TEX,Kevin Gausman,R,38.9,5.5,4.7,34,15.7
Andres Gimenez,LHB,TOR,MacKenzie Gore,L,16.3,11.9,11.9,25.3,15.7
Jung Hoo Lee,LHB,SF,Jeffrey Springs,L,48.5,9.4,9.4,18.4,15.6
Willson Contreras,RHB,BOS,Cam Schlittler,R,33.9,13,12.9,14.9,15.5
Taylor Walls,SHB,TB,Seth Lugo,R,38.8,10.6,,31.6,15.5
Blaze Jordan,RHB,STL,Zac Gallen,R,43.5,6.4,,35.4,15.4
Christian Vazquez,RHB,HOU,Troy Melton,R,42.7,,,44.4,15.4
Mark Vientos,RHB,NYM,Matthew Boyd,L,16.3,15.5,7.9,23.8,15.4
Nasim Nuñez,SHB,WSH,Cristopher Sanchez,L,25.7,,,51.3,15.4
Spencer Horwitz,LHB,PIT,Bryce Miller,R,33.8,15.7,13.8,9.7,15.4
Lars Nootbaar,LHB,STL,Zac Gallen,R,57,14.6,,17.9,15.3
Derek Hill,RHB,PHI,Cade Cavalli,R,19,6.8,,43.5,15.2
Brett Baty,LHB,NYM,Matthew Boyd,L,39.6,13.6,,25.6,15.1
Geraldo Perdomo,SHB,ARI,Michael McGreevy,R,20.2,8.1,7.3,31.2,14.8
Marcus Semien,RHB,NYM,Matthew Boyd,L,8.3,8.3,,42.5,14.4
Joey Loperfido,LHB,HOU,Troy Melton,R,43.5,7.7,,29.3,14.4
A.J. Ewing,LHB,NYM,Matthew Boyd,L,32.1,6.8,6.8,26.6,14.3
Bryce Eldridge,LHB,SF,Jeffrey Springs,L,50,11.5,,20.5,14.2
Salvador Perez,RHB,KC,Casey Legumina,R,45.6,9.1,13.3,8.9,14
J.T. Realmuto,RHB,PHI,Cade Cavalli,R,39.5,9.2,11,14,14
Zack Gelof,RHB,ATH,Landen Roupp,R,37,8.8,6.6,20.9,14
George Springer,RHB,TOR,MacKenzie Gore,L,26.1,17.3,9.3,9.3,13.8
Gabriel Rincones Jr.,LHB,PHI,Cade Cavalli,R,39.3,,,39.6,13.8
Carter Jensen,LHB,KC,Casey Legumina,R,36,8.1,8.1,19.8,13.8
Carson Kelly,RHB,CHC,Freddy Peralta,R,27.5,6.6,8.6,23.4,13.5
Alec Burleson,LHB,STL,Zac Gallen,R,18.7,15.9,10.9,10.9,13.4
Justin Crawford,LHB,PHI,Cade Cavalli,R,16.1,5.9,8.7,27.5,13.2
Nicky Lopez,LHB,TEX,Kevin Gausman,R,33.8,,9,28,13.1
Randy Arozarena,RHB,SEA,Bubba Chandler,R,24.3,4.4,12.4,21.5,13.1
Kevin McGonigle,LHB,DET,Tatsuya Imai,R,19.1,11.8,8.4,17.8,13
Isaac Collins,SHB,KC,Casey Legumina,R,44.5,9.3,,21.1,13
Austin Wells,LHB,NYY,Connelly Early,L,46.6,,10.3,19.8,12.7
Bryan Torres,LHB,STL,Zac Gallen,R,48.2,,,30.6,12.5
Matt Shaw,RHB,CHC,Freddy Peralta,R,35.3,10.8,,20.9,12.5
Esmerlyn Valdez,RHB,PIT,Bryce Miller,R,12.7,12.7,,26.9,12.4
Ildemaro Vargas,SHB,ARI,Michael McGreevy,R,38.8,5.7,8.1,16.5,12.4
Willy Adames,RHB,SF,Jeffrey Springs,L,18.7,8.9,8.9,18.7,12.3
Pete Crow-Armstrong,LHB,CHC,Freddy Peralta,R,20.1,15.2,,18.1,11.9
Francisco Lindor,SHB,NYM,Matthew Boyd,L,59.3,,,23.4,11.8
Jake Rogers,RHB,DET,Tatsuya Imai,R,19.3,15.1,,18.2,11.8
Chandler Simpson,LHB,TB,Seth Lugo,R,25.1,,,36,11.5
Vladimir Guerrero Jr.,RHB,TOR,MacKenzie Gore,L,34.3,,,32,11.4
Rafael Marchan,SHB,PHI,Cade Cavalli,R,19.4,,,37.1,11.2
Tim Tawa,RHB,ARI,Michael McGreevy,R,45.8,,7.8,16.9,11.1
Hao-Yu  Lee,RHB,DET,Tatsuya Imai,R,26.3,,,33,10.9
Jose Fermin,RHB,STL,Zac Gallen,R,15.6,7.9,7.9,16.7,10.9
Cole Young,LHB,SEA,Bubba Chandler,R,9.1,5.3,6.8,24.4,10.9
Myles Straw,RHB,TOR,MacKenzie Gore,L,38.5,6.5,,17.8,10.6
JJ Wetherholt,LHB,STL,Zac Gallen,R,24.7,4.8,,25.4,10.5
Amed Rosario,RHB,NYY,Connelly Early,L,21.7,9.3,9.3,9.3,10.5
Nico Hoerner,RHB,CHC,Freddy Peralta,R,27.1,,5.8,24.2,10.5
Taylor Trammell,LHB,HOU,Troy Melton,R,27.7,6,7.7,13.4,10.5
Jonny DeLuca,RHB,TB,Seth Lugo,R,36.6,,,27.2,10.5
Jonah Heim,SHB,ATH,Landen Roupp,R,,7.2,7.2,23,10.4
Pavin Smith,LHB,ARI,Michael McGreevy,R,34.7,8.6,,15.1,10.3
Nate Eaton,RHB,BOS,Cam Schlittler,R,19.1,9.2,9.2,9.2,10.2
Victor Robles,RHB,SEA,Bubba Chandler,R,60,8.7,,4.4,10.1
Jimmy Crooks,LHB,STL,Zac Gallen,R,31.9,,,27,9.9
Alejandro Osuna,LHB,TEX,Kevin Gausman,R,14.8,,,33.1,9.8
J.C. Escarra,LHB,NYY,Connelly Early,L,20.1,12.6,,12.6,9.6
LuJames Groover,RHB,ARI,Michael McGreevy,R,45.7,7.7,,7.8,9.2
Zach McKinstry,LHB,DET,Tatsuya Imai,R,22.1,4.6,,21.1,9.1
Andres Chaparro,RHB,WSH,Cristopher Sanchez,L,17.3,7.9,,18.4,9.1
Starling Marte,RHB,KC,Casey Legumina,R,20,12.8,,10.1,9
Jose Caballero,RHB,NYY,Connelly Early,L,16.2,,9.3,18.3,9
Jake Mangum,SHB,PIT,Bryce Miller,R,14,,,30.1,8.9
Lawrence Butler,LHB,ATH,Landen Roupp,R,8.4,5.8,7.7,14,8.7
Tyler Soderstrom,LHB,ATH,Landen Roupp,R,17.8,7.7,7,7.7,8.5
Ben Williamson,RHB,TB,Seth Lugo,R,25.4,,,23.9,8.5
Henry Bolte,RHB,ATH,Landen Roupp,R,32,,,20.1,8.2
Carson Benge,LHB,NYM,Matthew Boyd,L,6.8,6.8,,20.3,8.1
Luis Torrens,RHB,NYM,Matthew Boyd,L,20,,,23.8,8
Garrett Stubbs,LHB,PHI,Cade Cavalli,R,21.3,,,21.2,7.4
Jacob Wilson,RHB,ATH,Landen Roupp,R,28.5,,,16.5,7
Victor Bericoto,RHB,SF,Jeffrey Springs,L,8.9,,,24.2,6.9
Dylan Crews,RHB,WSH,Cristopher Sanchez,L,22.4,,,18.4,6.8
Jarred Kelenic,LHB,TEX,Kevin Gausman,R,24.3,,7.8,7.8,6.7
Kazuma Okamoto,RHB,TOR,MacKenzie Gore,L,38.5,,,9.3,6.2
Raynel Delgado,LHB,HOU,Troy Melton,R,7.7,,,21.8,6.2
Drew Gilbert,LHB,SF,Jeffrey Springs,L,37,,,9,6
Jorbit Vivas,LHB,WSH,Cristopher Sanchez,L,30.7,,,11.5,5.9
Jesus Sanchez,LHB,TOR,MacKenzie Gore,L,39.9,,,6.8,5.7
Elias Diaz,RHB,TEX,Kevin Gausman,R,9.5,,,18.5,5.6
Daniel Susac,RHB,SF,Jeffrey Springs,L,31.8,,,8.9,5.4
Anthony Seigler,SHB,BOS,Cam Schlittler,R,8.3,,,17,5.1
Jacob Young,RHB,WSH,Cristopher Sanchez,L,21.8,,,10.5,4.8
Jonah Cox,RHB,SF,Jeffrey Springs,L,24.2,,,8.9,4.6
Buddy Kennedy,RHB,SF,Jeffrey Springs,L,12.7,,,12.7,4.4
Tyler Tolbert,RHB,KC,Casey Legumina,R,21.8,,,9,4.4
MJ Melendez,LHB,NYM,Matthew Boyd,L,,,,15.3,3.8
Alejandro Kirk,RHB,TOR,MacKenzie Gore,L,34.8,,,,3.5
Jared Young,LHB,NYM,Matthew Boyd,L,,,,13.6,3.4
Rob Refsnyder,RHB,SEA,Bubba Chandler,R,9.5,,,9.5,3.3
Jahmai Jones,RHB,DET,Tatsuya Imai,R,8.4,,,8.4,2.9
Josh Rojas,LHB,KC,Casey Legumina,R,28.5,,,,2.8
Luis Urias,RHB,TOR,MacKenzie Gore,L,25.5,,,,2.6
Eric Wagaman,RHB,NYM,Matthew Boyd,L,24.2,,,,2.4
Weston Wilson,RHB,SEA,Bubba Chandler,R,23.4,,,,2.3
John Rave,LHB,KC,Casey Legumina,R,21.8,,,,2.2
Jose Tena,LHB,WSH,Cristopher Sanchez,L,16,,,,1.6
Eric Haase,RHB,SF,Jeffrey Springs,L,14.9,,,,1.5
Nathan Lukes,LHB,TOR,MacKenzie Gore,L,13.4,,,,1.3
Luis Arraez,LHB,SF,Jeffrey Springs,L,9.5,,,,1
Kameron Misner,LHB,KC,Casey Legumina,R,9.3,,,,0.9
Colby Thomas,RHB,ATH,Landen Roupp,R,9,,,,0.9
Drew Millas,SHB,WSH,Cristopher Sanchez,L,7.9,,,,0.8
Justin Dean,RHB,CHC,Freddy Peralta,R,,,,,
Ben Malgeri,RHB,DET,Tatsuya Imai,R,,,,,
Spencer Jones,LHB,NYY,Connelly Early,L,,,,,
Oswaldo Cabrera,SHB,NYY,Connelly Early,L,,,,,
Cody Freeman,RHB,TEX,Kevin Gausman,R,,,,,
Joey Meneses,RHB,ATH,Landen Roupp,R,,,,,
Nelson Velazquez,RHB,STL,Zac Gallen,R,,,,,
Billy Cook,RHB,PIT,Bryce Miller,R,,,,,
