Matchup,STL @ CHC
Pitcher,Hunter Dobbins
Pitcher Team,STL
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,45.0,191,0.244,0.312,0.395,0.151,1.31,6,1.20,8.9%,22.6%,22.0%,19.7%,10.4%,8.40,59.7%,5.8%,6.2%,40.0%,26.2%,17.6%,25.4%
vsLHB,27.0,109,0.214,0.273,0.316,0.102,1.19,2,0.67,10.1%,19.5%,20.2%,17.6%,8.6%,7.33,59.6%,4.7%,6.6%,35.5%,27.6%,9.5%,26.3%
vsRHB,18.0,82,0.284,0.365,0.500,0.216,1.50,4,2.00,7.3%,26.5%,24.4%,22.7%,13.0%,10.00,59.8%,7.3%,5.6%,46.3%,24.1%,30.8%,24.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Alex Bregman RHB,,+630,15,4.20,10,4,4,91.7,329.2,4,4,20.0%,20.0%,50.0%,70.0%,50.0%,70.0,-,43.8%,12.5%,100.0%,70.0%,60.0%,66.7%,10.0%,30.0%,50.0%,50.0%,-,12.5%
Ian Happ SHB,,+500,16,3.60,10,2,2,87.8,271.9,2,2,-,-,20.0%,30.0%,-,71.1,13.3%,46.7%,20.0%,93.8%,60.0%,60.0%,33.3%,-,30.0%,40.0%,30.0%,30.0%,37.5%
Pedro Ramirez SHB,—,N/A,9,2.80,10,1,1,94.2,266.1,2,1,-,-,40.0%,60.0%,70.0%,73.5,30.8%,53.8%,30.8%,92.9%,70.0%,-,-,70.0%,30.0%,50.0%,30.0%,20.0%,16.7%
Miguel Amaya RHB,—,N/A,22,3.40,10,1,2,96.2,344.2,6,4,20.0%,10.0%,30.0%,80.0%,70.0%,71.0,6.2%,62.5%,31.2%,94.1%,70.0%,40.0%,25.0%,30.0%,30.0%,40.0%,40.0%,20.0%,60.0%
Dansby Swanson RHB,,+596,20,4.00,10,1,1,86.4,288.9,3,1,10.0%,-,20.0%,30.0%,30.0%,71.7,23.1%,46.2%,15.4%,92.9%,50.0%,30.0%,33.3%,20.0%,40.0%,30.0%,50.0%,20.0%,10.0%
Tyrone Taylor RHB,—,N/A,32,2.60,10,1,1,79.2,291.5,1,1,10.0%,10.0%,40.0%,30.0%,10.0%,71.3,20.0%,30.0%,20.0%,76.9%,50.0%,40.0%,25.0%,10.0%,40.0%,70.0%,30.0%,-,30.0%
Michael Conforto LHB,,+600,24,3.20,10,1,2,92.2,280.5,4,3,20.0%,20.0%,30.0%,40.0%,20.0%,72.8,35.7%,35.7%,7.1%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,60.0%,30.0%,10.0%,55.6%
Seiya Suzuki RHB,,+456,23,4.20,10,1,1,87.5,305.1,5,3,30.0%,-,-,50.0%,60.0%,72.3,25.0%,66.7%,16.7%,92.3%,90.0%,60.0%,16.7%,30.0%,10.0%,10.0%,70.0%,20.0%,0.0%
Pete Crow-Armstrong LHB,,+365,27,4.60,10,1,2,89.9,289.8,5,2,20.0%,10.0%,30.0%,30.0%,30.0%,76.3,61.9%,28.6%,14.3%,95.5%,60.0%,50.0%,20.0%,10.0%,20.0%,50.0%,-,50.0%,50.0%
Carson Kelly RHB,,+910,10,4.00,10,0,0,73.2,198.8,1,0,-,-,20.0%,-,10.0%,72.1,9.1%,18.2%,-,78.6%,10.0%,-,-,10.0%,60.0%,50.0%,30.0%,20.0%,50.0%
Nico Hoerner RHB,,+1400,9,4.40,10,0,0,87.0,216.1,1,0,-,-,-,50.0%,20.0%,68.8,-,42.9%,14.3%,93.3%,10.0%,-,-,10.0%,70.0%,10.0%,40.0%,50.0%,20.0%
Michael Busch LHB,,+470,19,4.20,10,0,0,81.6,254.3,1,1,-,-,-,30.0%,10.0%,69.4,-,33.3%,6.7%,100.0%,50.0%,50.0%,0.0%,-,40.0%,40.0%,30.0%,30.0%,66.7%
James Triantos RHB,—,N/A,-,1.25,1,0,0,98.2,-,0,0,-,-,-,100.0%,-,70.1,-,50.0%,-,100.0%,-,-,-,-,100.0%,-,-,100.0%,100.0%
