Matchup,KC @ COL
Pitcher,Ryan Feltner
Pitcher Team,COL
Opposing Team,KC

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.1,1.68,="10-36",.278,.556,0.278,2,4,0,4,14.6,4,.366,.922
Batting Second,10.1,1.06,="9-39",.231,.410,0.179,2,1,0,7,22.0,2,.268,.678
Batting Third,8.1,1.56,="8-33",.242,.485,0.243,2,2,0,3,26.3,5,.342,.827
Batting Fourth,7.2,1.96,="11-33",.333,.667,0.334,2,3,1,6,10.8,4,.405,1.072
Batting Fifth,7.1,1.91,="11-32",.344,.563,0.219,2,1,0,8,20.0,3,.400,.963
Batting Sixth,7.2,1.17,="7-29",.241,.552,0.311,2,3,0,5,16.1,2,.290,.842
Batting Seventh,6.1,1.58,="8-26",.308,.577,0.269,2,1,0,5,10.3,2,.345,.922
Batting Eighth,7.0,1.00,="5-26",.192,.346,0.154,1,1,0,3,17.9,2,.250,.596
Batting Ninth,6.2,1.50,="5-23",.217,.304,0.087,0,2,0,0,17.9,5,.357,.661

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Carter Jensen LHB,Batting First ​,="42-177",.237,.463,0.226,9,13,0,28,30.3,17,.303,.766
Jac Caglianone LHB,Batting Third ​,="30-125",.240,.504,0.264,9,4,1,18,22.7,5,.273,.777
Salvador Perez RHB,Batting Fourth ​,="57-278",.205,.353,0.148,10,9,1,34,21.3,11,.250,.603
Lane Thomas RHB,Batting Fourth ​,="16-62",.258,.516,0.258,3,7,0,7,26.1,7,.333,.849
Starling Marte RHB,Batting Sixth ​,="13-44",.295,.318,0.023,0,1,0,4,16.0,2,.360,.678
John Rave LHB,Batting Seventh ​,="5-20",.250,.600,0.350,1,2,1,1,27.3,2,.318,.918
Isaac Collins SHB,Batting Seventh ​,="26-100",.260,.380,0.120,1,9,0,12,20.8,22,.392,.772
Josh Rojas LHB,Batting Eighth ​,="5-25",.200,.200,0.000,0,0,0,2,3.8,0,.200,.400
Nick Loftin RHB,Batting Eighth ​,="19-92",.207,.348,0.141,2,5,1,15,13.5,8,.272,.620
Michael Massey LHB,Batting Eighth ​,="19-77",.247,.442,0.195,3,6,0,10,20.5,4,.280,.722
Luke Maile RHB,Batting Ninth ​,="1-6",.167,.167,0.000,0,0,0,0,50.0,0,.167,.334
Andrew Velazquez SHB,Batting Ninth ​,="1-15",.067,.067,0.000,0,0,0,0,13.3,0,.067,.134
Tyler Tolbert RHB,Batting Ninth ​,="13-36",.361,.556,0.195,2,1,0,4,14.3,2,.385,.941
