Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Josh Naylor,LHB,SEA,Miles Mikolas,R,27.9,23,18.4,44.5,27.5
Jesus Sanchez,LHB,TOR,Will Warren,R,41.2,33.2,4.7,41.2,27.4
Mark Vientos,RHB,NYM,Bryce Elder,R,42.4,24.4,12.7,43.1,27.4
Elias Diaz,RHB,TEX,Connelly Early,L,24.7,34.3,8.8,40.7,27.3
Edmundo Sosa,RHB,PHI,Kyle Harrison,L,28.8,28.4,18.7,34.7,27.1
Manny Machado,RHB,SD,Trevor Rogers,L,26.9,27.7,17,37.1,26.8
Brandon Lowe,LHB,PIT,Max Meyer,R,30.9,24.9,23.5,31,26.6
Corbin Carroll,LHB,ARI,Andrew Abbott,L,37,30.3,18.1,27.1,26.5
Dylan Crews,RHB,WSH,Emerson Hancock,R,32.7,31.7,12.4,33,26.3
Kyle Manzardo,LHB,CLE,Casey Mize,R,36.3,20.6,18.2,39.9,26.3
Gunnar Henderson,LHB,BAL,Walker Buehler,R,23.8,17.9,21.9,43.4,26.1
Owen Caissie,LHB,MIA,Paul Skenes,R,20.7,28.2,16.5,36,25.9
Marcell Ozuna,RHB,PIT,Max Meyer,R,37.7,28.7,16.6,28.1,25.8
Matt McLain,RHB,CIN,Zac Gallen,R,38.5,19.4,14,44,25.8
Brice Turang,LHB,MIL,Cristopher Sanchez,L,39.4,21.2,11.3,43.8,25.7
Adley Rutschman,SHB,BAL,Walker Buehler,R,19.5,33.8,15.9,27.7,25.5
Kody Clemens,LHB,MIN,Michael McGreevy,R,20,28,21.1,29.4,25.5
Kyle Stowers,LHB,MIA,Paul Skenes,R,8.6,12.2,15.9,61.1,25.2
Alec Burleson,LHB,STL,Taj Bradley,R,12.7,23.8,26.4,30.2,25.1
Samuel Basallo,LHB,BAL,Walker Buehler,R,20.6,19.6,17.4,43.5,25
Jacob Young,RHB,WSH,Emerson Hancock,R,54.9,9.8,9.9,52.6,25
George Springer,RHB,TOR,Will Warren,R,26.9,26.5,11.7,37.6,24.9
Masataka Yoshida,LHB,BOS,Nathan Eovaldi,R,21.1,24.6,18.9,34,24.9
Coby Mayo,RHB,BAL,Walker Buehler,R,47.8,10.6,10.6,52.2,24.7
Colson Montgomery,LHB,CWS,Emmet Sheehan,R,31.8,15.5,18.7,41.7,24.6
Nathaniel Lowe,LHB,CIN,Zac Gallen,R,14.8,14.1,30.2,35.7,24.4
Pedro Pages,RHB,STL,Taj Bradley,R,34,24.3,23.8,21.6,24.4
Fernando Tatis Jr.,RHB,SD,Trevor Rogers,L,26.7,8.5,8.5,64.6,24.3
Otto Lopez,RHB,MIA,Paul Skenes,R,39.6,22,14.5,32.9,24.2
Francisco Alvarez,RHB,NYM,Bryce Elder,R,38.7,21.9,20.4,24.7,23.8
Colt Keith,LHB,DET,Gavin Williams,R,63.6,8.2,7.9,48.6,23.8
JJ Wetherholt,LHB,STL,Taj Bradley,R,20,21.7,14.2,39.5,23.7
Yohendrick Pinango,LHB,TOR,Will Warren,R,39.8,24.8,10.9,30.5,23.6
Austin Riley,RHB,ATL,Freddy Peralta,R,52.1,8.3,16,41.9,23.4
Alec Bohm,RHB,PHI,Kyle Harrison,L,12.3,20.8,30.1,23.3,23.4
Gabriel Moreno,RHB,ARI,Andrew Abbott,L,25.9,21.2,21.2,28,23.4
Brandon Valenzuela,SHB,TOR,Will Warren,R,47.9,12.1,10.9,44.1,23.3
Angel Martinez,SHB,CLE,Casey Mize,R,39,17.8,23.3,24.7,23.3
Chase DeLauter,LHB,CLE,Casey Mize,R,26.6,24.6,18.9,24.2,23
Gleyber Torres,RHB,DET,Gavin Williams,R,19.4,25.7,14.4,30.7,22.9
Byron Buxton,RHB,MIN,Michael McGreevy,R,36.4,12.3,27.6,26.2,22.8
Kazuma Okamoto,RHB,TOR,Will Warren,R,36.6,21.3,9.3,35.3,22.7
Sal Frelick,LHB,MIL,Cristopher Sanchez,L,54.5,11.3,11.3,39.7,22.7
Paul Goldschmidt,RHB,NYY,Patrick Corbin,L,29.4,14.4,18.2,36.6,22.6
Andruw Monasterio,RHB,BOS,Nathan Eovaldi,R,45.6,21.6,,41.1,22.4
A.J. Ewing,LHB,NYM,Bryce Elder,R,28,17.6,,53.2,22.3
Ceddanne Rafaela,RHB,BOS,Nathan Eovaldi,R,26.5,16.4,15.3,37.3,22.3
Dillon Dingler,RHB,DET,Gavin Williams,R,31.3,13.8,21.9,31.1,22.3
Chase Meidroth,RHB,CWS,Emmet Sheehan,R,23.3,27.7,17.4,20.2,22.3
Willson Contreras,RHB,BOS,Nathan Eovaldi,R,37.3,22,20.2,18.9,22.2
Eli White,RHB,ATL,Freddy Peralta,R,6.2,27.3,17.4,27.2,22.2
Bryson Stott,LHB,PHI,Kyle Harrison,L,27.2,22.9,11.4,31.8,22.1
James Outman,LHB,DET,Gavin Williams,R,22.1,13.8,13.8,43.8,22.1
Jake Burger,RHB,TEX,Connelly Early,L,16.9,17.9,18,34,21.9
Tristan Gray,LHB,MIN,Michael McGreevy,R,40.2,23.5,,38.6,21.9
Mike Yastrzemski,LHB,ATL,Freddy Peralta,R,31.8,17.3,17.4,29.2,21.8
Ty France,RHB,SD,Trevor Rogers,L,35.2,18.2,,45.8,21.3
Nathan Lukes,LHB,TOR,Will Warren,R,25.4,11.6,11.7,44.7,21.3
Andrew Benintendi,LHB,CWS,Emmet Sheehan,R,29.7,20.1,20.1,20.1,21.1
Spencer Torkelson,RHB,DET,Gavin Williams,R,43.3,14.9,17.8,24.8,21.1
Trea Turner,RHB,PHI,Kyle Harrison,L,63.5,9.3,9.3,33.8,20.8
Ivan Herrera,RHB,STL,Taj Bradley,R,33.8,19.9,19.4,18.4,20.8
Jordan Walker,RHB,STL,Taj Bradley,R,45.8,9.1,19.4,29,20.8
Will Benson,LHB,CIN,Zac Gallen,R,30.7,14.7,13.7,33.1,20.6
Alex Freeland,SHB,LAD,Erick Fedde,R,27.4,19.7,,44,20.6
Patrick Wisdom,RHB,SEA,Miles Mikolas,R,8.9,28.2,8.9,28.2,20.5
Jackson Holliday,LHB,BAL,Walker Buehler,R,42.6,9.2,9.2,40.5,20.4
Rhys Hoskins,RHB,CLE,Casey Mize,R,27.6,22,15,21.4,20.3
Jorbit Vivas,LHB,WSH,Emerson Hancock,R,26.1,13.4,,51.6,20.2
Marcus Semien,RHB,NYM,Bryce Elder,R,35.7,14.3,7,37.3,20
Wenceel Perez,SHB,DET,Gavin Williams,R,22.1,15.1,18.4,27.8,20
Bryce Harper,LHB,PHI,Kyle Harrison,L,46.5,16.5,11.4,23.4,19.7
Jose Tena,LHB,WSH,Emerson Hancock,R,28.2,19.3,9.8,28.2,19.6
Masyn Winn,RHB,STL,Taj Bradley,R,16,20.7,11.4,29.5,19.6
Jackson Merrill,LHB,SD,Trevor Rogers,L,27.5,13,,49,19.6
Travis Bazzana,LHB,CLE,Casey Mize,R,53.1,7.3,10.1,34.4,19.5
Joc Pederson,LHB,TEX,Connelly Early,L,40.2,12.4,12.4,28.7,19.3
Luis Garcia Jr.,LHB,WSH,Emerson Hancock,R,47.4,8.3,8.4,36.5,19.3
Shohei Ohtani,LHB,LAD,Erick Fedde,R,39.6,15.5,8.5,28.9,19.2
Rafael Marchan,SHB,PHI,Kyle Harrison,L,49.7,10,10,30.8,19.2
Jorge Barrosa,SHB,ARI,Andrew Abbott,L,28,20.9,15.6,17.5,19.2
Riley Greene,LHB,DET,Gavin Williams,R,42.5,21,12,16,19.2
Nathan Church,LHB,STL,Taj Bradley,R,12.2,20,19.7,20,19.1
Trevor Larnach,LHB,MIN,Michael McGreevy,R,39.9,17.5,8.4,25.6,19
Matt Vierling,RHB,DET,Gavin Williams,R,18.5,19.5,17.9,19.3,18.9
Jared Young,LHB,NYM,Bryce Elder,R,40.9,9,9,35.9,18.9
Dalton Rushing,LHB,LAD,Erick Fedde,R,29.4,15.3,11.8,28.3,18.9
Christian Yelich,LHB,MIL,Cristopher Sanchez,L,44.9,10,10,30.9,18.7
Freddy Fermin,RHB,SD,Trevor Rogers,L,52.9,9.7,18.2,18.2,18.7
Ozzie Albies,SHB,ATL,Freddy Peralta,R,50,12,11.3,24.5,18.7
Freddie Freeman,LHB,LAD,Erick Fedde,R,12.8,17.1,7.2,36.6,18.6
Randy Arozarena,RHB,SEA,Miles Mikolas,R,25.4,10.6,17.1,29,18.6
William Contreras,RHB,MIL,Cristopher Sanchez,L,34.2,7.7,7.7,40.1,18.5
Luis Rengifo,SHB,MIL,Cristopher Sanchez,L,16.2,17.8,,42.1,18.4
Brett Baty,LHB,NYM,Bryce Elder,R,36.6,13.5,18.7,17.6,18.4
Eugenio Suarez,RHB,CIN,Zac Gallen,R,24.6,14.2,14.1,26.7,18.3
Miguel Vargas,RHB,CWS,Emmet Sheehan,R,5.1,17.4,26.6,14.4,18.2
Spencer Steer,RHB,CIN,Zac Gallen,R,35.6,14,3.2,34.7,18.1
Jarren Duran,LHB,BOS,Nathan Eovaldi,R,31.5,6.8,10.6,37.5,18.1
Ernie Clement,RHB,TOR,Will Warren,R,16.8,13.5,12.2,30.9,17.8
Ben Rice,LHB,NYY,Patrick Corbin,L,29.9,14.7,17.2,17.2,17.6
J.T. Realmuto,RHB,PHI,Kyle Harrison,L,32.9,9.5,,43.1,17.4
CJ Abrams,LHB,WSH,Emerson Hancock,R,28.6,14.9,,37.3,17.4
Wilyer Abreu,LHB,BOS,Nathan Eovaldi,R,18.7,,15.1,43.8,17.3
Connor Norby,RHB,MIA,Paul Skenes,R,49.7,8.2,14.7,19.5,17.1
Jeremiah Jackson,RHB,BAL,Walker Buehler,R,50.4,14.3,14.3,10.6,17
Jose Fermin,RHB,STL,Taj Bradley,R,21.2,10.4,10.4,32.1,16.9
Blake Dunn,RHB,CIN,Zac Gallen,R,44.8,8.7,8.7,26.9,16.9
Tristan Peters,LHB,CWS,Emmet Sheehan,R,18.8,17,12.9,20.1,16.7
Daylen Lile,LHB,WSH,Emerson Hancock,R,36.7,9,7.6,30.5,16.7
Sal Stewart,RHB,CIN,Zac Gallen,R,23.6,7.5,16.1,26.6,16.5
Tyler Callihan,LHB,PIT,Max Meyer,R,57.5,9,9,19,16.4
Leody Taveras,SHB,BAL,Walker Buehler,R,27.9,9.2,9.2,29.8,16.2
Alex Call,RHB,LAD,Erick Fedde,R,14.2,8.4,,47.4,16.2
Dominic Canzone,LHB,SEA,Miles Mikolas,R,14.4,19.3,9.3,19.5,15.9
JJ Bleday,LHB,CIN,Zac Gallen,R,27.2,14.6,12.5,16.8,15.8
Connor Wong,RHB,BOS,Nathan Eovaldi,R,40.9,11,,31,15.7
Nolan Arenado,RHB,ARI,Andrew Abbott,L,67.3,,,36,15.7
Tyler O'Neill,RHB,BAL,Walker Buehler,R,51.1,12.6,10.6,10.7,15.4
Everson Pereira,RHB,CWS,Emmet Sheehan,R,34.8,14.6,5.9,20.2,15.4
Andres Gimenez,LHB,TOR,Will Warren,R,20.6,4.1,8.3,37.1,15.3
Jake Rogers,RHB,DET,Gavin Williams,R,28.7,13.2,7.8,21.5,15.2
Drew Romo,SHB,CWS,Emmet Sheehan,R,41.8,,20.1,20.1,15.2
Gary Sanchez,RHB,MIL,Cristopher Sanchez,L,34.9,11.2,,30.6,15.1
Bryan Reynolds,SHB,PIT,Max Meyer,R,23,17.2,6.4,19,15
Josh Jung,RHB,TEX,Connelly Early,L,39.9,9.7,9.7,18.4,14.9
Vladimir Guerrero Jr.,RHB,TOR,Will Warren,R,27,12,6.6,23.9,14.9
Mookie Betts,RHB,LAD,Erick Fedde,R,29.6,12.9,10.9,16.2,14.8
Max Muncy,LHB,LAD,Erick Fedde,R,17.9,8.5,17,19.1,14.6
Jake Mangum,SHB,PIT,Max Meyer,R,24.8,,,48.4,14.6
Kevin McGonigle,LHB,DET,Gavin Williams,R,23.9,6.2,6.5,31.9,14.5
Miguel Rojas,RHB,LAD,Erick Fedde,R,21.2,7.5,,38.9,14.5
Mauricio Dubon,RHB,ATL,Freddy Peralta,R,20.1,9.9,14.4,18.6,14.4
Daniel Schneemann,LHB,CLE,Casey Mize,R,40.7,9,8.3,18.9,14.4
Randal Grichuk,RHB,CWS,Emmet Sheehan,R,30.2,8.7,8.7,22.5,14.3
Royce Lewis,RHB,MIN,Michael McGreevy,R,31.8,12.7,,25,13.9
Keibert Ruiz,SHB,WSH,Emerson Hancock,R,13.2,8.4,3.8,34,13.9
Ryan McMahon,LHB,NYY,Patrick Corbin,L,24.5,12.2,,28.3,13.8
Blaze Alexander,RHB,BAL,Walker Buehler,R,24.9,14.3,,24.9,13.7
Cole Young,LHB,SEA,Miles Mikolas,R,10.3,8.5,8.4,28.6,13.7
Patrick Bailey,SHB,CLE,Casey Mize,R,32.6,10.1,7.2,18.6,13.6
Geraldo Perdomo,SHB,ARI,Andrew Abbott,L,12.4,5.1,,42,13.5
Joey Ortiz,RHB,MIL,Cristopher Sanchez,L,27.1,11.2,,27.6,13.5
David Fry,RHB,CLE,Casey Mize,R,35.5,7.5,7.5,19,13.2
Matt Olson,LHB,ATL,Freddy Peralta,R,10.2,6.2,9,28.6,13
Brandon Marsh,LHB,PHI,Kyle Harrison,L,22.4,11.4,,27.2,13
Lars Nootbaar,LHB,STL,Taj Bradley,R,43.9,10.8,,19.5,13
Bo Bichette,RHB,NYM,Bryce Elder,R,32.8,,3.7,34.6,13
Spencer Horwitz,LHB,PIT,Max Meyer,R,26.9,9.9,15.4,9,13
Henry Davis,RHB,PIT,Max Meyer,R,36.8,7.6,13.8,9.6,12.9
Dominic Smith,LHB,ATL,Freddy Peralta,R,47.3,4.7,7.9,15.8,12.7
Christopher Morel,RHB,MIA,Paul Skenes,R,32.4,,,36.9,12.5
Xander Bogaerts,RHB,SD,Trevor Rogers,L,23.3,9.7,,26.7,12.4
Andrew Vaughn,RHB,MIL,Cristopher Sanchez,L,25.9,,,39,12.3
Bryan Torres,LHB,STL,Taj Bradley,R,43.5,,9.1,20,12.1
Jakob Marsee,LHB,MIA,Paul Skenes,R,23.1,8.2,,26.5,11.8
Sam Antonacci,LHB,CWS,Emmet Sheehan,R,21.2,7.2,,28,11.6
Taylor Ward,RHB,BAL,Walker Buehler,R,34.5,7.3,,22.3,11.6
Nick Gonzales,RHB,PIT,Max Meyer,R,31.3,6.2,6.2,17.6,11.6
Luisangel Acuna,RHB,CWS,Emmet Sheehan,R,42,5.9,,20.8,11.5
Mitch Garver,RHB,SEA,Miles Mikolas,R,36.6,,10.4,18.4,11.4
Brayan Rocchio,SHB,CLE,Casey Mize,R,18.4,4,7.5,23.7,11.4
Kyle Higashioka,RHB,TEX,Connelly Early,L,25.7,9.7,9.7,9.7,11.3
Corey Seager,LHB,TEX,Connelly Early,L,36.2,8.4,8.4,8.4,11.2
Luis Torrens,RHB,NYM,Bryce Elder,R,28.6,,8.3,23.4,11.2
Isiah Kiner-Falefa,RHB,BOS,Nathan Eovaldi,R,41.8,,,27.6,11.1
Ryan Waldschmidt,RHB,ARI,Andrew Abbott,L,60,,,19.1,10.8
Justin Crawford,LHB,PHI,Kyle Harrison,L,27.1,,,31.8,10.7
Jhonny Pereda,RHB,SEA,Miles Mikolas,R,18.1,,,35.4,10.7
Carlos Narvaez,RHB,BOS,Nathan Eovaldi,R,38.4,,,27.5,10.7
Blake Perkins,SHB,MIL,Cristopher Sanchez,L,38.4,,,27.1,10.6
Garrett Mitchell,LHB,MIL,Cristopher Sanchez,L,54.5,,,20.2,10.5
Kyle Tucker,LHB,LAD,Erick Fedde,R,24.6,,,32,10.5
Victor Caratini,SHB,MIN,Michael McGreevy,R,31.5,4,5.5,16.3,10.3
Jazz Chisholm Jr.,LHB,NYY,Patrick Corbin,L,16.1,4.2,10.6,15.6,10.2
Cody Bellinger,LHB,NYY,Patrick Corbin,L,7.5,5,5,24.6,10.2
Jared Triolo,RHB,PIT,Max Meyer,R,44.2,6.8,,13.5,10.2
Ha-Seong Kim,RHB,ATL,Freddy Peralta,R,53.2,8.1,,8.1,10.2
Austin Hedges,RHB,CLE,Casey Mize,R,43.5,5.9,,15,10.2
Gavin Sheets,LHB,SD,Trevor Rogers,L,36.2,,,26,10.1
Davis Schneider,RHB,TOR,Will Warren,R,28.8,12,,12,10.1
Max Schuemann,RHB,NYY,Patrick Corbin,L,37.2,,,24.6,9.9
Dane Myers,RHB,CIN,Zac Gallen,R,18.5,9.4,,18.3,9.7
Edgar Quero,SHB,CWS,Emmet Sheehan,R,44.6,,,20.8,9.7
Brandon Nimmo,LHB,TEX,Connelly Early,L,23.3,12.4,,11.8,9.6
Austin Wynns,RHB,ATL,Freddy Peralta,R,46.8,,,19.1,9.5
Nasim Nuñez,SHB,WSH,Emerson Hancock,R,24.1,,,28.2,9.5
Joe Mack,LHB,MIA,Paul Skenes,R,52,,,16.5,9.3
Heriberto Hernandez,RHB,MIA,Paul Skenes,R,25,,,27.3,9.3
Noelvi Marte,RHB,CIN,Zac Gallen,R,25.8,,,26.3,9.2
Wyatt Langford,RHB,TEX,Connelly Early,L,27.7,7.2,7.2,7.2,9.2
Myles Straw,RHB,TOR,Will Warren,R,32.6,,,19.6,8.2
Caleb Durbin,RHB,BOS,Nathan Eovaldi,R,29.4,,9.7,7.4,7.7
Edwin Arroyo,SHB,CIN,Zac Gallen,R,18.1,,,23.3,7.6
Esmerlyn Valdez,RHB,PIT,Max Meyer,R,10.5,10.5,,10.5,7.4
Amed Rosario,RHB,NYY,Patrick Corbin,L,14.8,7,,13.7,7.4
Brooks Lee,SHB,MIN,Michael McGreevy,R,19.3,3.3,4.6,11.4,7.3
Mickey Gasper,SHB,BOS,Nathan Eovaldi,R,38.7,,,13.5,7.2
J.C. Escarra,LHB,NYY,Patrick Corbin,L,10.8,5,,16.1,6.9
Steven Kwan,LHB,CLE,Casey Mize,R,29.6,,,15.1,6.7
Zach McKinstry,LHB,DET,Gavin Williams,R,20.9,,,18.2,6.6
Luke Keaschall,RHB,MIN,Michael McGreevy,R,28.2,4.6,,8.5,6.6
Ezequiel Duran,RHB,TEX,Connelly Early,L,,,,25.5,6.4
Xavier Edwards,SHB,MIA,Paul Skenes,R,25.2,3,,11.1,6.3
Jose Caballero,RHB,NYY,Patrick Corbin,L,25.2,,,14.8,6.2
Santiago Espinal,RHB,LAD,Erick Fedde,R,25.2,,,13.5,5.9
Austin Martin,RHB,MIN,Michael McGreevy,R,17.4,,,16.1,5.8
Javier Sanoja,RHB,MIA,Paul Skenes,R,12.7,,,18.1,5.8
Hao-Yu  Lee,RHB,DET,Gavin Williams,R,39.9,,,6.4,5.6
Esteury Ruiz,RHB,MIA,Paul Skenes,R,31.9,,,9.4,5.5
Jackson Chourio,RHB,MIL,Cristopher Sanchez,L,33.2,,,7.7,5.2
Anthony Volpe,RHB,NYY,Patrick Corbin,L,48.5,,,,4.9
P.J. Higgins,RHB,CIN,Zac Gallen,R,26.3,,,8.7,4.8
Alex Jackson,RHB,MIN,Michael McGreevy,R,19.9,,,11.4,4.8
Drew Millas,SHB,WSH,Emerson Hancock,R,22,,,9.8,4.6
Alejandro Kirk,RHB,TOR,Will Warren,R,12,,,12,4.2
Jimmy Crooks,LHB,STL,Taj Bradley,R,18.3,,,9.1,4.1
David Hamilton,LHB,MIL,Cristopher Sanchez,L,39.4,,,,3.9
Ryan Kreidler,RHB,MIN,Michael McGreevy,R,19.9,,,7.8,3.9
Ryan Ward,LHB,LAD,Erick Fedde,R,18.4,,,7.8,3.8
Miles Mastrobuoni,LHB,SEA,Miles Mikolas,R,9,,,11.3,3.7
Rodolfo Durán,RHB,SD,Trevor Rogers,L,36.2,,,,3.6
Jahmai Jones,RHB,DET,Gavin Williams,R,10,,,10,3.5
Sung-Mun Song,LHB,SD,Trevor Rogers,L,32.3,,,,3.2
Jasson Dominguez,SHB,NYY,Patrick Corbin,L,,,,12.6,3.2
Orlando Arcia,RHB,MIN,Michael McGreevy,R,8.9,,,8.5,3
Ali Sanchez,RHB,NYY,Patrick Corbin,L,29.1,,,,2.9
Rob Refsnyder,RHB,SEA,Miles Mikolas,R,8,,,8,2.8
Sandy León,SHB,ATL,Freddy Peralta,R,14.9,,,4.7,2.7
Jacob Gonzalez,LHB,CWS,Emmet Sheehan,R,7.2,,,7.2,2.5
Adrian Del Castillo,LHB,ARI,Andrew Abbott,L,,,,9.2,2.3
Marcelo Mayer,LHB,BOS,Nathan Eovaldi,R,18.6,,,,1.9
Sam Huff,RHB,BAL,Walker Buehler,R,18.1,,,,1.8
Tommy Troy,RHB,ARI,Andrew Abbott,L,10.7,,,,1.1
Victor Robles,RHB,SEA,Miles Mikolas,R,10.7,,,,1.1
LuJames Groover,RHB,ARI,Andrew Abbott,L,9.8,,,,1
Billy Cook,RHB,PIT,Max Meyer,R,9.6,,,,1
Spencer Jones,LHB,NYY,Patrick Corbin,L,7.8,,,,0.8
Michael Helman,RHB,TEX,Connelly Early,L,5.4,,,,0.5
Braden Montgomery,SHB,CWS,Emmet Sheehan,R,,,,,
Chuckie Robinson,RHB,LAD,Erick Fedde,R,,,,,
Pavin Smith,LHB,ARI,Andrew Abbott,L,,,,,
Andres Chaparro,RHB,WSH,Emerson Hancock,R,,,,,
Blaze Jordan,RHB,STL,Taj Bradley,R,,,,,
Jase Bowen,RHB,SD,Trevor Rogers,L,,,,,
Stuart Fairchild,RHB,CLE,Casey Mize,R,,,,,
Gabriel Rincones Jr.,LHB,PHI,Kyle Harrison,L,,,,,
Charles McAdoo,RHB,TOR,Will Warren,R,,,,,
Vidal Brujan,SHB,NYM,Bryce Elder,R,,,,,
Nick Solak,RHB,SD,Trevor Rogers,L,,,,,
Samad Taylor,RHB,SD,Trevor Rogers,L,,,,,
Nicky Lopez,LHB,TEX,Connelly Early,L,,,,,
Cody Freeman,RHB,TEX,Connelly Early,L,,,,,
Nate Eaton,RHB,BOS,Nathan Eovaldi,R,,,,,
Garrett Stubbs,LHB,PHI,Kyle Harrison,L,,,,,
Rowdy Tellez,LHB,ATL,Freddy Peralta,R,,,,,
Jordan Lawlar,RHB,ARI,Andrew Abbott,L,,,,,
Nelson Velazquez,RHB,STL,Taj Bradley,R,,,,,
Eric Wagaman,RHB,NYM,Bryce Elder,R,,,,,
Justin Foscue,RHB,TEX,Connelly Early,L,,,,,
Will Wagner,LHB,SD,Trevor Rogers,L,,,,,
