Matchup,MIA @ CHC
Pitcher,Shota Imanaga
Pitcher Team,CHC
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,168.1,683,0.233,0.305,0.432,0.199,1.10,34,1.82,5.4%,29.8%,24.0%,19.7%,15.4%,8.77,56.9%,6.2%,9.7%,36.3%,32.6%,20.0%,19.3%
vsLHB,44.2,186,0.228,0.318,0.456,0.228,1.16,11,2.22,7.0%,30.0%,25.8%,23.5%,14.7%,9.67,55.4%,7.1%,12.2%,39.0%,34.1%,23.8%,22.0%
vsRHB,122.0,497,0.235,0.300,0.423,0.188,1.10,23,1.70,4.8%,29.7%,23.3%,18.5%,15.6%,8.56,57.4%,5.9%,8.8%,35.4%,32.0%,18.6%,18.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Esteury Ruiz RHB,,+1200,18,2.80,8,1,1,75.6,254.2,3,1,12.5%,12.5%,37.5%,37.5%,37.5%,72.2,44.4%,44.4%,11.1%,90.0%,62.5%,50.0%,25.0%,12.5%,12.5%,50.0%,37.5%,12.5%,20.0%
Griffin Conine LHB,,+1400,7,3.20,8,1,1,95.0,304.0,3,1,25.0%,25.0%,37.5%,87.5%,62.5%,75.8,60.0%,60.0%,40.0%,90.9%,75.0%,25.0%,50.0%,50.0%,25.0%,37.5%,37.5%,25.0%,0.0%
Jakob Marsee LHB,,+1620,27,4.20,8,0,0,84.4,221.4,1,1,-,-,12.5%,37.5%,37.5%,69.4,-,50.0%,12.5%,72.7%,37.5%,12.5%,0.0%,25.0%,37.5%,25.0%,62.5%,12.5%,60.0%
Joe Mack LHB,—,N/A,24,3.00,8,0,0,86.8,247.8,2,2,12.5%,-,-,25.0%,12.5%,73.3,25.0%,62.5%,25.0%,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,25.0%,50.0%,25.0%,50.0%
Xavier Edwards SHB,,+1700,17,4.20,8,0,0,84.6,277.3,1,1,-,-,-,25.0%,25.0%,67.8,-,40.0%,-,100.0%,75.0%,62.5%,0.0%,12.5%,12.5%,12.5%,37.5%,50.0%,50.0%
Otto Lopez RHB,,+890,22,4.80,8,0,0,85.6,201.1,0,0,-,-,-,25.0%,12.5%,71.9,35.7%,28.6%,7.1%,93.3%,50.0%,37.5%,0.0%,12.5%,50.0%,37.5%,-,62.5%,0.0%
Kyle Stowers LHB,,+750,29,4.80,8,0,2,97.7,267.9,3,3,37.5%,-,-,62.5%,62.5%,75.0,46.7%,46.7%,26.7%,93.8%,62.5%,37.5%,0.0%,25.0%,12.5%,12.5%,62.5%,25.0%,42.9%
Heriberto Hernandez RHB,,+563,36,4.80,8,0,2,100.1,362.3,5,2,37.5%,12.5%,25.0%,75.0%,25.0%,73.7,33.3%,58.3%,41.7%,92.3%,62.5%,37.5%,0.0%,25.0%,37.5%,50.0%,50.0%,-,71.4%
Agustin Ramirez RHB,,+800,19,3.60,8,0,0,97.0,272.0,1,0,-,-,12.5%,62.5%,25.0%,76.6,66.7%,50.0%,41.7%,92.3%,37.5%,12.5%,0.0%,25.0%,62.5%,50.0%,25.0%,25.0%,100.0%
Javier Sanoja RHB,,+1140,13,4.20,8,0,0,87.0,225.7,1,0,-,-,12.5%,12.5%,62.5%,66.9,-,44.4%,-,81.8%,62.5%,12.5%,0.0%,50.0%,25.0%,12.5%,25.0%,62.5%,33.3%
Brian Navarreto RHB,,+1300,23,2.00,7,0,0,87.7,231.4,2,1,14.3%,14.3%,14.3%,28.6%,28.6%,71.6,15.4%,30.8%,15.4%,92.9%,42.9%,14.3%,0.0%,28.6%,28.6%,42.9%,28.6%,28.6%,33.3%
Deyvison De Los Santos RHB,—,N/A,9,2.60,4,0,0,82.1,335.8,1,0,-,-,-,50.0%,25.0%,78.6,71.4%,28.6%,14.3%,100.0%,25.0%,-,-,25.0%,75.0%,25.0%,50.0%,25.0%,25.0%
Jared Serna RHB,,+600,-,2.20,4,0,0,92.7,44.4,0,0,-,-,25.0%,75.0%,-,73.8,16.7%,50.0%,16.7%,100.0%,-,-,-,-,75.0%,75.0%,25.0%,-,100.0%
Graham Pauley LHB,—,N/A,-,3.20,2,0,0,60.1,49.2,0,0,-,-,50.0%,-,-,74.1,25.0%,-,-,100.0%,-,-,-,-,-,50.0%,50.0%,-,0.0%
