Matchup,MIN @ SEA
Pitcher,Logan Gilbert
Pitcher Team,SEA
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,125.2,496,0.213,0.275,0.375,0.163,0.99,15,1.07,5.4%,29.9%,26.8%,19.9%,15.3%,9.53,69.4%,7.4%,10.0%,42.0%,29.3%,14.4%,20.5%
vsLHB,70.1,282,0.196,0.265,0.358,0.162,0.98,9,1.15,6.4%,31.3%,31.2%,21.5%,15.9%,11.26,68.9%,7.6%,8.0%,40.8%,29.3%,17.6%,17.2%
vsRHB,54.2,214,0.234,0.287,0.398,0.164,1.02,6,0.99,4.2%,27.9%,21.0%,17.4%,14.4%,7.41,70.1%,7.1%,12.1%,43.3%,29.3%,10.9%,24.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Alex Jackson RHB,—,N/A,20,3.00,10,1,1,80.1,267.3,2,1,10.0%,10.0%,20.0%,50.0%,40.0%,74.0,42.9%,35.7%,21.4%,82.4%,50.0%,20.0%,50.0%,30.0%,30.0%,50.0%,40.0%,10.0%,57.1%
Victor Caratini SHB,,+559,19,2.60,10,0,0,92.4,283.8,1,0,-,-,-,40.0%,30.0%,71.1,7.7%,61.5%,15.4%,92.9%,30.0%,20.0%,0.0%,10.0%,70.0%,30.0%,40.0%,30.0%,0.0%
Josh Bell SHB,,+561,32,4.00,10,0,0,88.6,151.4,0,0,-,-,20.0%,40.0%,10.0%,70.6,21.1%,31.6%,21.1%,95.0%,10.0%,-,-,10.0%,70.0%,40.0%,50.0%,10.0%,62.5%
Trevor Larnach LHB,,+600,28,3.00,10,0,0,88.1,190.1,1,0,-,-,-,30.0%,30.0%,70.6,15.4%,46.2%,23.1%,100.0%,20.0%,-,-,20.0%,70.0%,40.0%,30.0%,30.0%,0.0%
Brooks Lee SHB,,+890,7,3.80,10,0,0,81.7,235.5,2,0,-,-,10.0%,20.0%,30.0%,68.3,8.3%,25.0%,-,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,30.0%,60.0%,10.0%,57.1%
Kody Clemens LHB,,+361,26,4.20,10,0,2,93.5,267.9,3,2,10.0%,10.0%,50.0%,60.0%,40.0%,72.6,12.5%,43.8%,25.0%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,80.0%,10.0%,10.0%,42.9%
Austin Martin RHB,—,N/A,11,2.80,10,0,0,89.1,267.0,1,0,-,-,20.0%,30.0%,20.0%,68.0,7.7%,61.5%,15.4%,92.9%,30.0%,20.0%,0.0%,10.0%,60.0%,60.0%,20.0%,20.0%,16.7%
Royce Lewis RHB,,+390,23,3.80,10,0,0,93.3,235.9,2,1,-,-,30.0%,50.0%,20.0%,75.3,62.5%,31.2%,18.8%,100.0%,50.0%,20.0%,0.0%,30.0%,20.0%,30.0%,50.0%,20.0%,55.6%
Ryan Kreidler RHB,,+800,20,3.20,10,0,0,84.8,323.9,4,2,10.0%,10.0%,20.0%,20.0%,30.0%,75.4,50.0%,50.0%,16.7%,92.3%,50.0%,30.0%,0.0%,20.0%,40.0%,60.0%,40.0%,-,25.0%
Tristan Gray LHB,,+800,15,2.20,10,0,0,85.7,232.0,4,1,10.0%,-,30.0%,20.0%,40.0%,75.1,57.9%,15.8%,5.3%,95.0%,60.0%,20.0%,0.0%,40.0%,20.0%,50.0%,30.0%,20.0%,71.4%
Ryan Jeffers RHB,,+489,33,4.20,10,0,0,89.7,273.0,1,1,-,-,-,70.0%,20.0%,73.9,41.2%,41.2%,17.6%,81.0%,30.0%,10.0%,0.0%,20.0%,70.0%,50.0%,20.0%,30.0%,20.0%
Alan Roden LHB,,+900,15,2.40,10,0,0,85.0,213.0,0,0,-,-,-,30.0%,20.0%,69.8,10.0%,50.0%,10.0%,90.9%,30.0%,10.0%,0.0%,20.0%,60.0%,30.0%,40.0%,30.0%,42.9%
Luke Keaschall RHB,,+1040,14,3.60,10,0,0,87.1,249.7,2,0,-,-,20.0%,20.0%,30.0%,68.0,14.3%,50.0%,7.1%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,40.0%,30.0%,30.0%,28.6%
