Matchup,BAL @ SEA
Pitcher,Brandon Young
Pitcher Team,BAL
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,56.1,238,0.238,0.293,0.364,0.126,1.24,6,0.96,8.0%,21.9%,17.2%,17.3%,11.0%,6.55,66.2%,8.1%,8.0%,43.2%,25.6%,13.3%,17.0%
vsLHB,34.2,139,0.211,0.283,0.358,0.146,1.10,4,1.04,8.6%,18.1%,12.2%,14.4%,9.1%,4.41,65.0%,7.3%,9.3%,42.6%,27.8%,13.3%,19.4%
vsRHB,21.2,99,0.275,0.307,0.374,0.099,1.48,2,0.83,7.1%,27.0%,24.2%,20.2%,13.4%,9.97,68.0%,9.1%,5.9%,44.1%,22.1%,13.3%,13.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Colt Emerson LHB,,+720,29,14,3.80,3,3,0.357,0.357,1.071,0.714,0.604,-,31.4%,21.4%,22.4%,84.0,259.8,3,3,9.1%,-,18.2%,36.4%,9.1%,71.9,21.2%,18.2%,3.0%,97.1%,36.4%,75.0%,9.1%,27.3%,36.4%,18.2%,45.5%,53.8%
Dominic Canzone LHB,,+475,26,13,3.80,2,3,0.500,0.538,1.250,0.750,0.732,7.7%,16.0%,-,10.0%,97.5,313.5,7,3,33.3%,8.3%,16.7%,66.7%,75.0%,73.6,37.5%,37.5%,25.0%,96.0%,41.7%,40.0%,41.7%,16.7%,25.0%,58.3%,16.7%,25.0%
Randy Arozarena RHB,,+610,9,27,4.00,1,2,0.375,0.444,0.583,0.208,0.444,7.4%,20.0%,14.8%,9.4%,95.6,273.6,3,2,10.0%,-,5.0%,55.0%,40.0%,70.0,5.6%,44.4%,19.4%,92.3%,15.0%,33.3%,25.0%,60.0%,30.0%,35.0%,35.0%,29.6%
Cole Young LHB,,+890,14,22,4.60,1,1,0.381,0.409,0.524,0.143,0.411,-,14.7%,9.1%,8.1%,94.7,287.8,6,3,5.3%,5.3%,31.6%,63.2%,31.6%,72.2,13.3%,46.7%,26.7%,90.9%,26.3%,0.0%,26.3%,36.8%,47.4%,36.8%,15.8%,38.1%
Mitch Garver RHB,—,N/A,28,17,3.80,1,1,0.214,0.353,0.429,0.214,0.343,17.6%,34.4%,23.5%,13.6%,91.4,270.8,4,1,10.0%,10.0%,50.0%,40.0%,50.0%,72.1,13.3%,20.0%,10.0%,93.8%,40.0%,25.0%,40.0%,20.0%,60.0%,40.0%,-,36.4%
Josh Naylor LHB,,+576,16,16,4.20,1,1,0.214,0.312,0.500,0.286,0.352,6.2%,12.0%,6.2%,6.1%,88.4,203.0,2,1,-,-,7.7%,46.2%,15.4%,70.1,9.5%,28.6%,14.3%,87.5%,15.4%,50.0%,7.7%,46.2%,46.2%,15.4%,38.5%,41.2%
Jhonny Pereda RHB,—,N/A,10,29,3.80,0,0,0.310,0.310,0.310,-,0.276,-,17.2%,13.8%,9.2%,88.8,224.0,2,0,-,-,4.0%,44.0%,36.0%,69.8,3.5%,31.6%,12.3%,89.1%,-,-,40.0%,56.0%,24.0%,40.0%,36.0%,31.0%
Julio Rodriguez RHB,,+420,22,25,4.40,0,0,0.227,0.320,0.227,-,0.256,12.0%,20.8%,12.0%,10.8%,92.4,273.1,2,0,-,-,11.1%,55.6%,27.8%,76.4,69.0%,21.4%,9.5%,93.3%,5.6%,0.0%,33.3%,61.1%,27.8%,50.0%,22.2%,20.0%
Luke Raley LHB,,+410,26,17,3.80,0,1,0.125,0.176,0.188,0.062,0.165,5.9%,35.9%,23.5%,19.7%,91.0,203.0,3,1,8.3%,-,33.3%,50.0%,25.0%,75.8,62.2%,16.2%,10.8%,94.9%,25.0%,0.0%,25.0%,25.0%,50.0%,8.3%,41.7%,41.2%
Victor Robles RHB,—,N/A,4,16,3.60,0,1,0.200,0.250,0.200,-,0.207,6.2%,3.7%,-,2.0%,80.5,274.6,2,2,6.7%,-,-,13.3%,6.7%,67.5,-,30.4%,4.3%,88.5%,20.0%,0.0%,-,73.3%,46.7%,46.7%,6.7%,37.5%
Rob Refsnyder RHB,—,N/A,7,10,2.20,0,0,0.222,0.300,0.222,-,0.243,10.0%,38.9%,30.0%,16.3%,87.1,269.4,2,0,-,-,33.3%,16.7%,50.0%,72.9,29.4%,11.8%,5.9%,94.4%,66.7%,0.0%,33.3%,-,33.3%,50.0%,16.7%,40.0%
Miles Mastrobuoni LHB,,+900,9,10,3.60,0,0,0.200,0.200,0.200,-,0.178,-,14.3%,30.0%,4.8%,92.0,315.4,2,1,-,-,-,28.6%,28.6%,66.6,-,53.8%,7.7%,92.9%,28.6%,0.0%,28.6%,42.9%,28.6%,71.4%,-,23.1%
