Matchup,CHC @ MIL
Pitcher,Kevin Gausman
Pitcher Team,CHC
Opposing Team,MIL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,19.0,1.58,="21-78",.269,.487,0.218,4,3,1,6,18.4,9,.345,.832
Batting Second,18.0,1.83,="21-73",.288,.507,0.219,5,1,0,12,20.0,12,.388,.895
Batting Third,20.1,1.23,="22-80",.275,.475,0.200,4,4,0,12,23.8,3,.298,.773
Batting Fourth,21.1,0.84,="12-72",.167,.208,0.041,0,3,0,7,17.3,6,.222,.430
Batting Fifth,18.1,1.15,="17-74",.230,.405,0.175,3,4,0,11,26.9,4,.269,.674
Batting Sixth,17.0,1.47,="19-68",.279,.441,0.162,3,2,0,8,25.0,6,.347,.788
Batting Seventh,17.0,1.06,="18-68",.265,.353,0.088,1,3,0,4,33.3,0,.265,.618
Batting Eighth,14.1,1.47,="18-60",.300,.433,0.133,1,3,1,8,28.6,3,.333,.766
Batting Ninth,16.0,0.81,="12-54",.222,.315,0.093,0,3,1,7,28.3,1,.232,.547

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Christian Yelich LHB,Batting First ​,="43-183",.235,.350,0.115,2,13,1,21,26.5,23,.327,.677
Jackson Chourio RHB,Batting Second ​,="75-264",.284,.477,0.193,13,12,0,40,23.0,24,.347,.824
Brice Turang LHB,Batting Third ​,="55-199",.276,.508,0.232,10,12,2,39,26.2,28,.364,.872
Gary Sanchez RHB,Batting Fourth ​,="14-67",.209,.388,0.179,2,4,1,10,28.0,13,.341,.729
William Contreras RHB,Batting Fourth ​,="53-224",.237,.375,0.138,7,10,0,30,17.3,22,.303,.678
Jake Bauers LHB,Batting Fifth ​,="63-211",.299,.597,0.298,17,10,1,50,23.5,47,.431,1.028
Garrett Mitchell LHB,Batting Sixth ​,="37-111",.333,.568,0.235,4,10,2,17,31.3,16,.422,.990
Andrew Vaughn RHB,Batting Sixth ​,="26-83",.313,.518,0.205,4,5,0,19,19.4,9,.387,.905
Sal Frelick LHB,Batting Seventh ​,="37-162",.228,.315,0.087,2,8,0,20,9.8,16,.302,.617
Luis Lara SHB,Batting Seventh ​,="15-56",.268,.357,0.089,0,5,0,8,22.2,6,.333,.690
Bo Naylor LHB,Batting Eighth ​,="9-53",.170,.321,0.151,2,2,0,8,25.0,3,.214,.535
Cooper Pratt RHB,Batting Eighth ​,="31-124",.250,.355,0.105,2,3,2,19,19.9,16,.336,.691
David Hamilton LHB,Batting Ninth ​,="51-201",.254,.378,0.124,4,7,3,18,23.2,19,.321,.699
Joey Ortiz RHB,Batting Ninth ​,="50-197",.254,.396,0.142,5,9,2,24,17.2,18,.312,.708
