Matchup,MIA @ COL
Pitcher,Eury Perez
Pitcher Team,MIA
Opposing Team,COL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.1,0.53,="3-34",.088,.088,0.000,0,0,0,2,37.8,3,.162,.250
Batting Second,6.2,2.25,="9-29",.310,.621,0.311,3,0,0,5,21.6,6,.459,1.080
Batting Third,8.1,1.20,="8-31",.258,.516,0.258,2,2,0,4,23.5,2,.324,.840
Batting Fourth,8.1,0.96,="7-32",.219,.625,0.406,4,1,0,9,24.2,1,.242,.867
Batting Fifth,7.1,1.36,="8-29",.276,.552,0.276,2,2,0,5,15.6,2,.344,.896
Batting Sixth,5.2,2.12,="8-26",.308,.538,0.230,0,6,0,0,22.6,4,.419,.957
Batting Seventh,7.0,1.00,="3-21",.143,.238,0.095,0,2,0,3,23.1,4,.269,.507
Batting Eighth,6.1,1.11,="5-23",.217,.391,0.174,1,1,0,2,32.0,2,.280,.671
Batting Ninth,6.1,1.11,="3-21",.143,.286,0.143,0,1,1,3,36.0,4,.280,.566

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake McCarthy LHB,Batting First ​,="36-121",.298,.512,0.214,4,10,2,14,16.3,6,.333,.845
Edouard Julien LHB,Batting First ​,="28-111",.252,.342,0.090,2,2,1,12,25.4,15,.341,.683
Mickey Moniak LHB,Batting Second ​,="26-112",.232,.527,0.295,8,7,1,20,22.9,5,.271,.798
Tyler Freeman RHB,Batting Second ​,="26-91",.286,.385,0.099,2,1,1,12,18.3,4,.363,.748
TJ Rumfield LHB,Batting Third ​,="32-135",.237,.437,0.200,5,10,1,22,14.9,15,.331,.768
Hunter Goodman RHB,Batting Third ​,="24-126",.190,.476,0.286,10,6,0,19,33.6,5,.231,.707
Troy Johnston LHB,Batting Fifth ​,="28-104",.269,.317,0.048,0,5,0,11,16.1,11,.347,.664
Willi Castro SHB,Batting Sixth ​,="23-68",.338,.529,0.191,3,4,0,12,27.3,7,.403,.932
Cole Carrigg SHB,Batting Sixth ​,="8-32",.250,.563,0.313,3,1,0,8,21.6,4,.351,.914
Ezequiel Tovar RHB,Batting Eighth ​,="13-77",.169,.234,0.065,1,2,0,7,27.1,6,.224,.458
Braxton Fulford RHB,Batting Eighth ​,="2-12",.167,.167,0.000,0,0,0,2,53.3,1,.267,.434
Kyle Karros RHB,Batting Eighth ​,="20-78",.256,.423,0.167,2,7,0,9,20.2,15,.372,.795
Brett Sullivan LHB,Batting Ninth ​,="10-52",.192,.308,0.116,2,0,0,4,23.6,1,.218,.526
