Matchup,NYY @ DET
Pitcher,Ryan Weathers
Pitcher Team,NYY
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,80.2,327,0.227,0.298,0.411,0.184,1.13,16,1.79,6.7%,26.7%,26.9%,23.2%,12.0%,9.82,59.3%,5.7%,11.6%,40.9%,27.4%,23.7%,16.3%
vsLHB,15.0,69,0.281,0.329,0.422,0.141,1.47,3,1.80,5.8%,32.1%,29.0%,35.1%,14.4%,12.00,57.4%,5.5%,9.1%,38.6%,29.5%,23.1%,15.9%
vsRHB,64.2,258,0.212,0.289,0.408,0.196,1.07,13,1.81,7.0%,25.5%,26.4%,21.1%,11.4%,9.46,59.8%,5.7%,12.3%,41.5%,26.9%,23.9%,16.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kevin McGonigle LHB,,+800,16,15,4.40,1,1,0.214,0.267,0.429,0.214,0.302,6.7%,20.0%,13.3%,8.8%,87.0,214.4,2,1,-,-,33.3%,58.3%,50.0%,69.5,4.8%,38.1%,19.0%,84.0%,16.7%,50.0%,33.3%,25.0%,41.7%,33.3%,25.0%,27.8%
Dillon Dingler RHB,,+520,33,15,4.20,1,1,0.583,0.600,0.917,0.333,0.608,13.3%,25.0%,13.3%,15.2%,95.2,260.0,3,2,9.1%,-,18.2%,54.5%,54.5%,73.1,38.5%,30.8%,23.1%,92.9%,18.2%,50.0%,54.5%,27.3%,27.3%,63.6%,9.1%,58.3%
Matt Vierling RHB,,+710,15,9,3.20,1,2,0.286,0.333,1.000,0.714,0.485,11.1%,10.0%,-,5.0%,91.0,260.9,2,2,25.0%,-,12.5%,50.0%,37.5%,70.4,5.6%,27.8%,16.7%,90.0%,37.5%,0.0%,12.5%,25.0%,12.5%,62.5%,25.0%,23.1%
Riley Greene LHB,,+610,15,16,4.20,0,1,0.250,0.438,0.250,-,0.329,25.0%,48.1%,31.2%,18.8%,100.7,264.9,2,1,14.3%,-,14.3%,71.4%,42.9%,74.1,47.8%,21.7%,13.0%,92.0%,14.3%,0.0%,42.9%,28.6%,28.6%,28.6%,42.9%,22.2%
Zach McKinstry LHB,,+1300,4,14,3.40,0,0,0.111,0.429,0.111,-,0.295,35.7%,23.1%,14.3%,7.5%,83.4,272.3,0,0,-,-,-,28.6%,14.3%,67.6,-,26.3%,10.5%,73.1%,14.3%,0.0%,14.3%,57.1%,57.1%,28.6%,14.3%,29.4%
James Outman LHB,—,N/A,3,14,2.80,0,0,0.273,0.429,0.364,0.091,0.362,14.3%,41.7%,35.7%,21.3%,92.8,347.5,2,1,-,-,-,66.7%,33.3%,72.4,14.3%,23.8%,14.3%,87.5%,16.7%,0.0%,16.7%,66.7%,33.3%,50.0%,16.7%,42.9%
Jahmai Jones RHB,,+650,16,11,1.40,0,0,0.100,0.182,0.100,-,0.140,9.1%,26.3%,18.2%,14.3%,83.8,261.0,2,1,-,-,12.5%,12.5%,-,71.6,22.2%,22.2%,5.6%,94.7%,37.5%,0.0%,-,37.5%,25.0%,75.0%,-,44.4%
Hao-Yu Lee RHB,,+880,12,10,3.00,0,0,0.500,0.500,0.700,0.200,0.521,-,17.4%,10.0%,9.1%,88.9,259.0,1,0,-,-,22.2%,33.3%,44.4%,69.7,10.0%,30.0%,10.0%,90.9%,22.2%,0.0%,44.4%,33.3%,33.3%,44.4%,22.2%,42.9%
Colt Keith LHB,,+748,2,9,3.20,0,0,0.125,0.222,0.125,-,0.179,-,16.7%,11.1%,7.7%,69.8,52.7,0,0,-,-,-,14.3%,-,70.6,12.5%,12.5%,12.5%,66.7%,-,-,-,85.7%,42.9%,57.1%,-,20.0%
Jake Rogers RHB,—,N/A,3,8,3.20,0,0,0.286,0.375,0.429,0.143,0.351,12.5%,41.7%,37.5%,16.1%,91.3,254.8,1,0,-,-,50.0%,50.0%,25.0%,71.6,9.1%,27.3%,18.2%,91.7%,25.0%,0.0%,25.0%,25.0%,75.0%,25.0%,-,44.4%
Spencer Torkelson RHB,,+420,37,8,3.80,0,0,0.250,0.250,0.375,0.125,0.270,-,33.3%,62.5%,14.0%,81.5,347.0,2,1,-,-,33.3%,66.7%,66.7%,72.0,13.3%,13.3%,13.3%,83.3%,-,-,66.7%,33.3%,33.3%,33.3%,33.3%,0.0%
Kerry Carpenter LHB,—,N/A,1,6,2.80,0,1,-,-,-,-,-,-,36.4%,33.3%,12.1%,92.8,329.1,4,1,-,-,50.0%,50.0%,25.0%,70.5,-,50.0%,12.5%,80.0%,100.0%,0.0%,-,-,50.0%,50.0%,-,0.0%
Ben Malgeri RHB,—,N/A,-,3,3.00,0,0,0.667,0.667,0.667,-,0.593,-,0.0%,-,-,93.3,185.0,0,0,-,-,-,33.3%,66.7%,67.1,-,75.0%,25.0%,100.0%,-,-,66.7%,-,-,33.3%,66.7%,66.7%
