Matchup,CHC @ STL
Pitcher,Javier Assad
Pitcher Team,CHC
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,65.1,262,0.235,0.299,0.412,0.177,1.12,12,1.65,6.1%,13.6%,16.0%,14.2%,6.0%,5.79,61.7%,8.7%,7.9%,48.0%,29.2%,20.3%,10.4%
vsLHB,31.2,133,0.242,0.327,0.492,0.250,1.23,9,2.56,6.8%,14.5%,18.0%,15.2%,6.6%,6.82,63.6%,8.3%,13.0%,51.0%,38.0%,23.7%,14.0%
vsRHB,33.0,129,0.227,0.269,0.328,0.101,1.03,3,0.82,5.4%,12.6%,14.0%,13.0%,5.5%,4.91,59.7%,9.1%,2.9%,45.1%,20.6%,14.3%,6.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jimmy Crooks LHB,,+700,17,2.60,10,1,2,94.7,335.6,5,4,30.0%,10.0%,20.0%,70.0%,40.0%,72.0,16.7%,44.4%,33.3%,100.0%,60.0%,50.0%,20.0%,10.0%,30.0%,20.0%,70.0%,10.0%,44.4%
JJ Wetherholt LHB,,+600,26,4.20,10,0,1,87.5,363.5,1,1,-,-,-,30.0%,10.0%,69.3,8.3%,58.3%,25.0%,100.0%,10.0%,10.0%,0.0%,-,90.0%,30.0%,40.0%,30.0%,28.6%
Blaze Jordan RHB,,+920,25,3.40,10,0,0,94.3,259.7,1,0,-,-,10.0%,60.0%,10.0%,71.5,5.0%,45.0%,20.0%,100.0%,30.0%,20.0%,0.0%,10.0%,70.0%,40.0%,30.0%,30.0%,40.0%
Bryan Torres LHB,,+930,20,1.80,10,0,0,86.1,298.0,2,1,-,-,20.0%,50.0%,40.0%,65.7,-,72.7%,-,78.6%,50.0%,10.0%,0.0%,40.0%,50.0%,50.0%,50.0%,-,50.0%
Nathan Church LHB,,+820,20,3.60,10,0,0,89.2,226.8,3,1,-,-,-,60.0%,30.0%,69.8,5.9%,41.2%,23.5%,94.4%,40.0%,10.0%,0.0%,30.0%,40.0%,20.0%,50.0%,30.0%,44.4%
Lars Nootbaar LHB,,+650,34,2.80,10,0,2,95.0,291.6,3,0,-,-,-,60.0%,20.0%,72.8,37.5%,56.2%,18.8%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,20.0%,60.0%,20.0%,22.2%
Ivan Herrera RHB,,+850,24,4.40,10,0,1,91.8,275.7,3,2,-,-,30.0%,60.0%,60.0%,72.4,30.8%,46.2%,38.5%,86.7%,70.0%,-,-,70.0%,30.0%,50.0%,40.0%,10.0%,57.1%
Jose Fermin RHB,—,N/A,17,3.40,10,0,0,81.1,231.4,2,1,-,-,20.0%,40.0%,50.0%,68.4,-,45.5%,18.2%,78.6%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,50.0%,20.0%,42.9%
Jordan Walker RHB,,+458,26,4.20,10,0,0,80.5,220.7,1,1,10.0%,-,20.0%,20.0%,20.0%,79.8,80.0%,20.0%,10.0%,83.3%,30.0%,10.0%,0.0%,20.0%,50.0%,60.0%,30.0%,10.0%,42.9%
Alec Burleson LHB,,+500,22,4.00,10,0,1,90.8,259.5,3,2,10.0%,-,20.0%,50.0%,60.0%,75.5,61.5%,46.2%,23.1%,92.9%,60.0%,20.0%,0.0%,40.0%,30.0%,20.0%,50.0%,30.0%,55.6%
Pedro Pages RHB,—,N/A,30,1.80,10,0,0,80.9,216.2,0,0,-,-,-,50.0%,30.0%,72.0,-,70.0%,40.0%,83.3%,20.0%,-,-,20.0%,50.0%,20.0%,50.0%,30.0%,42.9%
Masyn Winn RHB,,+1000,23,4.20,10,0,1,94.0,269.7,1,0,-,-,10.0%,50.0%,40.0%,70.5,-,75.0%,33.3%,92.3%,60.0%,30.0%,0.0%,30.0%,40.0%,10.0%,50.0%,40.0%,25.0%
Nelson Velazquez RHB,—,N/A,3,1.40,7,0,0,89.0,239.9,2,1,-,-,28.6%,57.1%,57.1%,74.5,45.5%,36.4%,9.1%,91.7%,71.4%,14.3%,0.0%,57.1%,28.6%,42.9%,42.9%,14.3%,33.3%
