Split,Season
Range,L10
Dates,="8/19/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:35 PM,Will Warren,@,45.1,204,5.64,0.302,0.402,1.59,0.302,0.604,11,2.18,110,21.9%,20.1%,20.9%,9.6%,8.14,17,8.3%,61.5%,7.3%,145,49.0%,14,9.7%,17.9%,38.5%,24.8%
1:10 PM,Robert Stock,vs,12.1,62,4.48,0.288,0.366,1.86,0.135,0.423,1,0.73,22,26.1%,21.0%,19.7%,13.2%,9.49,8,12.9%,58.7%,6.8%,39,23.1%,3,7.7%,33.3%,7.7%,23.1%
12:35 PM,Jackson Jobe,@,8.2,39,5.64,0.286,0.382,1.38,0.257,0.543,2,2.08,19,22.9%,20.5%,17.8%,11.0%,8.31,2,5.1%,66.7%,5.5%,27,48.1%,4,14.8%,29.6%,12.5%,25.9%
6:40 PM,Matthew Liberatore,@,47.1,212,3.99,0.282,0.349,1.48,0.165,0.447,6,1.14,84,25.1%,24.1%,21.4%,11.7%,9.70,17,8.0%,58.7%,6.6%,139,36.7%,8,5.8%,28.1%,12.8%,22.3%
6:35 PM,Chris Bassitt,vs,49.1,224,4.40,0.280,0.339,1.50,0.140,0.420,5,0.91,84,19.0%,15.6%,17.1%,8.7%,6.39,18,8.0%,57.5%,7.5%,166,34.3%,8,4.8%,23.5%,12.8%,15.7%
8:05 PM,Kumar Rocker,vs,50.1,224,4.79,0.274,0.361,1.47,0.234,0.507,10,1.79,102,30.6%,24.1%,25.7%,14.7%,9.66,19,8.5%,60.4%,6.8%,149,36.2%,11,7.4%,28.2%,16.7%,26.2%
12:35 PM,Paul Skenes,vs,51.0,227,3.57,0.271,0.349,1.47,0.176,0.447,6,1.06,89,28.7%,29.1%,22.3%,15.0%,11.65,21,9.3%,57.9%,6.7%,134,44.0%,14,10.4%,29.1%,12.8%,15.7%
6:05 PM,Aaron Nola,vs,53.1,234,5.71,0.267,0.360,1.44,0.262,0.529,15,2.53,111,31.8%,26.1%,23.2%,14.6%,10.29,21,9.0%,62.2%,6.1%,151,44.4%,16,10.6%,31.8%,27.1%,21.9%
6:40 PM,Max Scherzer,@,40.1,181,6.50,0.265,0.358,1.49,0.235,0.500,11,2.45,81,18.5%,16.6%,11.6%,9.5%,6.69,17,9.4%,60.2%,7.5%,132,34.8%,13,9.8%,29.5%,25.6%,27.3%
8:40 PM,Kyle Freeland,vs,62.0,258,3.78,0.257,0.323,1.19,0.216,0.473,8,1.16,116,23.1%,19.0%,18.8%,11.8%,7.11,11,4.3%,68.5%,9.0%,197,40.1%,24,12.2%,29.9%,13.6%,16.2%
