Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-25,Citi Field,CHC @ NYM,7:10,+8%,-13%,-7%,-3%,+0.18,-0.44,-0.75,-0.29,-1%,-20%,-5%,-8%,-0.02,-0.69,-0.49,-0.73,+9%,+7%,-2%,+5%,+0.20,+0.25,-0.25,+0.44
2026-06-25,Nationals Park,PHI @ WAS,6:45,+7%,+11%,+3%,+8%,+0.15,+0.40,+0.31,+0.69,+2%,+5%,+3%,+3%,+0.04,+0.16,+0.35,+0.28,+5%,+7%,0%,+5%,+0.11,+0.23,-0.04,+0.41
2026-06-25,Rogers Centre,TEX @ TOR,7:07,+7%,-6%,+3%,+1%,+0.16,-0.22,+0.28,+0.06,+6%,-2%,-2%,-2%,+0.13,-0.06,-0.25,-0.15,+1%,-5%,+5%,+2%,+0.03,-0.16,+0.53,+0.20
2026-06-25,Comerica Park,HOU @ DET,6:40,+6%,+4%,+5%,+6%,+0.14,+0.13,+0.53,+0.54,-11%,+2%,+6%,-1%,-0.24,+0.08,+0.63,-0.09,+17%,+2%,-1%,+7%,+0.38,+0.06,-0.10,+0.63
2026-06-25,Fenway Park,NYY @ BOS,7:10,+1%,+30%,+4%,+14%,+0.03,+1.05,+0.42,+1.27,-8%,+24%,+6%,+9%,-0.18,+0.84,+0.64,+0.82,+9%,+6%,-2%,+5%,+0.21,+0.22,-0.22,+0.45
2026-06-25,Tropicana Field,KC  @ TB,12:10,-2%,-7%,-8%,-6%,-0.05,-0.24,-0.86,-0.52,-3%,-6%,-8%,-6%,-0.07,-0.22,-0.86,-0.53,+1%,0%,0%,+0%,+0.02,-0.02,-0.01,+0.01
2026-06-25,PNC Park,SEA @ PIT,12:35,-8%,+9%,-2%,-1%,-0.18,+0.31,-0.24,-0.06,-12%,+11%,+0%,+0%,-0.28,+0.38,+0.03,+0.03,+4%,-2%,-3%,-1%,+0.10,-0.07,-0.27,-0.09
2026-06-25,Busch Stadium,ARI @ STL,7:45,-15%,-8%,+5%,-9%,-0.35,-0.28,+0.54,-0.78,-9%,-5%,+4%,-6%,-0.21,-0.18,+0.41,-0.54,-6%,-3%,+1%,-3%,-0.14,-0.10,+0.13,-0.24
2026-06-25,Oracle Park,ATH @ SF,3:45,-24%,+14%,+9%,0%,-0.53,+0.48,+0.94,-0.02,-15%,+12%,+6%,+1%,-0.33,+0.41,+0.64,+0.05,-9%,+2%,+3%,-1%,-0.20,+0.07,+0.30,-0.07
