Matchup,HOU @ NYY
Pitcher,Gerrit Cole
Pitcher Team,NYY
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,92.2,375,0.226,0.282,0.387,0.161,1.08,12,1.17,5.3%,22.2%,26.7%,22.2%,10.8%,9.71,69.0%,8.0%,7.9%,40.9%,29.1%,14.9%,21.3%
vsLHB,59.2,239,0.204,0.275,0.391,0.187,1.01,10,1.51,5.9%,23.6%,28.9%,22.5%,11.7%,10.41,70.4%,7.1%,7.1%,38.5%,35.3%,16.4%,21.2%
vsRHB,32.2,136,0.264,0.296,0.380,0.116,1.22,2,0.55,4.4%,19.3%,22.8%,21.4%,9.0%,8.54,66.7%,9.6%,9.2%,44.9%,19.4%,10.5%,21.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Daulton Varsho LHB,,+477,18,4.40,10,2,2,87.2,320.3,4,2,20.0%,-,-,20.0%,30.0%,71.2,12.5%,43.8%,6.2%,88.9%,70.0%,50.0%,40.0%,20.0%,30.0%,10.0%,30.0%,60.0%,71.4%
Cam Smith RHB,,+600,32,3.00,10,2,2,94.5,362.0,2,2,20.0%,20.0%,30.0%,70.0%,20.0%,80.1,84.6%,53.8%,46.2%,100.0%,30.0%,20.0%,50.0%,10.0%,70.0%,60.0%,20.0%,20.0%,28.6%
Christian Walker RHB,,+439,35,4.40,10,1,1,85.7,250.4,2,1,10.0%,10.0%,20.0%,30.0%,30.0%,75.8,50.0%,40.0%,30.0%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,40.0%,30.0%,30.0%,14.3%
Christian Vazquez RHB,,+900,18,3.00,10,1,1,77.0,297.9,2,1,10.0%,10.0%,10.0%,20.0%,30.0%,65.9,-,63.6%,18.2%,84.6%,40.0%,10.0%,0.0%,30.0%,40.0%,10.0%,60.0%,30.0%,25.0%
Isaac Paredes RHB,,+566,27,4.40,10,1,1,91.0,252.5,2,1,-,-,50.0%,30.0%,40.0%,65.3,-,53.3%,6.7%,93.8%,60.0%,20.0%,50.0%,40.0%,20.0%,70.0%,30.0%,-,25.0%
Jeremy Pena RHB,,+598,24,3.80,10,1,2,93.4,338.5,3,2,20.0%,10.0%,20.0%,40.0%,20.0%,73.4,20.0%,46.7%,20.0%,100.0%,40.0%,40.0%,25.0%,-,60.0%,40.0%,50.0%,10.0%,66.7%
Yainer Diaz RHB,,+750,24,3.20,10,0,0,91.1,266.7,1,0,-,-,20.0%,40.0%,40.0%,72.1,18.2%,31.8%,13.6%,91.7%,40.0%,10.0%,0.0%,30.0%,60.0%,50.0%,30.0%,20.0%,100.0%
Jose Altuve RHB,,+680,26,4.40,10,0,0,83.5,201.4,1,0,-,-,10.0%,30.0%,30.0%,68.1,7.7%,38.5%,-,100.0%,40.0%,10.0%,0.0%,30.0%,40.0%,40.0%,30.0%,30.0%,28.6%
Nick Allen RHB,—,N/A,13,3.00,10,0,0,83.3,182.9,1,0,-,-,20.0%,20.0%,20.0%,69.2,-,45.5%,9.1%,84.6%,40.0%,20.0%,0.0%,20.0%,30.0%,30.0%,30.0%,40.0%,25.0%
LaMonte Wade Jr. LHB,,+650,24,3.00,10,0,1,90.4,252.0,2,1,-,-,20.0%,30.0%,30.0%,70.0,6.7%,46.7%,13.3%,75.0%,60.0%,30.0%,0.0%,30.0%,30.0%,40.0%,40.0%,20.0%,20.0%
Taylor Trammell LHB,,+534,21,2.40,10,0,1,91.2,318.0,4,2,20.0%,20.0%,30.0%,50.0%,20.0%,79.0,100.0%,31.2%,25.0%,100.0%,60.0%,50.0%,0.0%,10.0%,40.0%,50.0%,20.0%,30.0%,16.7%
Yordan Alvarez LHB,,+250,32,4.40,10,0,0,95.5,287.9,4,0,-,-,10.0%,60.0%,40.0%,76.5,71.4%,50.0%,28.6%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,10.0%,60.0%,30.0%,50.0%
Nelson Velazquez RHB,—,N/A,12,1.60,4,0,1,94.8,268.1,1,1,25.0%,25.0%,50.0%,75.0%,50.0%,75.9,80.0%,60.0%,60.0%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,25.0%,25.0%,0.0%
