Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-17,Coors Field,CIN @ COL,8:40,+23%,+14%,+27%,+36%,+0.52,+0.49,+2.86,+3.18,+20%,+30%,+16%,+32%,+0.45,+1.03,+1.69,+2.81,+3%,-15%,+11%,+4%,+0.07,-0.54,+1.17,+0.37
2026-07-17,Sutter Health Park,WAS @ ATH,9:40,+33%,+21%,+7%,+28%,+0.74,+0.73,+0.78,+2.48,+30%,+14%,+2%,+19%,+0.66,+0.48,+0.17,+1.70,+3%,+7%,+6%,+9%,+0.08,+0.25,+0.62,+0.78
2026-07-17,Fenway Park,TB @ BOS,1:35,+3%,+34%,+9%,+21%,+0.06,+1.20,+0.98,+1.83,-6%,+19%,+6%,+9%,-0.13,+0.68,+0.69,+0.76,+9%,+15%,+3%,+12%,+0.19,+0.52,+0.29,+1.07
2026-07-17,Kauffman Stadium,SD @ KC,8:10,+27%,+4%,-2%,+10%,+0.62,+0.14,-0.24,+0.84,+12%,+3%,-1%,+4%,+0.27,+0.10,-0.09,+0.35,+16%,+1%,-1%,+6%,+0.35,+0.04,-0.15,+0.49
2026-07-17,Wrigley Field,MIN @ CHC,8:05,+26%,-2%,-4%,+9%,+0.57,-0.06,-0.44,+0.77,-2%,-10%,-3%,-6%,-0.05,-0.36,-0.31,-0.57,+28%,+9%,-1%,+15%,+0.62,+0.30,-0.12,+1.34
2026-07-17,Truist Park,TEX @ ATL,7:15,+5%,+4%,+4%,+7%,+0.12,+0.14,+0.47,+0.62,-1%,-2%,+6%,+3%,-0.03,-0.07,+0.67,+0.26,+7%,+6%,-2%,+4%,+0.15,+0.21,-0.20,+0.36
2026-07-17,Angel Stadium,DET @ LAA,9:38,+17%,+4%,-3%,+6%,+0.38,+0.13,-0.33,+0.51,+9%,-4%,+1%,+2%,+0.19,-0.15,+0.12,+0.22,+8%,+8%,-4%,+3%,+0.19,+0.28,-0.45,+0.29
2026-07-17,American Family Fld,MIA @ MIL,7:40,+29%,-6%,-11%,+5%,+0.66,-0.21,-1.14,+0.43,+10%,-11%,-9%,-3%,+0.23,-0.37,-0.93,-0.26,+19%,+5%,-2%,+8%,+0.43,+0.16,-0.21,+0.69
2026-07-17,Chase Field,STL @ ARI,9:40,-8%,+11%,+0%,+1%,-0.18,+0.40,+0.05,+0.08,-7%,+13%,+1%,+2%,-0.16,+0.46,+0.08,+0.18,-1%,-2%,0%,-1%,-0.01,-0.06,-0.02,-0.10
2026-07-17,Progressive Field,PIT @ CLE,7:10,-2%,+7%,-4%,+1%,-0.05,+0.24,-0.44,+0.07,-4%,+2%,-2%,-1%,-0.08,+0.06,-0.26,-0.06,+1%,+5%,-2%,+2%,+0.03,+0.18,-0.18,+0.13
2026-07-17,Rogers Centre,CHW @ TOR,7:15,+5%,+4%,-4%,-1%,+0.11,+0.16,-0.47,-0.09,+7%,-2%,-2%,-1%,+0.16,-0.08,-0.21,-0.09,-2%,+7%,-2%,+0%,-0.06,+0.23,-0.26,+0.00
2026-07-17,Yankee Stadium,LAD @ NYY,7:05,+5%,-17%,-2%,-4%,+0.11,-0.61,-0.22,-0.36,+3%,-12%,-6%,-5%,+0.08,-0.42,-0.64,-0.47,+1%,-5%,+4%,+1%,+0.03,-0.18,+0.43,+0.11
2026-07-17,Daikin Park,BAL @ HOU,8:10,+5%,-11%,-4%,-4%,+0.12,-0.37,-0.40,-0.36,+5%,-11%,-4%,-5%,+0.12,-0.38,-0.44,-0.40,0%,+0%,+0%,+0%,0.00,+0.01,+0.04,+0.03
2026-07-17,T-Mobile Park,SF @ SEA,10:10,-2%,-18%,-8%,-12%,-0.05,-0.62,-0.84,-1.03,+1%,-16%,-7%,-8%,+0.03,-0.54,-0.70,-0.74,-3%,-2%,-1%,-3%,-0.08,-0.08,-0.14,-0.29
