Matchup,ATH @ HOU
Pitcher,Kade Morris
Pitcher Team,ATH
Opposing Team,HOU

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Yordan Alvarez LHB,N/A,40,4.60,4,6,0.375,0.475,0.812,0.438,0.522,15.0%,20.6%,22.5%,8.5%,99.1,25.0%,8.3%,20.8%,66.7%,50.0%,76.5,59.4%,26.6%,21.9%,95.5%,41.7%,30.0%,33.3%,25.0%,41.7%,29.2%,29.2%,42.5%
Isaac Paredes RHB,N/A,35,4.20,3,3,0.194,0.286,0.548,0.355,0.354,8.6%,12.0%,8.6%,5.7%,84.4,14.3%,14.3%,32.1%,39.3%,39.3%,68.5,8.9%,26.8%,8.9%,88.9%,25.0%,42.9%,17.9%,35.7%,53.6%,28.6%,17.9%,20.0%
Jeremy Pena RHB,N/A,40,4.60,2,2,0.389,0.450,0.583,0.194,0.450,5.0%,28.0%,7.5%,14.3%,84.9,6.1%,6.1%,18.2%,27.3%,33.3%,72.2,13.8%,23.1%,9.2%,87.8%,24.2%,25.0%,27.3%,48.5%,42.4%,33.3%,24.2%,40.0%
Christian Walker RHB,N/A,37,4.60,2,2,0.114,0.162,0.286,0.171,0.199,2.7%,32.9%,24.3%,14.7%,89.3,11.5%,-,3.8%,34.6%,23.1%,74.2,43.3%,23.3%,8.3%,83.3%,38.5%,20.0%,3.8%,53.8%,19.2%,50.0%,30.8%,21.6%
Cam Smith RHB,N/A,37,4.00,1,1,0.212,0.297,0.333,0.121,0.283,8.1%,26.8%,18.9%,11.3%,90.6,7.7%,3.8%,3.8%,38.5%,30.8%,76.0,71.7%,28.3%,17.0%,94.6%,23.1%,16.7%,23.1%,50.0%,34.6%,42.3%,23.1%,21.6%
Jose Altuve RHB,N/A,34,4.40,1,3,0.258,0.294,0.387,0.129,0.294,5.9%,26.2%,20.6%,12.9%,89.6,4.0%,-,16.0%,44.0%,44.0%,68.6,5.6%,27.8%,14.8%,87.1%,32.0%,12.5%,32.0%,28.0%,36.0%,36.0%,24.0%,35.3%
Christian Vazquez RHB,N/A,30,3.00,1,1,0.276,0.300,0.379,0.103,0.299,3.3%,15.1%,16.7%,7.8%,80.9,-,-,8.3%,12.5%,33.3%,64.3,-,27.7%,4.3%,92.2%,29.2%,14.3%,25.0%,25.0%,20.8%,33.3%,45.8%,29.0%
Jake Meyers RHB,N/A,33,3.40,0,0,0.226,0.273,0.290,0.065,0.251,6.1%,16.4%,15.2%,8.7%,85.1,-,-,11.5%,26.9%,15.4%,67.0,2.2%,31.1%,2.2%,86.5%,23.1%,0.0%,11.5%,50.0%,46.2%,26.9%,26.9%,45.5%
Taylor Trammell LHB,N/A,33,3.60,0,1,0.290,0.333,0.387,0.097,0.319,3.0%,40.9%,39.4%,19.4%,82.4,5.6%,-,16.7%,16.7%,27.8%,73.6,38.3%,10.0%,5.0%,92.3%,33.3%,0.0%,22.2%,38.9%,50.0%,16.7%,33.3%,18.2%
Nick Allen RHB,N/A,27,3.20,0,0,0.280,0.296,0.280,-,0.255,3.7%,27.7%,14.8%,13.0%,75.3,-,-,13.6%,18.2%,13.6%,68.9,2.6%,23.1%,10.3%,86.7%,18.2%,0.0%,9.1%,36.4%,31.8%,45.5%,22.7%,29.6%
Brice Matthews RHB,N/A,23,2.80,0,1,0.190,0.261,0.190,-,0.211,8.7%,32.4%,26.1%,14.5%,90.6,6.7%,-,6.7%,53.3%,20.0%,74.2,32.4%,23.5%,14.7%,97.1%,33.3%,0.0%,13.3%,53.3%,46.7%,40.0%,13.3%,13.0%
Collin Price RHB,N/A,4,4.00,0,0,-,0.250,-,-,0.162,25.0%,85.7%,50.0%,46.2%,95.8,-,-,-,100.0%,100.0%,76.2,57.1%,14.3%,-,100.0%,100.0%,0.0%,-,-,-,-,100.0%,25.0%
LaMonte Wade Jr. LHB,N/A,4,4.00,0,0,-,-,-,-,-,-,33.3%,50.0%,14.3%,83.2,50.0%,-,-,50.0%,50.0%,73.3,40.0%,20.0%,20.0%,83.3%,50.0%,0.0%,-,50.0%,-,100.0%,-,0.0%
