Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Jeff McNeil,LHB,ATH,Drew Rasmussen,R,30,19.1,14.7,29.7,21.5
Max Muncy,RHB,ATH,Drew Rasmussen,R,42.9,21.2,8.9,27.7,21.3
Jose Siri,RHB,LAA,Taj Bradley,R,34.6,25.8,11.6,21.1,21.2
Eduardo Valencia,RHB,DET,Erick Fedde,R,28.4,22.1,7.2,33.9,21.2
Luke Keaschall,RHB,MIN,Walbert Urena,R,23.4,13.4,16.5,35.3,20.8
Elias Diaz,RHB,TEX,Sonny Gray,R,34.1,10.7,11.9,39.8,20.7
Kody Clemens,LHB,MIN,Walbert Urena,R,33.7,16.1,12.1,31.9,20.6
Jarren Duran,LHB,BOS,Tyler Alexander,L,33.4,7.3,20.8,33.8,20.6
Josh Lowe,LHB,LAA,Taj Bradley,R,14.8,17.8,8.6,40.4,20.4
Yainer Diaz,RHB,HOU,Seth Lugo,R,32.4,9.7,9.7,43.1,20.3
Isaac Paredes,RHB,HOU,Seth Lugo,R,24.8,12.7,14.5,35.9,20.2
TJ Rumfield,LHB,COL,Michael King,R,31.7,12,15,32.8,20.1
Edmundo Sosa,RHB,PHI,Nolan McLean,R,25.2,19.9,8.1,31,19.7
Trevor Larnach,LHB,MIN,Walbert Urena,R,22.3,16,7.1,38.6,19.6
Jake Cronenworth,LHB,SD,Tanner Gordon,R,42.3,3.8,10.9,42.3,19.4
Hao-Yu  Lee,RHB,DET,Erick Fedde,R,28.4,7,18.6,33.6,19.3
Jose Altuve,RHB,HOU,Seth Lugo,R,36.2,9.3,20.5,25,19.3
Adam Frazier,LHB,LAA,Taj Bradley,R,31.4,18,10.4,26,19.1
Ty France,RHB,SD,Tanner Gordon,R,26.4,12.9,5.5,40.6,19
Max Muncy,LHB,LAD,Brady Singer,R,17.9,14.4,8.4,37,18.6
Nick Fortes,RHB,TB,Jeffrey Springs,L,24.8,6.9,7.3,45.6,18.5
Denzer Guzman,RHB,LAA,Taj Bradley,R,42.5,3.8,13.3,35.3,18.4
Hunter Feduccia,LHB,LAD,Brady Singer,R,18,8.8,,53.7,18.3
Bryson Stott,LHB,PHI,Nolan McLean,R,19.7,14.4,11.4,31,18.2
Joey Loperfido,LHB,HOU,Seth Lugo,R,27.8,11,,45.9,18.1
Henry Davis,RHB,PIT,Kyle Harrison,L,18,18.4,,38.6,17.9
Riley Greene,LHB,DET,Erick Fedde,R,34.3,17.5,14.3,16.4,17.9
Andruw Monasterio,RHB,BOS,Tyler Alexander,L,19.9,14.3,14.2,26.1,17.8
Miguel Rojas,RHB,LAD,Brady Singer,R,31.5,9.7,,45.2,17.8
Wade Meckler,LHB,LAA,Taj Bradley,R,59,4.1,,41.1,17.6
Spencer Horwitz,LHB,PIT,Kyle Harrison,L,32.8,12.9,12.9,23.6,17.6
Brandon Nimmo,LHB,TEX,Sonny Gray,R,25.6,15.9,7.9,27.7,17.4
Juan Brito,SHB,CIN,Justin Wrobleski,L,50.2,12.6,,31.6,17.3
J.T. Realmuto,RHB,PHI,Nolan McLean,R,35,13.8,11.7,21.5,17.2
Alec Bohm,RHB,PHI,Nolan McLean,R,30.9,8.1,14.9,27.4,17.2
Colt Keith,LHB,DET,Erick Fedde,R,55.3,6.6,16.8,17.3,17.2
Ryan O'Hearn,LHB,PIT,Kyle Harrison,L,35.9,6.3,12.9,29.7,17.1
Walker Jenkins,LHB,MIN,Walbert Urena,R,19.2,7.4,20.4,25.9,17.1
Luisangel Acuna,RHB,CWS,Framber Valdez,L,26.3,9,,45.3,17.1
Nicky Lopez,LHB,TEX,Sonny Gray,R,15.1,,6.2,54.6,17
Wilyer Abreu,LHB,BOS,Tyler Alexander,L,28.3,21.1,5.7,20.4,17
Konnor Griffin,RHB,PIT,Kyle Harrison,L,30.8,18.7,8.8,18.7,16.9
Spencer Torkelson,RHB,DET,Erick Fedde,R,29.4,11.6,13,24,16.9
Freddie Freeman,LHB,LAD,Brady Singer,R,19.5,10.5,,44.7,16.8
Jahmai Jones,RHB,BOS,Tyler Alexander,L,20.1,11.7,15.2,24.4,16.8
Jake Mangum,SHB,PIT,Kyle Harrison,L,20.9,8.4,9.6,35.6,16.8
Will Smith,RHB,LAD,Brady Singer,R,14.2,16.6,12.8,22.6,16.7
Oswald Peraza,RHB,LAA,Taj Bradley,R,31.5,7.8,15.4,24.5,16.6
Jorge Barrosa,SHB,HOU,Seth Lugo,R,35.9,11,,36.6,16.6
Mike Trout,RHB,LAA,Taj Bradley,R,29.7,14.2,11.7,20.1,16.5
Alex Freeland,SHB,LAD,Brady Singer,R,17.2,29.6,7.5,8.4,16.4
Bo Bichette,RHB,NYM,Aaron Nola,R,26.8,6.5,4,40.5,16.3
Jake Burger,RHB,TEX,Sonny Gray,R,36.6,9.8,12,22,16.2
Braden Montgomery,SHB,CWS,Framber Valdez,L,41,10.4,,33.1,16
Andrew Vaughn,RHB,MIL,Wilber Dotel,R,48.2,,4.8,38.6,15.9
Max Clark,LHB,DET,Erick Fedde,R,24.6,,13.8,36.1,15.6
Brian Serven,RHB,ATH,Drew Rasmussen,R,22.9,12,12,22,15.6
Yandy Diaz,RHB,TB,Jeffrey Springs,L,9.5,18.8,13.4,15.7,15.5
Brooks Lee,SHB,MIN,Walbert Urena,R,28.3,18.9,3.2,20.3,15.5
David Hamilton,LHB,MIL,Wilber Dotel,R,49,8.2,9.5,19.6,15.5
Xander Bogaerts,RHB,SD,Tanner Gordon,R,39.7,13.1,,27.2,15.4
Alex Call,RHB,LAD,Brady Singer,R,27,4.9,,44.1,15.4
Tommy White,RHB,ATH,Drew Rasmussen,R,22,12,12,20.9,15.2
Ryan Vilade,RHB,TB,Jeffrey Springs,L,26,6.5,7.4,32.1,15.1
Alex Jackson,RHB,MIN,Walbert Urena,R,47.7,9,9,18,15.1
Ke'Bryan Hayes,RHB,CIN,Justin Wrobleski,L,42.1,,,43.1,15
Ezequiel Duran,RHB,TEX,Sonny Gray,R,37.5,5.6,4.4,31.9,15
Trevor Story,RHB,BOS,Tyler Alexander,L,37.3,8.4,,32.9,14.9
Rafael Flores,RHB,PIT,Kyle Harrison,L,14.1,9.9,9.9,28.3,14.9
Josh Jung,RHB,TEX,Sonny Gray,R,42.3,5.6,,34.6,14.8
Rafael Marchan,SHB,PHI,Nolan McLean,R,34,7.7,7.7,25.6,14.8
Troy Johnston,LHB,COL,Michael King,R,34.5,,,45.5,14.8
Kyle Karros,RHB,COL,Michael King,R,34,3.2,5.7,33.3,14.6
Ben Malgeri,RHB,DET,Erick Fedde,R,41,7.2,7.2,23.4,14.6
Teoscar Hernandez,RHB,LAD,Brady Singer,R,36.2,10.7,10.1,16.6,14.5
Ethan Salas,LHB,SD,Tanner Gordon,R,32.5,11.3,11.3,15.2,14.4
Henry Bolte,RHB,ATH,Drew Rasmussen,R,41.6,3.5,4.4,30.1,14.2
Marcus Semien,RHB,NYM,Aaron Nola,R,41.6,6.2,5.3,25.3,14.2
Brett Baty,LHB,NYM,Aaron Nola,R,32,14.7,5.3,17.1,14.2
Luis Torrens,RHB,NYM,Aaron Nola,R,39,8.6,10,16.3,14
Caleb Durbin,RHB,BOS,Tyler Alexander,L,23.9,3.9,20.2,16.8,14
Mookie Betts,RHB,LAD,Brady Singer,R,29.8,5.4,9.3,24.9,13.9
Brandon Marsh,LHB,PHI,Nolan McLean,R,27.4,4.1,15.6,20,13.9
Donovan Walton,LHB,ATH,Drew Rasmussen,R,30.8,9.2,,30.3,13.9
Joey Ortiz,RHB,MIL,Wilber Dotel,R,37.8,4.3,10.1,22.5,13.9
Christian Vazquez,RHB,HOU,Seth Lugo,R,43.2,3.4,5.5,26.7,13.8
Daulton Varsho,LHB,HOU,Seth Lugo,R,27.8,11.3,,28.4,13.8
Christian Moore,RHB,LAA,Taj Bradley,R,43.1,6.1,,29,13.7
Travis d'Arnaud,RHB,LAA,Taj Bradley,R,40.8,8.9,,24.8,13.4
A.J. Ewing,LHB,NYM,Aaron Nola,R,30.9,5.7,15,14.4,13.2
Tyler Heineman,SHB,LAA,Taj Bradley,R,29.6,6,8.6,22.3,13.2
Austin Martin,RHB,MIN,Walbert Urena,R,38.2,,4.6,32.1,13.2
Ezequiel Tovar,RHB,COL,Michael King,R,18,10.2,10.2,19.2,13.2
Jonah Heim,SHB,ATH,Drew Rasmussen,R,21.5,10.8,6.4,21.1,13.1
Connor Norby,RHB,COL,Michael King,R,25.3,9.2,4.3,23.6,12.9
Fernando Tatis Jr.,RHB,SD,Tanner Gordon,R,30.9,9.9,3.7,21,12.9
Jake Rogers,RHB,CWS,Framber Valdez,L,21.2,14.2,,22.7,12.8
Tommy Edman,SHB,LAD,Brady Singer,R,20.1,4.1,,37.6,12.8
Isiah Kiner-Falefa,RHB,BOS,Tyler Alexander,L,36.7,7.8,7.8,16.2,12.8
Jacob Gonzalez,LHB,PIT,Kyle Harrison,L,17.9,12.9,,25.7,12.7
Ryan Kreidler,RHB,MIN,Walbert Urena,R,32.5,3,6.9,24.8,12.6
Freddy Fermin,RHB,SD,Tanner Gordon,R,21.4,4.2,,35.7,12.5
Héctor Rodríguez,LHB,CIN,Justin Wrobleski,L,48.1,,,30.4,12.4
Dustin Harris,LHB,SD,Tanner Gordon,R,39.3,5.8,,25.2,12.3
Kevin McGonigle,LHB,DET,Erick Fedde,R,19.3,7.9,10.7,17.3,12.2
Victor Caratini,SHB,MIN,Walbert Urena,R,37.8,,,33,12
Tristan Peters,LHB,CWS,Framber Valdez,L,32.7,,10.4,22.4,12
Jonathan Aranda,LHB,TB,Jeffrey Springs,L,21.2,13.2,7.5,11.6,11.9
Kyle Tucker,LHB,LAD,Brady Singer,R,34.9,,,33.8,11.9
Moisés Ballesteros,LHB,LAA,Taj Bradley,R,28.3,9.5,,22.5,11.8
Nick Sogard,SHB,BOS,Tyler Alexander,L,36.7,4.7,7.8,16,11.7
Jase Bowen,RHB,SD,Tanner Gordon,R,30.3,9.9,,19.8,11.4
Cody Freeman,RHB,TEX,Sonny Gray,R,27.9,,,33.5,11.2
Nick Gonzales,RHB,PIT,Kyle Harrison,L,27.6,3.8,,28.3,11.2
Christopher Morel,RHB,NYM,Aaron Nola,R,28.2,,,32.2,10.9
Austin Hays,RHB,SD,Tanner Gordon,R,22.1,,,33.8,10.7
Jordan Beck,RHB,COL,Michael King,R,32.2,7.6,,19.2,10.7
Sam Antonacci,LHB,CWS,Framber Valdez,L,16.4,7.2,,25.8,10.6
Tommy Pham,RHB,CWS,Framber Valdez,L,10.4,10.4,10.4,10.4,10.4
Alika Williams,RHB,ATH,Drew Rasmussen,R,34.3,,9.1,16.3,10.2
Cooper Pratt,RHB,MIL,Wilber Dotel,R,35.5,3.5,,21.3,10.1
Brett Sullivan,LHB,COL,Michael King,R,17.2,,10.4,21.2,10.1
Nick Allen,RHB,HOU,Seth Lugo,R,31.6,,,27,9.9
Connor Wong,RHB,BOS,Tyler Alexander,L,28.6,7.8,,16.8,9.8
Nelson Velazquez,RHB,HOU,Seth Lugo,R,10.8,10.8,,19.6,9.8
Adley Rutschman,SHB,BOS,Tyler Alexander,L,48.2,,8.2,9,9.5
Jared Young,LHB,NYM,Aaron Nola,R,30.4,,,25,9.3
Andrew Benintendi,LHB,CWS,Framber Valdez,L,26.5,,,25.8,9.1
Ronny Simon,SHB,PIT,Kyle Harrison,L,30.2,9.6,,9.6,8.8
John Peck,RHB,DET,Erick Fedde,R,38.6,8,,8,8.7
Jorge Mateo,RHB,TB,Jeffrey Springs,L,25.3,,,24.3,8.6
Jared Triolo,RHB,PIT,Kyle Harrison,L,26.2,,,23.8,8.6
Jonny DeLuca,RHB,TB,Jeffrey Springs,L,22.9,,,24.7,8.5
Richie Palacios,LHB,TB,Jeffrey Springs,L,34.3,,,18.8,8.1
Liam Hicks,LHB,TB,Jeffrey Springs,L,31.5,,8.8,8.8,8
Enrique Hernandez,RHB,LAD,Brady Singer,R,37.8,,,16.6,7.9
Billy Cook,RHB,PIT,Kyle Harrison,L,39.1,,,12.7,7.1
Javier Baez,RHB,DET,Erick Fedde,R,30.6,,,15.4,6.9
Victor Mesa Jr.,LHB,TB,Jeffrey Springs,L,18,,,19.6,6.7
Denzel Clarke,RHB,ATH,Drew Rasmussen,R,34,,,12,6.4
Luis Arraez,LHB,PHI,Nolan McLean,R,,3.1,,20.7,6.3
Cedric Mullins,LHB,TB,Jeffrey Springs,L,5,,,23.2,6.3
Zach McKinstry,LHB,DET,Erick Fedde,R,19.7,,,16.5,6.1
Jose Trevino,RHB,CIN,Justin Wrobleski,L,37.4,,,9.4,6.1
Manny Machado,RHB,SD,Tanner Gordon,R,24.6,,,14.3,6
Samad Taylor,RHB,SD,Tanner Gordon,R,32.2,,,11.1,6
Gleyber Torres,RHB,DET,Erick Fedde,R,16.9,3,,13.2,6
Braxton Fulford,RHB,COL,Michael King,R,39.8,,,7.8,5.9
Chandler Simpson,LHB,TB,Jeffrey Springs,L,51.4,,,3,5.9
Nate Eaton,RHB,BOS,Tyler Alexander,L,35.5,,,8.4,5.6
Roman Anthony,LHB,BOS,Tyler Alexander,L,22.2,,,13.7,5.6
Justin Crawford,LHB,PHI,Nolan McLean,R,14.3,,,16.4,5.5
Garrett Stubbs,LHB,PHI,Nolan McLean,R,24.5,,,12,5.4
Nick Morabito,RHB,NYM,Aaron Nola,R,21.8,,,12.6,5.3
TJ Friedl,LHB,CIN,Justin Wrobleski,L,50.5,,,,5.1
Brett Callahan,LHB,DET,Erick Fedde,R,17.4,3.3,,8.6,5
Josue De Paula,LHB,LAD,Brady Singer,R,28.3,,,8.8,5
Bryan De La Cruz,RHB,PHI,Nolan McLean,R,18.4,,,8.1,3.9
Mickey Gasper,SHB,BOS,Tyler Alexander,L,24.6,,,,2.5
Eliezer Alfonzo,SHB,LAD,Brady Singer,R,18.1,,,,1.8
Nick Madrigal,RHB,TB,Jeffrey Springs,L,,,,4.9,1.2
Ben Ross,RHB,MIN,Walbert Urena,R,,,,,
Carlos Jorge,LHB,CIN,Justin Wrobleski,L,,,,,
Kyren Paris,RHB,LAA,Taj Bradley,R,,,,,
Jake Fraley,LHB,TB,Jeffrey Springs,L,,,,,
Will Banfield,RHB,CIN,Justin Wrobleski,L,,,,,
Cristian Pache,RHB,NYM,Aaron Nola,R,,,,,
Emmanuel Rodriguez,LHB,MIN,Walbert Urena,R,,,,,
Michael Stefanic,RHB,ATH,Drew Rasmussen,R,,,,,
