Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Garrett Mitchell,LHB,MIL,Colin Rea,R,31.8,34.8,15.1,37.5,29.3
Christian Yelich,LHB,MIL,Colin Rea,R,32.2,18.8,26.3,45.2,29
Junior Caminero,RHB,TB,Zac Gallen,R,23.9,35.3,26.9,24.3,28.9
Juan Soto,LHB,NYM,Zack Wheeler,R,21.8,34.3,14.3,40.3,28.6
Jackson Merrill,LHB,SD,Roki Sasaki,R,32.1,27.4,16.1,43.8,28.6
Ryan O'Hearn,LHB,PIT,Andrew Abbott,L,41.5,21.4,30.8,28.4,28
Gary Sanchez,RHB,MIL,Colin Rea,R,30.3,24.8,25.2,34.5,27.9
Coby Mayo,RHB,BAL,Andrew Alvarez,L,34.8,23.9,24.6,34.8,27.9
James Wood,LHB,WSH,Trevor Rogers,L,42,32.9,13.2,32.9,27.9
Francisco Alvarez,RHB,NYM,Zack Wheeler,R,27.1,23.5,25.2,36.3,27.6
Elias Diaz,RHB,TEX,Patrick Corbin,L,55.9,31.8,8.7,32.6,27.5
Jeff McNeil,LHB,ATH,Walbert Urena,R,30.6,19.9,13.4,53.6,27.4
Nick Kurtz,LHB,ATH,Walbert Urena,R,45.7,24.1,21.2,32.2,27.4
Jasson Dominguez,SHB,NYY,Payton Tolle,L,21.9,19.6,11.8,58.5,27.2
Pedro Pages,RHB,STL,Max Meyer,R,33.1,29.9,32.5,14.3,27.1
Jake McCarthy,LHB,COL,Taj Bradley,R,50.8,22.6,16.1,36.5,26.9
Corbin Carroll,LHB,ARI,Nick Martinez,R,26,22.3,30.2,29.9,26.9
Ben Rice,LHB,NYY,Payton Tolle,L,33.5,19.4,27.8,33.6,26.9
Willy Adames,RHB,SF,Reynaldo Lopez,R,49.9,19.3,25,29.8,26.7
Nathaniel Lowe,LHB,CIN,Paul Skenes,R,12.3,14.1,30.1,45.9,26.7
Matt Chapman,RHB,SF,Reynaldo Lopez,R,39.3,20.7,28.8,27.1,26.6
Seiya Suzuki,RHB,CHC,Jacob Misiorowski,R,45,28.8,19.2,24.4,26.4
TJ Rumfield,LHB,COL,Taj Bradley,R,19.7,31,10.8,41,26.3
Jose Altuve,RHB,HOU,Keider Montero,R,40.4,24.6,24.6,24.6,26.2
Freddie Freeman,LHB,LAD,Walker Buehler,R,23.9,23.8,18.7,39,26.1
Michael Busch,LHB,CHC,Jacob Misiorowski,R,65.3,17.1,16.6,34.5,26.1
Brice Matthews,RHB,HOU,Keider Montero,R,45.9,22.2,10.8,41.8,26
Davis Schneider,RHB,TOR,Nathan Eovaldi,R,38.6,20.6,20.6,34.5,25.9
Rafael Devers,LHB,SF,Reynaldo Lopez,R,39.7,18.4,19.2,38.7,25.8
Miguel Amaya,RHB,CHC,Jacob Misiorowski,R,41.8,16.4,25,33.4,25.8
Mickey Moniak,LHB,COL,Taj Bradley,R,27.4,19.3,19.3,41.9,25.8
Jared Young,LHB,NYM,Zack Wheeler,R,40.3,15.7,14.9,46.4,25.6
Rhys Hoskins,RHB,CLE,Luis Castillo,R,44,22.6,17.8,31,25.4
Ryan Vilade,RHB,TB,Zac Gallen,R,44,16.7,16.7,40,25.3
Masyn Winn,RHB,STL,Max Meyer,R,27,22.2,15.5,40.7,25.3
Jordan Walker,RHB,STL,Max Meyer,R,45.6,17.2,17.3,37.5,25.1
Jarren Duran,LHB,BOS,Will Warren,R,37.7,19,20.1,34.3,25
Jazz Chisholm Jr.,LHB,NYY,Payton Tolle,L,49.9,8.5,12.7,51.9,24.8
Willi Castro,SHB,COL,Taj Bradley,R,19.7,32.1,22.4,19.3,24.8
Hunter Goodman,RHB,COL,Taj Bradley,R,23.4,22.3,32.5,19.4,24.7
Brice Turang,LHB,MIL,Colin Rea,R,22.4,14.4,22.1,42.2,24.5
Kyle Tucker,LHB,LAD,Walker Buehler,R,42.3,8.7,13.4,52.7,24.5
Anthony Volpe,RHB,NYY,Payton Tolle,L,7,24.8,11.8,46,24.4
Sal Frelick,LHB,MIL,Colin Rea,R,42.8,24.8,7.1,36.9,24.3
Trevor Larnach,LHB,MIN,Tomoyuki Sugano,R,33.7,21.9,9.4,40.8,24.1
Paul Goldschmidt,RHB,NYY,Payton Tolle,L,29.1,34.8,13,20.1,24
Jo Adell,RHB,LAA,J.T. Ginn,R,34.3,23.6,8.1,38.6,23.8
Matt McLain,RHB,CIN,Paul Skenes,R,27.1,24.3,15,32,23.7
Daniel Schneemann,LHB,CLE,Luis Castillo,R,30,21,21,28.1,23.7
Marcell Ozuna,RHB,PIT,Andrew Abbott,L,21.4,31.6,13.1,25.8,23.6
Kerry Carpenter,LHB,DET,Spencer Arrighetti,R,30.9,15.8,17.1,39,23.5
Esmerlyn Valdez,RHB,PIT,Andrew Abbott,L,11,27.7,11,36.8,23.3
Ketel Marte,SHB,ARI,Nick Martinez,R,39.7,14.8,33.7,16,23.3
Justin Foscue,RHB,TEX,Patrick Corbin,L,47.7,18.2,8.7,38.2,23.3
Alex Bregman,RHB,CHC,Jacob Misiorowski,R,19.5,25.3,26,18,23.1
Tyrone Taylor,RHB,NYM,Zack Wheeler,R,34.7,30.6,8.5,25.3,23.1
David Fry,RHB,CLE,Luis Castillo,R,30.2,16.6,16.6,37,23.1
JP Crawford,LHB,SEA,Joey Cantillo,L,54.1,20.2,10.7,29.2,23
Willson Contreras,RHB,BOS,Will Warren,R,31,18,17.7,32.9,22.9
Owen Caissie,LHB,MIA,Michael McGreevy,R,33.4,24.6,12.7,28.5,22.9
Matt Shaw,RHB,CHC,Jacob Misiorowski,R,31.3,8.5,9.6,54.4,22.6
Ryan Ward,LHB,LAD,Walker Buehler,R,48.8,8.2,8.2,48.8,22.4
Mark Vientos,RHB,NYM,Zack Wheeler,R,39,21.7,22.1,17,22.4
Zach Neto,RHB,LAA,J.T. Ginn,R,31.6,22.2,16.9,25.6,22.4
Cole Carrigg,SHB,COL,Taj Bradley,R,36.2,10.8,10.8,46.8,22.3
Gavin Sheets,LHB,SD,Roki Sasaki,R,26.3,20.8,18.5,27.5,22.3
Gabriel Arias,RHB,CLE,Luis Castillo,R,32.6,26.7,18.5,16.6,22.3
Jeremy Pena,RHB,HOU,Keider Montero,R,47.1,7.4,11.6,45.6,22.2
Kyle Manzardo,LHB,CLE,Luis Castillo,R,19.8,10.7,17.6,44.6,22.2
A.J. Ewing,LHB,NYM,Zack Wheeler,R,38.1,7.5,18.7,40.3,22.1
Michael Conforto,LHB,CHC,Jacob Misiorowski,R,32,18.3,10.5,37.3,22.1
Alex Freeland,SHB,LAD,Walker Buehler,R,34,33.7,8.2,17.8,22.1
Nathan Church,LHB,STL,Max Meyer,R,17.5,26.6,14.3,26.6,22
Jake Meyers,RHB,HOU,Keider Montero,R,53.3,13.1,13.1,32.6,22
Fernando Tatis Jr.,RHB,SD,Roki Sasaki,R,38,26.1,9.8,24.5,22
Jorge Barrosa,SHB,ARI,Nick Martinez,R,20.7,21.8,10.9,35.6,21.9
Royce Lewis,RHB,MIN,Tomoyuki Sugano,R,45.6,13.7,9.1,38.9,21.8
Dillon Dingler,RHB,DET,Spencer Arrighetti,R,26.9,9.3,27.7,30.3,21.8
Connor Wong,RHB,BOS,Will Warren,R,31.9,12.2,,57.1,21.7
Max Schuemann,RHB,NYY,Payton Tolle,L,48.4,35.4,,16.9,21.5
Brandon Lowe,LHB,PIT,Andrew Abbott,L,57,16.7,23.3,10.8,21.2
Kyle Karros,RHB,COL,Taj Bradley,R,43.5,14.2,14.8,29.2,21.1
Spencer Steer,RHB,CIN,Paul Skenes,R,27.6,23.2,12.3,25.3,20.9
Colt Keith,LHB,DET,Spencer Arrighetti,R,47.3,6.8,12.5,40.1,20.9
Nathan Lukes,LHB,TOR,Nathan Eovaldi,R,19.1,8.4,14.7,45.6,20.7
Yainer Diaz,RHB,HOU,Keider Montero,R,36.5,12.5,12.5,35.3,20.6
Jake Burger,RHB,TEX,Patrick Corbin,L,11.2,15.7,15.7,36.3,20.4
Henry Davis,RHB,PIT,Andrew Abbott,L,24,31.7,,27.7,20.4
Pete Crow-Armstrong,LHB,CHC,Jacob Misiorowski,R,29.4,21.5,15.2,21.5,20.4
William Contreras,RHB,MIL,Colin Rea,R,38.7,23.1,12.1,18.9,20.3
Riley Greene,LHB,DET,Spencer Arrighetti,R,26.8,29.7,11.7,14.7,20.3
Joe Mack,LHB,MIA,Michael McGreevy,R,47.3,13.6,8.5,32.7,20.2
Taylor Ward,RHB,BAL,Andrew Alvarez,L,21.8,19.2,17.3,24.4,20.2
Xander Bogaerts,RHB,SD,Roki Sasaki,R,42.1,12,9.5,35.4,20.1
Cole Young,LHB,SEA,Joey Cantillo,L,43.5,9.4,9.4,38.4,20.1
Bryan Reynolds,SHB,PIT,Andrew Abbott,L,32.3,10,6.4,45.2,20
Vladimir Guerrero Jr.,RHB,TOR,Nathan Eovaldi,R,44.5,19.1,13.7,19.1,20
Lars Nootbaar,LHB,STL,Max Meyer,R,38.8,23,,31.8,19.9
Gunnar Henderson,LHB,BAL,Andrew Alvarez,L,42.7,5,15.2,37.4,19.9
JJ Wetherholt,LHB,STL,Max Meyer,R,26.6,14.3,2.8,44.6,19.7
Pete Alonso,RHB,BAL,Andrew Alvarez,L,33.1,13.8,8.9,35.1,19.6
Carson Benge,LHB,NYM,Zack Wheeler,R,26.1,21.4,11.5,24,19.5
Logan O'Hoppe,RHB,LAA,J.T. Ginn,R,30.7,16.2,11.1,29.8,19.5
Geraldo Perdomo,SHB,ARI,Nick Martinez,R,28.5,10.9,20.3,26.1,19.3
Keibert Ruiz,SHB,WSH,Trevor Rogers,L,31.7,21.6,8.4,23.7,19.2
Alec Burleson,LHB,STL,Max Meyer,R,12.5,19,17.4,23.8,19.1
Josh Naylor,LHB,SEA,Joey Cantillo,L,58.5,5.7,9.4,33.5,19
Bo Bichette,RHB,NYM,Zack Wheeler,R,33.7,5.6,19.4,31.5,19
Patrick Bailey,SHB,CLE,Luis Castillo,R,28.3,18.9,7,30,19
Ernie Clement,RHB,TOR,Nathan Eovaldi,R,35.2,,19.3,38.9,19
Jacob Wilson,RHB,ATH,Walbert Urena,R,41.7,12.5,14.4,24.6,19
Cedric Mullins,LHB,TB,Zac Gallen,R,24.5,9,15.6,34.3,18.9
Francisco Lindor,SHB,NYM,Zack Wheeler,R,28.8,16.5,7.5,31.4,18.8
Dane Myers,RHB,CIN,Paul Skenes,R,32.4,17.9,8.9,26.6,18.8
Spencer Torkelson,RHB,DET,Spencer Arrighetti,R,37.3,10.8,19.9,21.4,18.8
Sal Stewart,RHB,CIN,Paul Skenes,R,9.6,15.5,24.4,19.1,18.5
Luis Torrens,RHB,NYM,Zack Wheeler,R,38.6,8.8,7.5,35.6,18.1
Richie Palacios,LHB,TB,Zac Gallen,R,18.9,30.6,,22.1,18.1
Pedro Ramirez,SHB,CHC,Jacob Misiorowski,R,41.3,,,55.1,17.9
Kyle Higashioka,RHB,TEX,Patrick Corbin,L,31.9,16.4,16.4,16.4,17.9
Lawrence Butler,LHB,ATH,Walbert Urena,R,26.8,14.5,10.4,28.2,17.9
Masataka Yoshida,LHB,BOS,Will Warren,R,20.6,12,9.1,35.5,17.9
Mitch Garver,RHB,SEA,Joey Cantillo,L,35.4,9.5,,42.9,17.6
Ivan Herrera,RHB,STL,Max Meyer,R,35.7,4.2,18.4,28.1,17.6
James Outman,LHB,DET,Spencer Arrighetti,R,29.9,8.7,8.7,35.8,17.6
Rob Refsnyder,RHB,SEA,Joey Cantillo,L,35.4,7.4,16.2,25.9,17.5
Ty France,RHB,SD,Roki Sasaki,R,38,7.3,21.2,19,17.5
Kahlil Watson,LHB,CLE,Luis Castillo,R,35.5,,,55.4,17.4
Tommy Troy,RHB,ARI,Nick Martinez,R,77.5,10.6,10.5,10.6,17.3
Yandy Diaz,RHB,TB,Zac Gallen,R,15.1,13,15.3,26.7,17.3
Jorge Soler,RHB,LAA,J.T. Ginn,R,31.4,8.8,13.5,28,17.3
Daulton Varsho,LHB,TOR,Nathan Eovaldi,R,18.9,21.2,3.4,27.5,17.2
Dylan Crews,RHB,WSH,Trevor Rogers,L,37.2,18.1,8.2,18.3,17.1
Andres Gimenez,LHB,TOR,Nathan Eovaldi,R,20.3,8,14.5,31.2,17
Alejandro Kirk,RHB,TOR,Nathan Eovaldi,R,21.6,9.2,9.2,34.3,16.7
Sung-Mun Song,LHB,SD,Roki Sasaki,R,42.2,10.1,,35.4,16.6
Bryan Torres,LHB,STL,Max Meyer,R,38.8,,,50.9,16.6
Jake Bauers,LHB,MIL,Colin Rea,R,26.7,13,16.8,17.3,16.6
Tyler Soderstrom,LHB,ATH,Walbert Urena,R,29,11.4,12,24.3,16.6
Miguel Rojas,RHB,LAD,Walker Buehler,R,28.2,8.5,,42.7,16.5
Ildemaro Vargas,SHB,ARI,Nick Martinez,R,43.7,7.3,20.4,13.6,16.4
Alex Call,RHB,LAD,Walker Buehler,R,14.2,6.9,,49.4,16.2
Brett Sullivan,LHB,COL,Taj Bradley,R,23.3,8.8,19.7,19.7,16.2
Ryan Kreidler,RHB,MIN,Tomoyuki Sugano,R,32.8,10,12,23.2,16.2
Edouard Julien,LHB,COL,Taj Bradley,R,34.4,20.3,7.8,13,16.1
Nolan Arenado,RHB,ARI,Nick Martinez,R,28.1,10.2,15.4,19.8,16
Joey Loperfido,LHB,HOU,Keider Montero,R,53.1,9.9,,28.5,15.9
Tyler Freeman,RHB,COL,Taj Bradley,R,21,3.6,,48.8,15.6
Jake Mangum,SHB,PIT,Andrew Abbott,L,47.1,,,43.1,15.5
Vaughn Grissom,RHB,LAA,J.T. Ginn,R,28.7,12.1,12.1,19.1,15.5
Elly De La Cruz,SHB,CIN,Paul Skenes,R,16.9,13.9,8.3,25.3,15.4
Corey Seager,LHB,TEX,Patrick Corbin,L,22.2,6.5,6.5,34.6,15.1
Freddy Fermin,RHB,SD,Roki Sasaki,R,32.3,9.5,9.5,22.1,14.9
Victor Robles,RHB,SEA,Joey Cantillo,L,16.9,8.7,,40.5,14.9
Matt Vierling,RHB,DET,Spencer Arrighetti,R,24.6,11.3,11.3,19.9,14.8
Josh Lowe,LHB,LAA,J.T. Ginn,R,14.6,7.8,8.1,32.4,14.7
Xavier Edwards,SHB,MIA,Michael McGreevy,R,26.9,15.4,7.8,16.7,14.6
Curtis Mead,RHB,WSH,Trevor Rogers,L,22,7.9,7.9,28.9,14.6
Christian Vazquez,RHB,HOU,Keider Montero,R,51.4,,11.6,23.4,14.5
Taylor Trammell,LHB,HOU,Keider Montero,R,37.4,9.9,9.9,17.3,14.5
Ezequiel Tovar,RHB,COL,Taj Bradley,R,19.1,19.2,10.6,10.6,14.5
Heriberto Hernandez,RHB,MIA,Michael McGreevy,R,29.1,5.1,7.2,30.5,14.5
Amed Rosario,RHB,NYY,Payton Tolle,L,11.8,11.8,11.8,21.9,14.3
Noelvi Marte,RHB,CIN,Paul Skenes,R,36.1,9.1,9.1,19.1,14.3
Daniel Susac,RHB,SF,Reynaldo Lopez,R,39.4,10.6,,26.2,14.2
Nolan Schanuel,LHB,LAA,J.T. Ginn,R,24.1,,12.5,32,14.2
Blake Dunn,RHB,CIN,Paul Skenes,R,42.6,6.1,10,19.1,14.2
Ceddanne Rafaela,RHB,BOS,Will Warren,R,19,11,9.4,22,14.1
Mookie Betts,RHB,LAD,Walker Buehler,R,40.3,6.2,12.8,15.8,14
Cal Raleigh,SHB,SEA,Joey Cantillo,L,29.8,9.5,9.5,19.2,14
Jung Hoo Lee,LHB,SF,Reynaldo Lopez,R,40.2,3.8,,34.5,14
Nasim Nuñez,SHB,WSH,Trevor Rogers,L,13.5,,,50.3,13.9
Brett Baty,LHB,NYM,Zack Wheeler,R,40.5,6.6,7.8,19.5,13.6
Samad Taylor,RHB,SD,Roki Sasaki,R,19,10.1,10.1,19.6,13.4
Otto Lopez,RHB,MIA,Michael McGreevy,R,20.2,10.3,4.8,25.5,13.4
Brayan Rocchio,SHB,CLE,Luis Castillo,R,21.9,8.8,16.3,12.8,13.4
David Hamilton,LHB,MIL,Colin Rea,R,35.5,9.5,5.2,19.6,13.3
Austin Martin,RHB,MIN,Tomoyuki Sugano,R,21.5,4.1,8.1,29.3,13.3
Tristan Gray,LHB,MIN,Tomoyuki Sugano,R,23.7,15.9,,21,13.2
Austin Wells,LHB,NYY,Payton Tolle,L,45.2,,,34.3,13.1
Donovan Walton,LHB,LAA,J.T. Ginn,R,24,15.2,,21.5,13.1
Kevin McGonigle,LHB,DET,Spencer Arrighetti,R,13.4,13.1,8.8,17.8,13
Luke Keaschall,RHB,MIN,Tomoyuki Sugano,R,41.1,4.4,,29.3,13
Rodolfo Durán,RHB,SD,Roki Sasaki,R,36.3,6.6,10.1,15.7,12.9
Jeremiah Jackson,RHB,BAL,Andrew Alvarez,L,27.8,8.6,8.6,18.3,12.9
Jakob Marsee,LHB,MIA,Michael McGreevy,R,22,4.9,3,31.8,12.8
Victor Caratini,SHB,MIN,Tomoyuki Sugano,R,39.8,5.6,,26.6,12.6
Jared Triolo,RHB,PIT,Andrew Abbott,L,38.3,,,34.9,12.6
Luis Garcia Jr.,LHB,WSH,Trevor Rogers,L,32.9,9.9,,23,12.5
Blaze Jordan,RHB,STL,Max Meyer,R,32.3,6.6,,27.5,12.4
JJ Bleday,LHB,CIN,Paul Skenes,R,25.5,11.4,7.8,14,12.4
Oswald Peraza,RHB,LAA,J.T. Ginn,R,34.8,3,6.8,23.3,12.4
Marcelo Mayer,LHB,BOS,Will Warren,R,30.3,10.1,5.8,15.9,12.3
Troy Johnston,LHB,COL,Taj Bradley,R,10.8,5.8,,36.5,12.2
Jose Caballero,RHB,NYY,Payton Tolle,L,,,11.8,34.8,12.2
Jose Fermin,RHB,STL,Max Meyer,R,25.2,8.1,8.1,17.3,12.1
Samuel Basallo,LHB,BAL,Andrew Alvarez,L,38.3,,7.3,23.6,11.9
Wilyer Abreu,LHB,BOS,Will Warren,R,23.6,4.2,,32.3,11.9
Jonah Heim,SHB,ATH,Walbert Urena,R,21.8,,,38.8,11.9
Tyler O'Neill,RHB,BAL,Andrew Alvarez,L,22.4,8.6,,26.2,11.8
Cooper Pratt,RHB,MIL,Colin Rea,R,26.6,10.2,,21.7,11.7
Nick Fortes,RHB,TB,Zac Gallen,R,35,6.1,7.9,14.7,11.7
Carlos Cortes,LHB,ATH,Walbert Urena,R,35.7,7.9,4.5,15.5,11.6
Miguel Andujar,RHB,SD,Roki Sasaki,R,41.5,,9.5,18,11.5
Alex Jackson,RHB,MIN,Tomoyuki Sugano,R,32.8,,,32.8,11.5
Andres Chaparro,RHB,WSH,Trevor Rogers,L,35.4,,,30.9,11.3
LuJames Groover,RHB,ARI,Nick Martinez,R,41,10.5,,14,11.3
Hao-Yu  Lee,RHB,DET,Spencer Arrighetti,R,28.8,,,33.2,11.2
Brandon Valenzuela,SHB,TOR,Nathan Eovaldi,R,33.4,4.6,,24.9,11.2
Carlos Narvaez,RHB,BOS,Will Warren,R,31,4.6,,25.9,11.2
Hunter Feduccia,LHB,TB,Zac Gallen,R,7.9,10.1,,27.7,11.2
Mickey Gasper,SHB,BOS,Will Warren,R,35.5,,,30.3,11.1
Carson Kelly,RHB,CHC,Jacob Misiorowski,R,27.7,17.1,,8.8,11
Josh Jung,RHB,TEX,Patrick Corbin,L,29.1,6.1,6.9,15.6,11
Griffin Conine,LHB,MIA,Michael McGreevy,R,12.8,8.6,8.6,16.7,11
Andrew Vaughn,RHB,MIL,Colin Rea,R,23.2,,,34.2,10.9
Caleb Durbin,RHB,BOS,Will Warren,R,17.3,,8.6,25.9,10.8
Pavin Smith,LHB,ARI,Nick Martinez,R,40.5,10.9,,10.9,10.6
Taylor Walls,SHB,TB,Zac Gallen,R,30.4,10.1,,16,10.6
Nick Gonzales,RHB,PIT,Andrew Abbott,L,33.3,5.1,,21.9,10.6
Austin Hedges,RHB,CLE,Luis Castillo,R,41,,,24.2,10.2
Daylen Lile,LHB,WSH,Trevor Rogers,L,28.4,7.9,,17.9,10.1
Andruw Monasterio,RHB,BOS,Will Warren,R,26.8,12.4,,11.8,10
Ronny Mauricio,SHB,NYM,Zack Wheeler,R,33.4,7.5,,16.1,10
Zach McKinstry,LHB,DET,Spencer Arrighetti,R,23.4,5.6,,22.4,9.9
Leody Taveras,SHB,BAL,Andrew Alvarez,L,25.7,,,29.3,9.9
Myles Straw,RHB,TOR,Nathan Eovaldi,R,24.3,,,30,9.9
Esteury Ruiz,RHB,MIA,Michael McGreevy,R,44.2,,,21.4,9.8
Blaze Alexander,RHB,BAL,Andrew Alvarez,L,24.5,,,29.5,9.8
Blake Perkins,SHB,MIL,Colin Rea,R,18.3,,,31.4,9.7
Brandon Nimmo,LHB,TEX,Patrick Corbin,L,22.2,5.6,,20.8,9.4
Javier Sanoja,RHB,MIA,Michael McGreevy,R,17.7,,,30.7,9.4
Chandler Simpson,LHB,TB,Zac Gallen,R,21.3,,,29.1,9.4
Dansby Swanson,RHB,CHC,Jacob Misiorowski,R,22,6.1,,19.6,9.2
Wade Meckler,LHB,LAA,J.T. Ginn,R,28,10.5,,11.1,9.2
Billy Cook,RHB,PIT,Andrew Abbott,L,38.7,,,21.1,9.1
Jake Rogers,RHB,DET,Spencer Arrighetti,R,35.8,7.1,,11.3,8.9
Joey Ortiz,RHB,MIL,Colin Rea,R,28.4,,,24.4,8.9
Chadwick Tromp,RHB,BAL,Andrew Alvarez,L,21.3,,,26.2,8.7
Nico Hoerner,RHB,CHC,Jacob Misiorowski,R,30.3,,,22.1,8.6
Tyler Heineman,SHB,LAA,J.T. Ginn,R,35.8,,,18.8,8.3
Max Muncy,RHB,ATH,Walbert Urena,R,30.4,5.4,4.5,8.2,8.3
Edwin Arroyo,SHB,CIN,Paul Skenes,R,21.2,,,24.2,8.2
Henry Bolte,RHB,ATH,Walbert Urena,R,39.6,,,16.4,8.1
Denzer Guzman,RHB,LAA,J.T. Ginn,R,31.5,8.1,,8.1,8
Eugenio Suarez,RHB,CIN,Paul Skenes,R,27.3,,,20.5,7.9
Brooks Lee,SHB,MIN,Tomoyuki Sugano,R,23.3,,,21.3,7.7
Petey Halpin,LHB,CLE,Luis Castillo,R,28,14.1,,,7.7
Jonny DeLuca,RHB,TB,Zac Gallen,R,31.7,,,18.2,7.7
Drew Gilbert,LHB,SF,Reynaldo Lopez,R,26.9,,,19.2,7.5
Jorbit Vivas,LHB,WSH,Trevor Rogers,L,40.7,,,13.2,7.4
Ezequiel Duran,RHB,TEX,Patrick Corbin,L,16.4,,,23.1,7.4
Jacob Young,RHB,WSH,Trevor Rogers,L,28.4,,,18.3,7.4
Steven Kwan,LHB,CLE,Luis Castillo,R,24.5,,,19.3,7.3
Alika Williams,RHB,ATH,Walbert Urena,R,23.2,,8.5,8.5,7
Tommy Edman,SHB,LAD,Walker Buehler,R,13.6,,,22.5,7
Jimmy Crooks,LHB,STL,Max Meyer,R,21.4,,,18.5,6.8
Jose Trevino,RHB,CIN,Paul Skenes,R,19,,,18.9,6.6
Will Wagner,LHB,SD,Roki Sasaki,R,18.7,,,18.7,6.5
Luis Arraez,LHB,SF,Reynaldo Lopez,R,3.9,,,24,6.4
Weston Wilson,RHB,SEA,Joey Cantillo,L,32.2,,9.5,,6.1
Anthony Seigler,SHB,BOS,Will Warren,R,10.4,,,19,5.8
Colt Emerson,LHB,SEA,Joey Cantillo,L,29.2,,,10.7,5.6
Raynel Delgado,LHB,HOU,Keider Montero,R,9.9,,,18.1,5.5
Ben Williamson,RHB,TB,Zac Gallen,R,12,,,16.7,5.4
Colton Cowser,LHB,BAL,Andrew Alvarez,L,19.5,,,8.9,4.2
Jahmai Jones,RHB,DET,Spencer Arrighetti,R,11.3,,,11.3,4
Sam Huff,RHB,BAL,Andrew Alvarez,L,,7,,5.2,3.8
Wyatt Langford,RHB,TEX,Patrick Corbin,L,16.4,,,8.7,3.8
Joc Pederson,LHB,TEX,Patrick Corbin,L,9.7,,,9.7,3.4
Dominic Canzone,LHB,SEA,Joey Cantillo,L,29.2,,,,2.9
Luke Raley,LHB,SEA,Joey Cantillo,L,,,,10.7,2.7
Kyler Fedko,RHB,MIN,Tomoyuki Sugano,R,24.8,,,,2.5
Victor Bericoto,RHB,SF,Reynaldo Lopez,R,11,,,3.7,2
Chuckie Robinson,RHB,LAD,Walker Buehler,R,16.1,,,,1.6
Nate Eaton,RHB,BOS,Will Warren,R,12.4,,,,1.2
Ali Sanchez,RHB,NYY,Payton Tolle,L,11.2,,,,1.1
