Matchup,CWS @ TOR
Pitcher,Sean Burke
Pitcher Team,CWS
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,105.2,435,0.232,0.303,0.394,0.163,1.17,13,1.11,7.6%,24.6%,26.4%,20.5%,11.9%,9.79,63.3%,7.2%,7.5%,36.1%,30.0%,11.9%,20.4%
vsLHB,65.2,270,0.222,0.301,0.399,0.177,1.17,9,1.23,8.5%,23.4%,26.7%,21.2%,11.4%,9.87,63.7%,6.8%,7.5%,37.0%,32.4%,14.3%,19.7%
vsRHB,39.0,165,0.247,0.308,0.387,0.140,1.21,4,0.92,6.1%,26.8%,26.1%,19.4%,12.7%,9.92,62.7%,7.9%,7.5%,34.6%,26.2%,7.1%,21.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
George Springer RHB,,+442,37,4.40,10,2,2,94.1,329.5,4,3,20.0%,-,10.0%,70.0%,50.0%,76.2,84.6%,61.5%,46.2%,86.7%,50.0%,20.0%,100.0%,30.0%,50.0%,20.0%,70.0%,10.0%,50.0%
Vladimir Guerrero Jr. RHB,,+508,16,4.40,10,2,3,89.7,297.4,4,3,20.0%,-,20.0%,50.0%,50.0%,76.3,54.5%,45.5%,36.4%,91.7%,70.0%,30.0%,33.3%,40.0%,30.0%,30.0%,40.0%,30.0%,66.7%
Kazuma Okamoto RHB,,+390,21,4.40,10,1,2,90.8,245.0,3,2,20.0%,10.0%,20.0%,40.0%,30.0%,75.0,50.0%,37.5%,25.0%,88.9%,60.0%,50.0%,20.0%,10.0%,20.0%,30.0%,40.0%,30.0%,33.3%
Sean Keys LHB,—,N/A,12,2.80,10,1,1,91.2,234.6,2,0,-,-,10.0%,60.0%,30.0%,74.0,38.5%,46.2%,23.1%,92.9%,50.0%,20.0%,50.0%,30.0%,30.0%,40.0%,10.0%,50.0%,28.6%
Brandon Valenzuela SHB,—,N/A,16,3.20,10,1,1,89.8,213.5,1,1,10.0%,10.0%,40.0%,40.0%,60.0%,74.1,33.3%,33.3%,13.3%,93.8%,80.0%,30.0%,33.3%,50.0%,10.0%,50.0%,30.0%,20.0%,71.4%
Nathan Lukes LHB,,+1060,12,3.60,10,1,1,90.8,293.9,2,2,-,-,20.0%,50.0%,40.0%,66.4,-,47.4%,10.5%,100.0%,50.0%,30.0%,33.3%,20.0%,50.0%,40.0%,30.0%,30.0%,22.2%
Ernie Clement RHB,,+850,20,4.80,10,1,1,84.9,299.4,3,2,10.0%,10.0%,30.0%,20.0%,60.0%,67.5,8.3%,58.3%,8.3%,92.3%,80.0%,50.0%,20.0%,30.0%,20.0%,50.0%,40.0%,10.0%,33.3%
Luis Urias RHB,—,N/A,5,2.60,9,1,1,79.9,220.2,1,1,11.1%,11.1%,44.4%,33.3%,44.4%,72.5,33.3%,25.0%,16.7%,100.0%,66.6%,44.4%,25.0%,22.2%,22.2%,44.4%,44.4%,11.1%,62.5%
Myles Straw RHB,—,N/A,14,2.60,10,0,0,88.1,266.9,2,0,-,-,10.0%,10.0%,40.0%,68.7,8.3%,50.0%,8.3%,85.7%,50.0%,20.0%,0.0%,30.0%,40.0%,40.0%,40.0%,20.0%,44.4%
Andres Gimenez LHB,,+1100,11,3.60,10,0,0,89.2,204.0,0,0,-,-,10.0%,20.0%,50.0%,67.2,-,52.9%,5.9%,85.0%,60.0%,10.0%,0.0%,50.0%,40.0%,40.0%,20.0%,40.0%,50.0%
Daulton Varsho LHB,,+600,20,3.80,10,0,0,83.6,274.8,2,1,-,-,10.0%,40.0%,10.0%,73.4,16.7%,33.3%,25.0%,85.7%,70.0%,50.0%,0.0%,20.0%,30.0%,10.0%,60.0%,30.0%,50.0%
Alejandro Kirk RHB,,+680,14,3.20,10,0,0,93.4,198.6,1,0,-,-,-,50.0%,10.0%,72.3,25.0%,66.7%,25.0%,100.0%,50.0%,20.0%,0.0%,30.0%,40.0%,20.0%,30.0%,50.0%,20.0%
Jonatan Clase SHB,,+870,2,2.80,3,0,0,93.9,316.0,1,0,-,-,33.3%,33.3%,-,70.1,-,60.0%,20.0%,100.0%,33.3%,33.3%,0.0%,-,66.7%,66.7%,33.3%,-,0.0%
