Matchup,NYY @ DET
Pitcher,Gerrit Cole
Pitcher Team,NYY
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,28.0,111,0.196,0.268,0.353,0.157,1.00,4,1.29,7.2%,17.0%,21.6%,20.2%,8.1%,7.71,68.8%,4.7%,5.1%,28.2%,28.2%,13.6%,19.2%
vsLHB,19.1,77,0.183,0.260,0.352,0.169,0.98,3,1.40,7.8%,17.0%,23.4%,20.0%,8.2%,8.38,67.9%,4.4%,3.8%,28.3%,26.4%,14.3%,17.0%
vsRHB,8.1,34,0.226,0.286,0.355,0.129,1.08,1,1.08,5.9%,17.0%,17.6%,20.7%,7.9%,6.48,70.6%,5.3%,8.0%,28.0%,32.0%,12.5%,24.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Colt Keith LHB,,+840,22,20,3.20,3,5,0.333,0.400,0.944,0.611,0.557,-,6.7%,5.0%,3.3%,88.7,326.4,9,4,29.4%,11.8%,29.4%,47.1%,52.9%,72.3,32.1%,42.9%,17.9%,93.3%,52.9%,33.3%,11.8%,29.4%,35.3%,47.1%,17.6%,33.3%
Riley Greene LHB,,+415,26,26,4.20,2,3,0.182,0.231,0.455,0.273,0.280,7.7%,26.1%,23.1%,13.3%,92.1,311.0,10,5,22.2%,5.6%,11.1%,44.4%,27.8%,75.5,59.5%,19.0%,14.3%,93.3%,61.1%,18.2%,22.2%,16.7%,22.2%,38.9%,38.9%,40.0%
Dillon Dingler RHB,,+454,34,26,4.20,2,3,0.400,0.423,0.840,0.440,0.534,-,27.1%,23.1%,15.7%,91.4,293.6,6,5,15.8%,10.5%,26.3%,47.4%,36.8%,72.5,27.3%,29.5%,13.6%,93.6%,26.3%,20.0%,21.1%,42.1%,47.4%,21.1%,31.6%,29.2%
Jake Rogers RHB,—,N/A,24,23,3.20,1,1,0.050,0.174,0.200,0.150,0.176,13.0%,22.7%,26.1%,10.6%,79.8,233.7,2,1,7.1%,7.1%,21.4%,35.7%,14.3%,70.4,5.0%,15.0%,2.5%,90.9%,28.6%,25.0%,7.1%,35.7%,35.7%,28.6%,35.7%,42.3%
Spencer Torkelson RHB,,+425,36,20,4.00,1,1,0.125,0.300,0.312,0.188,0.279,20.0%,41.7%,40.0%,15.3%,84.0,227.0,1,1,12.5%,-,12.5%,37.5%,25.0%,72.6,18.2%,12.1%,9.1%,91.7%,12.5%,100.0%,12.5%,62.5%,37.5%,37.5%,25.0%,24.0%
Kerry Carpenter LHB,,+458,32,19,3.00,1,3,0.118,0.211,0.294,0.176,0.226,10.5%,21.2%,26.3%,12.8%,95.3,292.6,4,2,8.3%,-,8.3%,66.7%,25.0%,71.3,10.9%,21.7%,8.7%,88.5%,50.0%,16.7%,16.7%,25.0%,25.0%,41.7%,33.3%,42.1%
Hao-Yu Lee RHB,,+577,14,14,3.00,1,1,0.286,0.286,0.500,0.214,0.341,-,41.4%,42.9%,20.3%,83.3,231.0,1,1,-,-,-,25.0%,12.5%,67.5,4.3%,17.4%,4.3%,85.2%,25.0%,50.0%,12.5%,37.5%,37.5%,12.5%,50.0%,36.8%
Zach McKinstry LHB,,+1240,16,22,3.20,0,1,0.158,0.273,0.263,0.105,0.243,13.6%,20.0%,27.3%,9.4%,87.5,273.3,3,2,7.7%,7.7%,15.4%,23.1%,38.5%,67.7,-,18.8%,6.2%,84.2%,38.5%,0.0%,23.1%,38.5%,30.8%,46.2%,23.1%,38.9%
Kevin McGonigle LHB,,+725,15,22,4.20,0,2,0.235,0.409,0.294,0.059,0.327,22.7%,15.9%,9.1%,6.7%,88.9,234.9,4,1,-,-,13.3%,20.0%,13.3%,71.7,12.2%,26.8%,-,93.2%,33.3%,0.0%,6.7%,40.0%,46.7%,26.7%,26.7%,45.0%
Matt Vierling RHB,—,N/A,14,17,3.00,0,2,0.062,0.118,0.062,-,0.091,5.9%,9.1%,11.8%,4.5%,88.8,259.4,4,1,7.1%,-,-,50.0%,21.4%,70.6,16.7%,30.0%,6.7%,93.8%,35.7%,0.0%,14.3%,42.9%,21.4%,35.7%,42.9%,26.7%
James Outman LHB,,+780,8,15,2.20,0,0,-,0.200,-,-,0.130,20.0%,55.9%,53.3%,22.4%,84.6,304.1,1,0,-,-,-,50.0%,25.0%,71.5,16.7%,6.7%,3.3%,88.2%,25.0%,0.0%,25.0%,50.0%,25.0%,50.0%,25.0%,22.7%
Jahmai Jones RHB,—,N/A,3,9,1.60,0,0,0.111,0.111,0.111,-,0.099,-,46.7%,44.4%,24.1%,93.3,283.9,2,1,-,-,20.0%,60.0%,20.0%,72.2,23.1%,30.8%,15.4%,92.9%,40.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,55.6%
Trei Cruz SHB,,+1040,-,1,2.50,0,0,-,-,-,-,-,-,0.0%,-,-,99.4,-,0,0,-,-,-,100.0%,-,75.2,100.0%,100.0%,100.0%,100.0%,-,-,-,100.0%,100.0%,-,-,-
