Split,vsRHB
Range,L10
Dates,="9/16/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Ryan Gusto,@,21.1,98,5.07,0.315,0.373,1.55,0.180,0.494,4,1.69,44,19.3%,17.3%,18.7%,10.2%,7.17,5,5.1%,74.5%,10.8%,73,42.5%,7,9.6%,26.0%,15.8%,12.3%
7:10 PM,Robert Stock,vs,9.2,50,3.72,0.310,0.362,1.86,0.071,0.381,0,-,16,28.3%,18.0%,14.3%,13.1%,8.38,5,10.0%,59.6%,7.5%,33,39.4%,3,9.1%,21.2%,-,24.2%
1:15 PM,Matthew Liberatore,vs,35.2,163,4.53,0.307,0.374,1.57,0.222,0.529,9,2.27,81,26.2%,29.4%,23.2%,11.9%,12.11,9,5.5%,57.6%,7.3%,105,43.8%,10,9.5%,31.4%,27.3%,24.8%
1:10 PM,Anthony Kay,@,35.0,165,5.79,0.304,0.386,1.60,0.223,0.527,7,1.80,78,21.8%,14.5%,13.2%,10.7%,6.17,11,6.7%,63.9%,6.4%,124,40.3%,11,8.9%,27.4%,20.6%,17.7%
6:40 PM,Andrew Abbott,vs,37.0,170,4.83,0.286,0.357,1.68,0.163,0.449,4,0.97,66,20.3%,14.1%,14.7%,8.9%,5.84,20,11.8%,55.6%,6.0%,126,36.5%,9,7.1%,24.6%,9.7%,18.3%
6:40 PM,Nick Martinez,vs,23.2,97,4.71,0.280,0.318,1.27,0.151,0.430,4,1.52,40,17.3%,13.4%,13.7%,9.0%,4.94,4,4.1%,69.1%,8.0%,80,28.7%,4,5.0%,26.2%,19.0%,18.8%
8:05 PM,Jake Bennett,@,42.0,178,5.00,0.276,0.339,1.24,0.218,0.494,9,1.93,84,22.3%,16.3%,18.7%,12.5%,6.21,5,2.8%,66.9%,8.4%,142,43.0%,16,11.3%,33.1%,19.1%,13.4%
8:10 PM,Daniel Lynch IV,@,21.1,93,5.35,0.274,0.344,1.50,0.179,0.452,3,1.27,38,15.1%,9.7%,11.8%,6.9%,3.80,9,9.7%,60.2%,8.1%,75,41.3%,4,5.3%,26.7%,15.0%,17.3%
8:40 PM,Mason Adams,vs,9.0,36,5.99,0.273,0.401,1.33,0.364,0.636,3,3.00,21,25.3%,30.6%,20.8%,12.2%,11.00,3,8.3%,55.6%,6.4%,22,54.5%,4,18.2%,31.8%,42.9%,22.7%
8:05 PM,MacKenzie Gore,vs,35.2,167,4.11,0.272,0.334,1.63,0.150,0.422,4,1.01,62,28.7%,22.8%,20.5%,14.0%,9.59,18,10.8%,58.4%,5.2%,109,29.4%,8,7.3%,27.5%,10.0%,11.9%
6:40 PM,Brady Basso,@,11.1,49,4.25,0.267,0.295,1.32,0.133,0.400,2,1.59,18,22.4%,22.4%,17.2%,11.2%,8.74,3,6.1%,65.3%,5.1%,35,31.4%,2,5.7%,37.1%,15.4%,5.7%
9:38 PM,George Kirby,@,26.0,111,3.87,0.264,0.296,1.23,0.123,0.387,3,1.04,41,22.7%,15.3%,13.1%,12.6%,5.88,4,3.6%,73.5%,9.3%,88,31.8%,6,6.8%,19.3%,11.8%,13.6%
6:40 PM,Jared Jones,vs,20.0,85,4.20,0.256,0.317,1.25,0.167,0.423,4,1.80,33,33.1%,28.2%,27.0%,16.6%,10.80,5,5.9%,62.4%,5.1%,55,40.0%,6,10.9%,25.5%,28.6%,18.2%
7:10 PM,Chris Bassitt,@,21.0,93,4.15,0.256,0.324,1.38,0.146,0.402,2,0.86,33,24.4%,18.3%,27.9%,10.2%,7.29,8,8.6%,52.1%,7.7%,66,37.9%,3,4.5%,25.8%,11.8%,12.1%
9:38 PM,Yusei Kikuchi,vs,36.2,159,4.74,0.248,0.347,1.39,0.226,0.474,6,1.47,65,25.1%,22.6%,17.4%,12.3%,8.84,17,10.7%,64.2%,9.8%,105,45.7%,11,10.5%,24.8%,23.1%,21.0%
8:10 PM,Cristian Javier,vs,21.2,92,3.65,0.247,0.313,1.25,0.188,0.435,4,1.66,37,36.9%,31.5%,20.3%,20.8%,12.05,6,6.5%,67.4%,6.6%,57,42.1%,7,12.3%,43.9%,12.0%,22.8%
7:40 PM,JR Ritchie,@,16.0,69,5.16,0.233,0.317,1.31,0.167,0.400,3,1.69,24,25.7%,21.7%,25.4%,10.6%,8.44,7,10.1%,55.1%,6.8%,46,39.1%,6,13.0%,28.3%,23.1%,10.9%
1:15 PM,Anthony Molina,@,10.0,43,3.20,0.231,0.308,1.30,0.179,0.410,1,0.90,16,27.5%,27.9%,19.4%,14.5%,10.80,4,9.3%,65.1%,9.8%,27,33.3%,2,7.4%,25.9%,14.3%,11.1%
7:40 PM,Shota Imanaga,vs,42.1,169,4.26,0.225,0.288,1.04,0.181,0.406,8,1.70,65,30.0%,24.3%,19.8%,15.4%,8.72,8,4.7%,50.9%,6.6%,119,35.3%,9,7.6%,34.5%,19.5%,16.0%
8:40 PM,Robbie Ray,@,35.0,154,5.30,0.225,0.331,1.49,0.178,0.403,5,1.29,52,27.3%,19.5%,19.1%,11.5%,7.71,23,14.9%,55.2%,7.0%,99,37.4%,9,9.1%,28.3%,14.3%,13.1%
1:40 PM,Zebby Matthews,vs,22.2,90,4.42,0.222,0.298,1.15,0.160,0.383,3,1.19,31,24.0%,20.0%,14.9%,11.8%,7.15,8,8.9%,71.4%,7.4%,63,41.3%,5,7.9%,23.8%,20.0%,14.3%
9:40 PM,Merrill Kelly,vs,19.1,77,3.10,0.206,0.259,0.98,0.088,0.294,1,0.47,20,23.2%,22.1%,18.3%,12.1%,7.91,5,6.5%,66.7%,4.7%,53,32.1%,4,7.5%,26.4%,-,34.0%
1:40 PM,Carlos Rodon,@,39.0,160,3.33,0.186,0.261,1.10,0.114,0.300,3,0.69,42,31.0%,26.2%,20.6%,15.2%,9.69,17,10.6%,54.4%,7.0%,100,46.0%,7,7.0%,30.0%,10.0%,24.0%
6:45 PM,Zack Wheeler,@,26.0,104,3.29,0.183,0.255,1.00,0.129,0.312,3,1.04,29,31.1%,30.8%,22.7%,14.2%,11.08,9,8.7%,72.1%,5.2%,62,25.8%,3,4.8%,27.4%,17.6%,22.6%
1:10 PM,Parker Messick,vs,46.1,178,2.39,0.179,0.222,0.82,0.101,0.280,3,0.58,47,26.0%,28.7%,21.9%,12.1%,9.91,8,4.5%,59.6%,6.7%,117,29.9%,3,2.6%,20.5%,12.5%,10.3%
6:40 PM,Blake Snell,@,26.2,106,1.64,0.177,0.212,0.94,0.031,0.208,0,-,20,36.0%,31.1%,19.4%,18.2%,11.14,8,7.5%,72.0%,4.0%,64,15.6%,1,1.6%,26.6%,-,15.6%
3:07 PM,Max Scherzer,vs,20.2,78,3.54,0.176,0.239,0.82,0.162,0.338,3,1.31,25,31.5%,26.9%,18.6%,16.6%,9.15,4,5.1%,66.7%,6.7%,53,37.7%,6,11.3%,30.2%,18.8%,22.6%
6:40 PM,Logan Henderson,@,22.1,82,3.14,0.175,0.221,0.72,0.150,0.325,3,1.21,26,27.4%,26.8%,19.3%,14.4%,8.87,2,2.4%,67.1%,8.7%,58,27.6%,4,6.9%,32.8%,10.5%,24.1%
3:07 PM,Keider Montero,@,20.2,77,3.49,0.143,0.211,0.58,0.114,0.257,2,0.87,18,28.8%,23.4%,24.0%,13.5%,7.84,2,2.6%,54.5%,7.4%,53,30.2%,3,5.7%,17.0%,22.2%,24.5%
6:45 PM,Jared Simpson,vs,2.1,10,4.39,-,0.207,1.29,-,-,0,-,0,20.0%,30.0%,17.6%,7.1%,11.57,3,30.0%,30.0%,5.4%,4,25.0%,0,-,25.0%,-,25.0%
