Matchup,CLE @ NYY
Pitcher,Cam Schlittler
Pitcher Team,NYY
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.0,275,0.183,0.211,0.256,0.073,0.85,3,0.38,4.7%,28.8%,29.5%,21.7%,15.7%,10.12,64.9%,8.1%,6.6%,39.2%,26.0%,4.3%,9.4%
vsLHB,40.1,161,0.211,0.238,0.283,0.072,1.02,1,0.22,5.6%,29.1%,31.1%,20.7%,15.9%,11.16,60.9%,9.1%,6.9%,47.1%,30.4%,3.2%,10.8%
vsRHB,31.1,114,0.145,0.174,0.218,0.073,0.64,2,0.57,3.5%,28.3%,27.2%,23.3%,15.4%,8.90,70.4%,6.7%,6.3%,29.1%,20.3%,6.2%,7.6%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Travis Bazzana LHB,+900,20,4.40,1,1,0.444,0.500,0.889,0.444,0.576,10.0%,12.0%,5.0%,6.2%,91.6,5.9%,5.9%,23.5%,47.1%,47.1%,70.9,8.7%,39.1%,8.7%,100.0%,23.5%,25.0%,35.3%,23.5%,35.3%,52.9%,11.8%,16.7%
Patrick Bailey SHB,+1080,17,2.80,1,3,0.235,0.235,0.529,0.294,0.325,-,19.4%,23.5%,12.7%,90.7,15.4%,7.7%,15.4%,46.2%,38.5%,74.4,44.8%,31.0%,20.7%,82.9%,46.2%,16.7%,30.8%,7.7%,23.1%,38.5%,38.5%,61.1%
Daniel Schneemann LHB,+1040,17,3.40,0,0,0.062,0.118,0.062,-,0.091,5.9%,26.5%,35.3%,16.7%,82.8,-,-,10.0%,20.0%,50.0%,71.1,6.7%,13.3%,3.3%,88.2%,20.0%,0.0%,30.0%,50.0%,30.0%,50.0%,20.0%,46.7%
Chase DeLauter LHB,+710,16,4.40,0,0,0.143,0.250,0.143,-,0.192,12.5%,24.0%,12.5%,12.5%,89.5,-,-,8.3%,25.0%,25.0%,71.7,12.5%,29.2%,12.5%,96.0%,8.3%,0.0%,33.3%,50.0%,33.3%,25.0%,41.7%,50.0%
Austin Hedges RHB,N/A,16,3.60,0,0,0.167,0.375,0.167,-,0.274,25.0%,12.0%,6.2%,4.3%,87.2,-,-,9.1%,18.2%,36.4%,69.6,23.8%,33.3%,9.5%,87.5%,-,-,36.4%,54.5%,36.4%,54.5%,9.1%,33.3%
Angel Martinez SHB,+760,16,3.60,0,0,0.125,0.125,0.188,0.062,0.135,-,12.5%,18.8%,9.3%,88.8,-,-,7.7%,15.4%,53.8%,71.7,20.0%,26.7%,3.3%,93.8%,38.5%,0.0%,38.5%,15.4%,7.7%,69.2%,23.1%,73.3%
Kyle Manzardo LHB,+587,16,3.80,0,0,0.133,0.188,0.133,-,0.152,6.2%,48.1%,68.8%,21.3%,99.8,-,-,-,100.0%,25.0%,69.6,4.5%,18.2%,9.1%,81.5%,-,-,25.0%,75.0%,25.0%,75.0%,-,11.1%
Rhys Hoskins RHB,+610,14,3.00,0,0,0.167,0.286,0.333,0.167,0.274,14.3%,25.9%,14.3%,14.6%,87.6,20.0%,10.0%,20.0%,20.0%,10.0%,73.1,28.0%,20.0%,8.0%,96.2%,30.0%,0.0%,10.0%,20.0%,40.0%,40.0%,20.0%,38.5%
Jose Ramirez SHB,+540,14,4.40,0,0,0.077,0.143,0.154,0.077,0.137,7.1%,20.0%,21.4%,9.6%,86.1,-,-,20.0%,40.0%,30.0%,69.4,2.9%,17.6%,2.9%,100.0%,30.0%,0.0%,20.0%,20.0%,40.0%,10.0%,50.0%,36.0%
Brayan Rocchio SHB,+1300,13,3.80,0,1,0.250,0.308,0.333,0.083,0.285,7.7%,20.8%,15.4%,9.8%,92.1,-,-,20.0%,30.0%,50.0%,71.5,9.5%,33.3%,9.5%,91.3%,40.0%,0.0%,30.0%,30.0%,40.0%,50.0%,10.0%,35.7%
Petey Halpin LHB,N/A,11,2.00,0,0,0.300,0.364,0.300,-,0.302,9.1%,25.0%,18.2%,11.8%,94.4,12.5%,-,25.0%,50.0%,62.5%,71.7,4.8%,28.6%,14.3%,91.3%,62.5%,0.0%,37.5%,-,25.0%,25.0%,50.0%,36.4%
David Fry RHB,+650,8,2.40,0,0,0.429,0.500,0.571,0.143,0.462,12.5%,27.8%,12.5%,11.9%,87.8,-,-,33.3%,16.7%,33.3%,70.9,12.5%,25.0%,6.2%,88.9%,33.3%,0.0%,33.3%,33.3%,66.7%,33.3%,-,25.0%
Stuart Fairchild RHB,N/A,1,2.50,0,0,-,-,-,-,-,-,100.0%,100.0%,66.7%,-,-,-,-,-,-,69.8,-,-,-,100.0%,-,-,-,-,-,-,-,0.0%
