Matchup,DET @ CLE
Pitcher,Gavin Williams
Pitcher Team,CLE
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,86.2,345,0.213,0.292,0.394,0.181,1.10,13,1.35,8.1%,30.5%,28.4%,22.2%,14.8%,10.18,65.0%,9.0%,12.5%,48.1%,23.1%,22.0%,15.7%
vsLHB,53.1,213,0.199,0.286,0.403,0.204,1.01,9,1.52,7.0%,28.5%,29.6%,22.8%,14.5%,10.63,67.3%,9.7%,14.3%,45.1%,27.8%,21.6%,17.3%
vsRHB,32.0,132,0.235,0.302,0.378,0.143,1.28,4,1.12,9.8%,34.1%,26.5%,21.2%,15.3%,9.84,61.4%,8.0%,9.6%,53.0%,15.7%,23.1%,13.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Riley Greene LHB,—,N/A,19,20,4.40,3,3,0.250,0.350,0.812,0.562,0.457,15.0%,41.9%,30.0%,22.5%,97.5,354.9,6,6,45.5%,-,-,63.6%,54.5%,75.3,56.1%,19.5%,14.6%,95.3%,36.4%,75.0%,36.4%,27.3%,27.3%,36.4%,36.4%,36.4%
Kerry Carpenter LHB,—,N/A,28,22,3.40,2,2,0.235,0.364,0.588,0.353,0.396,9.1%,20.4%,22.7%,12.8%,90.4,275.6,3,3,16.7%,16.7%,16.7%,41.7%,50.0%,71.0,8.5%,17.0%,6.4%,87.0%,33.3%,50.0%,16.7%,33.3%,33.3%,41.7%,25.0%,57.1%
Spencer Torkelson RHB,—,N/A,21,20,3.80,2,2,0.235,0.300,0.588,0.353,0.364,10.0%,44.7%,40.0%,19.8%,93.9,287.3,4,2,10.0%,-,40.0%,40.0%,40.0%,72.6,22.6%,22.6%,9.7%,81.6%,50.0%,40.0%,20.0%,30.0%,70.0%,20.0%,10.0%,22.7%
Gleyber Torres RHB,—,N/A,23,30,4.60,1,1,0.308,0.400,0.500,0.192,0.392,10.0%,23.4%,26.7%,9.2%,94.8,277.0,6,1,5.6%,-,5.6%,55.6%,27.8%,68.4,4.3%,37.0%,8.7%,97.9%,27.8%,20.0%,16.7%,50.0%,11.1%,44.4%,44.4%,26.7%
Dillon Dingler RHB,—,N/A,22,29,4.60,1,3,0.357,0.379,0.607,0.250,0.425,-,14.6%,17.2%,8.0%,93.1,280.2,9,6,8.7%,4.3%,34.8%,56.5%,39.1%,74.0,43.5%,37.0%,23.9%,97.9%,39.1%,11.1%,34.8%,21.7%,47.8%,30.4%,21.7%,44.4%
Jake Rogers RHB,—,N/A,15,22,3.40,1,1,0.158,0.273,0.421,0.263,0.298,13.6%,21.1%,31.8%,11.0%,82.0,232.0,1,1,8.3%,8.3%,33.3%,41.7%,33.3%,70.2,-,19.4%,2.8%,94.7%,33.3%,25.0%,25.0%,8.3%,33.3%,41.7%,25.0%,43.5%
Hao-Yu Lee RHB,—,N/A,6,18,2.60,1,1,0.412,0.444,0.647,0.235,0.470,5.6%,31.2%,33.3%,16.1%,85.1,272.0,1,1,-,-,9.1%,18.2%,27.3%,69.1,7.4%,22.2%,-,87.1%,27.3%,33.3%,18.2%,54.5%,36.4%,27.3%,36.4%,33.3%
James Outman LHB,—,N/A,22,18,1.60,1,1,0.200,0.333,0.600,0.400,0.385,16.7%,37.8%,50.0%,17.5%,97.1,305.7,2,1,16.7%,16.7%,50.0%,66.7%,33.3%,72.9,13.9%,16.7%,5.6%,97.3%,66.7%,25.0%,16.7%,16.7%,66.7%,16.7%,16.7%,38.9%
Wenceel Perez SHB,—,N/A,20,16,2.00,1,1,0.231,0.375,0.538,0.308,0.388,18.8%,17.2%,25.0%,6.7%,90.2,232.7,1,1,-,-,33.3%,22.2%,11.1%,71.5,24.0%,28.0%,4.0%,89.3%,44.4%,25.0%,11.1%,22.2%,55.6%,-,44.4%,11.8%
Kevin McGonigle LHB,—,N/A,15,26,4.60,0,1,0.182,0.308,0.273,0.091,0.266,15.4%,12.0%,15.4%,6.1%,87.6,242.7,4,2,5.6%,-,22.2%,38.9%,33.3%,72.0,22.9%,18.8%,6.2%,96.0%,38.9%,0.0%,27.8%,16.7%,27.8%,44.4%,27.8%,26.1%
Zach McKinstry LHB,—,N/A,7,22,3.40,0,2,0.263,0.364,0.368,0.105,0.324,13.6%,11.1%,13.6%,5.3%,84.4,268.0,2,2,13.3%,6.7%,13.3%,33.3%,26.7%,68.3,-,30.0%,13.3%,83.3%,33.3%,0.0%,6.7%,53.3%,26.7%,46.7%,26.7%,39.3%
Matt Vierling RHB,—,N/A,19,17,2.60,0,2,0.059,0.059,0.059,-,0.052,-,15.6%,17.6%,7.6%,91.0,283.5,5,1,7.1%,-,-,50.0%,28.6%,70.7,16.7%,40.0%,6.7%,93.8%,21.4%,0.0%,14.3%,50.0%,28.6%,50.0%,21.4%,23.1%
Colt Keith LHB,—,N/A,24,16,3.00,0,2,0.133,0.188,0.133,-,0.152,6.2%,33.3%,25.0%,14.8%,90.5,280.4,4,3,27.3%,-,9.1%,45.5%,36.4%,73.1,42.9%,33.3%,4.8%,91.3%,45.5%,0.0%,18.2%,27.3%,18.2%,63.6%,18.2%,35.0%
Jahmai Jones RHB,—,N/A,4,9,2.20,0,0,-,-,-,-,-,-,50.0%,55.6%,24.1%,75.0,220.6,1,0,-,-,-,25.0%,-,70.1,8.3%,8.3%,-,85.7%,25.0%,0.0%,-,25.0%,-,50.0%,50.0%,44.4%
