Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-08,Fenway Park,ATH @ BOS,4:10,+7%,+21%,+9%,+17%,+0.15,+0.73,+0.97,+1.47,-7%,+19%,+7%,+9%,-0.15,+0.67,+0.78,+0.79,+13%,+2%,+2%,+8%,+0.30,+0.06,+0.19,+0.69
2026-08-08,Citizens Bank Park,TOR @ PHI,6:05,+39%,-4%,-4%,+13%,+0.88,-0.13,-0.46,+1.13,+16%,-3%,-2%,+5%,+0.35,-0.12,-0.19,+0.45,+23%,0%,-3%,+8%,+0.53,-0.01,-0.27,+0.68
2026-08-08,Nationals Park,CIN @ WAS,6:45,+16%,+5%,+5%,+11%,+0.36,+0.17,+0.54,+0.93,+3%,+5%,+3%,+4%,+0.08,+0.18,+0.32,+0.34,+13%,0%,+2%,+7%,+0.28,-0.01,+0.22,+0.59
2026-08-08,Yankee Stadium,ATL @ NYY,3:05,+23%,-15%,+2%,+7%,+0.52,-0.51,+0.22,+0.65,+5%,-12%,-5%,-4%,+0.11,-0.42,-0.58,-0.39,+18%,-3%,+8%,+12%,+0.41,-0.09,+0.80,+1.04
2026-08-08,PNC Park,NYM @ PIT,6:40,-1%,+16%,-3%,+5%,-0.02,+0.56,-0.31,+0.45,-15%,+11%,+0%,-1%,-0.34,+0.38,+0.02,-0.08,+14%,+5%,-3%,+6%,+0.32,+0.19,-0.33,+0.53
2026-08-08,Kauffman Stadium,CHC @ KC,7:10,+21%,+2%,-4%,+5%,+0.48,+0.07,-0.42,+0.43,+11%,+2%,-1%,+3%,+0.24,+0.09,-0.08,+0.31,+11%,-1%,-3%,+1%,+0.24,-0.02,-0.34,+0.12
2026-08-08,American Family Fld,MIN @ MIL,7:10,+20%,-5%,-11%,+2%,+0.44,-0.16,-1.15,+0.13,+9%,-11%,-9%,-3%,+0.21,-0.37,-0.91,-0.28,+10%,+6%,-2%,+5%,+0.23,+0.21,-0.24,+0.41
2026-08-08,Oracle Park,DET @ SF,7:15,-24%,+23%,+5%,+0%,-0.53,+0.82,+0.50,+0.04,-17%,+13%,+6%,+0%,-0.39,+0.47,+0.64,+0.01,-6%,+10%,-1%,+0%,-0.14,+0.35,-0.14,+0.03
2026-08-08,Chase Field,LAD @ ARI,8:10,-8%,+11%,0%,+0%,-0.18,+0.39,-0.01,+0.02,-8%,+13%,+0%,+1%,-0.18,+0.46,+0.03,+0.12,0%,-2%,0%,-1%,-0.01,-0.07,-0.04,-0.10
2026-08-08,Rate Field,CLE @ CHW,7:15,-6%,-12%,+6%,-2%,-0.13,-0.41,+0.66,-0.18,-5%,-8%,+3%,-2%,-0.11,-0.29,+0.34,-0.19,-1%,-4%,+3%,+0%,-0.03,-0.13,+0.32,+0.01
2026-08-08,Busch Stadium,COL @ STL,7:15,-11%,+8%,+1%,-4%,-0.25,+0.29,+0.10,-0.34,-9%,-5%,+4%,-6%,-0.20,-0.17,+0.45,-0.51,-2%,+13%,-3%,+2%,-0.05,+0.46,-0.34,+0.17
2026-08-08,Petco Park,HOU @ SD,7:15,+3%,-11%,-4%,-4%,+0.07,-0.38,-0.45,-0.36,-4%,-11%,-5%,-7%,-0.08,-0.39,-0.50,-0.63,+7%,+1%,+0%,+3%,+0.15,+0.02,+0.04,+0.26
2026-08-08,LoanDepot Park,LAA @ MIA,4:10,-13%,+2%,-2%,-5%,-0.28,+0.08,-0.19,-0.41,-13%,+1%,-1%,-5%,-0.28,+0.05,-0.11,-0.40,+0%,+1%,-1%,0%,+0.00,+0.03,-0.09,-0.01
2026-08-08,Globe Life Field,BAL @ TEX,7:15,-10%,-7%,-2%,-7%,-0.23,-0.24,-0.20,-0.65,-10%,-7%,-2%,-7%,-0.22,-0.25,-0.18,-0.63,-1%,+0%,0%,0%,-0.01,+0.01,-0.02,-0.02
2026-08-08,T-Mobile Park,TB  @ SEA,9:50,-4%,-20%,-9%,-14%,-0.10,-0.68,-0.91,-1.21,+1%,-16%,-7%,-9%,+0.02,-0.54,-0.70,-0.75,-5%,-4%,-2%,-5%,-0.12,-0.14,-0.22,-0.46
