Matchup,TEX @ KC
Pitcher,MacKenzie Gore
Pitcher Team,TEX
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.0,283,0.220,0.298,0.368,0.148,1.29,6,0.82,10.6%,24.8%,24.7%,19.6%,12.0%,9.55,59.4%,7.7%,8.8%,42.5%,26.0%,10.6%,18.8%
vsLHB,15.1,72,0.246,0.329,0.377,0.131,1.70,1,0.59,15.3%,23.7%,20.8%,16.7%,10.8%,8.80,68.1%,10.5%,10.9%,43.5%,26.1%,8.3%,15.2%
vsRHB,50.2,211,0.212,0.287,0.365,0.153,1.16,5,0.89,9.0%,25.2%,26.1%,20.5%,12.3%,9.77,56.4%,6.8%,8.1%,42.2%,25.9%,11.4%,20.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jac Caglianone LHB,,+520,17,17,3.40,1,1,0.312,0.353,0.500,0.188,0.375,-,19.4%,17.6%,9.1%,79.3,272.9,3,1,7.7%,-,-,38.5%,38.5%,77.4,80.0%,20.0%,12.0%,80.6%,23.1%,33.3%,23.1%,53.8%,30.8%,30.8%,38.5%,33.3%
Salvador Perez RHB,,+393,24,16,4.60,1,1,0.333,0.375,0.600,0.267,0.418,6.2%,8.7%,-,5.0%,90.1,278.7,3,1,6.7%,6.7%,20.0%,40.0%,13.3%,72.4,26.1%,39.1%,21.7%,100.0%,26.7%,25.0%,13.3%,60.0%,60.0%,33.3%,6.7%,46.2%
Michael Massey LHB,—,N/A,18,15,3.40,1,2,0.533,0.533,0.867,0.333,0.606,-,16.1%,6.7%,8.6%,81.2,246.1,4,3,21.4%,21.4%,35.7%,35.7%,28.6%,71.7,3.7%,22.2%,14.8%,93.1%,7.1%,100.0%,21.4%,35.7%,64.3%,21.4%,14.3%,33.3%
Maikel Garcia RHB,,+870,18,19,3.00,0,0,0.375,0.474,0.438,0.062,0.404,15.8%,8.6%,5.3%,3.4%,88.7,245.5,1,0,-,-,20.0%,33.3%,40.0%,71.4,3.3%,23.3%,13.3%,88.2%,20.0%,0.0%,33.3%,40.0%,40.0%,33.3%,26.7%,10.5%
Nick Loftin RHB,,+890,10,19,4.00,0,0,0.294,0.316,0.412,0.118,0.308,5.3%,14.3%,5.3%,6.8%,83.9,264.1,3,1,-,-,-,23.5%,35.3%,69.4,4.8%,42.9%,14.3%,80.8%,29.4%,0.0%,23.5%,41.2%,23.5%,47.1%,29.4%,27.8%
Vinnie Pasquantino LHB,,+660,14,18,4.20,0,0,0.188,0.278,0.250,0.062,0.242,11.1%,7.1%,11.1%,2.9%,89.1,297.1,5,2,-,-,23.1%,38.5%,53.8%,69.8,3.8%,38.5%,7.7%,96.3%,23.1%,0.0%,53.8%,23.1%,38.5%,53.8%,7.7%,15.8%
Lane Thomas RHB,,+620,9,17,2.40,0,0,0.200,0.294,0.200,-,0.233,11.8%,17.9%,23.5%,7.1%,88.6,202.7,1,0,-,-,36.4%,36.4%,27.3%,73.4,36.0%,28.0%,4.0%,89.3%,18.2%,0.0%,27.3%,45.5%,63.6%,36.4%,-,18.2%
Starling Marte RHB,,+800,7,17,2.80,0,1,0.133,0.235,0.133,-,0.185,5.9%,36.7%,29.4%,16.2%,86.8,319.9,3,2,20.0%,-,10.0%,50.0%,20.0%,73.6,39.3%,25.0%,17.9%,93.3%,20.0%,0.0%,10.0%,50.0%,50.0%,40.0%,10.0%,15.8%
Bobby Witt Jr. RHB,,+375,19,17,4.60,0,2,0.375,0.412,0.625,0.250,0.442,5.9%,17.9%,5.9%,9.7%,95.3,298.3,4,4,28.6%,14.3%,21.4%,57.1%,42.9%,73.4,39.4%,27.3%,18.2%,94.3%,28.6%,0.0%,28.6%,35.7%,28.6%,42.9%,28.6%,22.2%
Carter Jensen LHB,—,N/A,10,14,4.40,0,0,0.357,0.357,0.500,0.143,0.372,-,21.1%,35.7%,10.3%,93.2,277.2,2,1,-,-,-,50.0%,37.5%,73.0,35.3%,35.3%,23.5%,89.5%,25.0%,0.0%,37.5%,37.5%,-,62.5%,37.5%,45.5%
Isaac Collins SHB,—,N/A,15,13,4.00,0,0,0.083,0.154,0.167,0.083,0.153,-,33.3%,15.4%,13.0%,86.9,255.2,3,1,10.0%,10.0%,20.0%,30.0%,30.0%,74.8,61.1%,33.3%,11.1%,100.0%,10.0%,0.0%,30.0%,40.0%,60.0%,30.0%,10.0%,14.3%
Kyle Isbel LHB,—,N/A,13,11,3.60,0,0,0.182,0.182,0.182,-,0.162,-,26.1%,18.2%,13.3%,81.2,209.8,1,1,-,-,-,44.4%,33.3%,69.2,23.5%,23.5%,11.8%,81.0%,-,-,22.2%,55.6%,22.2%,44.4%,33.3%,23.5%
Tyler Tolbert RHB,,+930,-,5,2.20,0,0,0.333,0.600,0.333,-,0.438,40.0%,50.0%,20.0%,20.8%,40.0,-,0,0,-,-,-,-,-,67.6,-,-,-,80.0%,-,-,-,50.0%,50.0%,50.0%,-,33.3%
