Split,Season
Range,L10
Dates,="6/4/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:10 PM,Jared Jones,@,4.1,21,7.72,0.368,0.466,2.08,0.316,0.684,2,4.15,13,35.7%,28.6%,27.3%,19.5%,12.46,2,9.5%,66.7%,3.9%,13,53.8%,1,7.7%,15.4%,100.0%,23.1%
8:05 PM,Shota Imanaga,vs,60.1,243,4.66,0.214,0.297,1.04,0.205,0.420,12,1.79,94,30.7%,23.9%,23.4%,15.4%,8.65,15,6.2%,55.1%,5.8%,167,40.1%,19,11.4%,34.1%,21.1%,19.2%
9:40 PM,Ryne Nelson,vs,57.0,237,4.82,0.245,0.317,1.18,0.214,0.459,11,1.74,101,21.6%,19.0%,17.4%,11.8%,7.11,13,5.5%,65.0%,7.7%,177,41.2%,18,10.2%,41.8%,14.9%,15.3%
1:35 PM,Brayan Bello,vs,50.2,231,4.97,0.300,0.354,1.60,0.167,0.467,9,1.60,98,24.1%,16.5%,17.1%,11.7%,6.75,18,7.8%,62.5%,7.8%,175,42.9%,15,8.6%,22.9%,20.0%,21.7%
2:10 PM,Adrian Houser,@,51.1,232,5.55,0.295,0.372,1.58,0.208,0.502,9,1.58,104,17.7%,12.9%,13.2%,8.0%,5.26,20,8.6%,65.5%,6.8%,178,43.8%,17,9.6%,20.2%,22.2%,14.6%
1:05 PM,Lucas Giolito,@,12.0,56,7.27,0.227,0.345,1.75,0.136,0.364,2,1.50,16,21.5%,10.7%,9.4%,8.2%,4.50,11,19.6%,52.6%,5.8%,38,42.1%,1,2.6%,28.9%,18.2%,26.3%
1:35 PM,Trevor Rogers,@,49.2,220,4.81,0.291,0.365,1.53,0.211,0.503,8,1.45,100,23.1%,17.3%,13.2%,11.6%,6.89,18,8.2%,67.0%,7.3%,163,38.0%,13,8.0%,23.9%,17.9%,19.6%
1:35 PM,Slade Cecconi,@,51.0,227,4.55,0.314,0.362,1.59,0.164,0.478,8,1.41,99,18.8%,17.2%,15.9%,8.8%,6.88,16,7.0%,65.4%,7.1%,172,34.9%,14,8.1%,27.3%,12.8%,15.1%
1:05 PM,Zack Wheeler,vs,43.1,164,3.45,0.183,0.246,0.85,0.150,0.333,5,1.04,51,25.8%,24.4%,20.2%,13.1%,8.31,9,5.5%,68.9%,6.2%,114,36.8%,9,7.9%,24.6%,17.9%,16.7%
8:10 PM,Kai-Wei Teng,vs,29.1,122,3.99,0.200,0.290,1.23,0.133,0.333,3,0.92,35,27.5%,26.2%,23.5%,11.4%,9.82,15,12.3%,57.6%,7.3%,73,31.5%,5,6.8%,26.0%,15.8%,11.0%
7:15 PM,Chris Sale,vs,60.2,242,2.89,0.194,0.250,0.94,0.113,0.306,6,0.89,68,30.5%,30.6%,24.2%,15.6%,10.98,14,5.8%,61.9%,6.4%,149,28.9%,11,7.4%,25.5%,15.8%,15.4%
8:05 PM,J.T. Ginn,@,51.2,213,4.07,0.194,0.275,1.16,0.118,0.312,5,0.87,58,25.4%,22.5%,22.7%,11.4%,8.36,24,11.3%,52.6%,6.8%,138,37.0%,9,6.5%,20.3%,14.3%,14.5%
7:40 PM,Seth Lugo,@,58.1,253,3.36,0.278,0.326,1.44,0.130,0.409,4,0.62,94,17.0%,19.8%,19.3%,8.0%,7.71,20,7.9%,68.6%,8.4%,182,41.8%,18,9.9%,31.3%,7.0%,16.5%
2:10 PM,Coleman Crow,vs,14.2,58,3.71,0.212,0.274,0.95,0.154,0.365,1,0.61,19,16.2%,13.8%,12.5%,8.3%,4.91,3,5.2%,67.8%,7.3%,46,34.8%,5,10.9%,28.3%,7.7%,13.0%
9:40 PM,Justin Wrobleski,@,63.1,250,3.42,0.210,0.250,0.99,0.094,0.305,4,0.57,71,17.4%,16.0%,14.8%,8.5%,5.68,14,5.6%,64.5%,7.0%,194,41.2%,14,7.2%,33.0%,6.2%,9.8%
1:35 PM,Carlos Rodon,vs,18.2,81,3.90,0.182,0.285,1.34,0.106,0.288,1,0.48,19,25.0%,24.7%,19.0%,11.9%,9.64,13,16.0%,61.0%,9.3%,47,29.8%,3,6.4%,25.5%,8.3%,8.5%
7:40 PM,Andrew Morris,vs,9.0,40,3.32,0.235,0.298,1.44,0.059,0.294,0,-,10,23.3%,20.0%,16.3%,10.2%,8.00,5,12.5%,52.5%,7.8%,26,26.9%,1,3.8%,23.1%,-,15.4%
