Matchup,TOR @ BOS
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.1,256,0.249,0.303,0.392,0.143,1.20,6,0.87,6.2%,22.1%,19.9%,19.4%,10.4%,7.36,61.6%,8.2%,7.5%,35.5%,19.4%,16.7%,18.3%
vsLHB,37.2,156,0.252,0.313,0.406,0.154,1.25,4,0.96,7.1%,21.9%,21.2%,21.4%,10.2%,7.88,54.4%,7.9%,9.1%,39.1%,20.0%,18.2%,20.9%
vsRHB,24.1,100,0.245,0.288,0.372,0.128,1.15,2,0.74,5.0%,22.5%,18.0%,16.5%,10.7%,6.66,73.0%,8.7%,5.3%,30.3%,18.4%,14.3%,14.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
George Springer RHB,,+586,17,18,4.80,1,1,0.250,0.333,0.500,0.250,0.358,11.1%,12.9%,5.6%,5.6%,88.1,317.7,5,1,13.3%,6.7%,13.3%,33.3%,33.3%,71.9,17.9%,35.7%,17.9%,93.3%,26.7%,0.0%,20.0%,53.3%,33.3%,40.0%,26.7%,31.8%
Brandon Valenzuela SHB,,+800,24,17,3.60,1,3,0.375,0.412,0.688,0.312,0.468,5.9%,13.8%,5.9%,6.6%,88.3,269.9,3,3,13.3%,6.7%,26.7%,33.3%,33.3%,73.8,37.0%,25.9%,11.1%,93.1%,40.0%,16.7%,20.0%,40.0%,46.7%,40.0%,13.3%,38.5%
Jesus Sanchez LHB,,+540,33,16,3.20,1,1,0.357,0.438,0.643,0.286,0.459,12.5%,19.4%,18.8%,9.1%,93.5,314.0,4,3,36.4%,18.2%,27.3%,63.6%,36.4%,73.3,34.5%,24.1%,17.2%,93.5%,36.4%,25.0%,9.1%,45.5%,54.5%,36.4%,9.1%,30.0%
Alejandro Kirk RHB,—,N/A,4,16,4.20,1,1,0.231,0.375,0.462,0.231,0.364,18.8%,0.0%,-,-,83.6,217.0,2,1,7.7%,7.7%,15.4%,38.5%,30.8%,69.1,8.7%,21.7%,4.3%,95.8%,15.4%,50.0%,7.7%,53.8%,30.8%,30.8%,38.5%,25.0%
Davis Schneider RHB,—,N/A,20,12,3.00,1,1,0.100,0.250,0.400,0.300,0.283,16.7%,13.3%,25.0%,4.8%,62.7,320.0,2,1,14.3%,-,-,14.3%,28.6%,68.7,-,22.2%,11.1%,69.2%,28.6%,50.0%,-,42.9%,14.3%,42.9%,42.9%,9.1%
Vladimir Guerrero Jr. RHB,,+630,13,14,4.40,0,0,0.231,0.286,0.308,0.077,0.264,7.1%,17.4%,14.3%,7.7%,88.9,236.9,1,1,-,-,-,54.5%,9.1%,76.5,65.2%,26.1%,21.7%,100.0%,9.1%,0.0%,18.2%,72.7%,54.5%,36.4%,9.1%,52.6%
Ernie Clement RHB,,+1100,14,14,4.40,0,0,0.154,0.143,0.154,-,0.127,-,8.3%,7.1%,4.8%,86.2,261.4,5,0,-,-,15.4%,15.4%,53.8%,69.0,13.0%,39.1%,4.3%,95.8%,23.1%,0.0%,46.2%,23.1%,30.8%,30.8%,38.5%,20.0%
Kazuma Okamoto RHB,,+520,28,13,4.00,0,1,0.250,0.231,0.333,0.083,0.235,-,36.4%,38.5%,14.8%,87.7,306.0,2,1,12.5%,-,25.0%,25.0%,50.0%,72.7,33.3%,23.8%,4.8%,95.5%,37.5%,0.0%,12.5%,50.0%,62.5%,12.5%,25.0%,15.4%
Myles Straw RHB,—,N/A,7,13,3.40,0,0,0.083,0.154,0.083,-,0.118,7.7%,5.9%,7.7%,2.4%,86.0,184.0,0,0,-,-,-,18.2%,9.1%,68.8,-,46.7%,6.7%,88.2%,9.1%,0.0%,9.1%,63.6%,18.2%,54.5%,27.3%,27.3%
Yohendrick Pinango LHB,,+598,34,12,3.40,0,0,0.455,0.500,0.545,0.091,0.457,8.3%,20.0%,16.7%,9.7%,90.5,242.0,0,0,-,-,-,66.7%,22.2%,74.9,60.7%,25.0%,14.3%,93.3%,-,-,22.2%,77.8%,11.1%,55.6%,33.3%,23.5%
Andres Gimenez LHB,,+1200,23,12,3.60,0,0,0.273,0.333,0.364,0.091,0.314,-,32.4%,41.7%,17.7%,87.8,219.5,0,0,-,-,16.7%,-,50.0%,66.5,3.1%,18.8%,-,94.1%,16.7%,0.0%,50.0%,16.7%,16.7%,33.3%,50.0%,35.3%
Nathan Lukes LHB,,+1040,26,10,3.80,0,0,0.125,0.300,0.125,-,0.219,20.0%,25.6%,30.0%,14.1%,88.9,271.1,1,0,-,-,20.0%,20.0%,40.0%,65.4,3.0%,12.1%,3.0%,84.6%,20.0%,0.0%,20.0%,60.0%,60.0%,40.0%,-,31.6%
Charles McAdoo RHB,,+880,13,9,3.20,0,0,0.222,0.222,0.222,-,0.198,-,17.6%,22.2%,9.1%,86.6,172.1,0,0,-,-,14.3%,28.6%,14.3%,74.1,56.2%,25.0%,-,100.0%,14.3%,0.0%,28.6%,57.1%,28.6%,57.1%,14.3%,28.6%
