Matchup,NYM @ TEX
Pitcher,Kumar Rocker
Pitcher Team,TEX
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,143.0,627,0.257,0.330,0.429,0.171,1.42,20,1.26,9.4%,25.9%,21.4%,20.6%,12.4%,8.43,56.7%,6.9%,7.7%,40.0%,24.0%,14.6%,17.7%
vsLHB,79.2,357,0.277,0.355,0.475,0.198,1.57,14,1.58,10.4%,25.6%,20.7%,18.9%,12.1%,8.36,56.0%,7.5%,8.9%,44.3%,29.3%,15.3%,19.1%
vsRHB,63.0,270,0.231,0.296,0.368,0.136,1.24,6,0.86,8.1%,26.4%,22.2%,23.3%,12.8%,8.57,57.6%,6.0%,6.0%,34.2%,16.8%,12.9%,15.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
A.J. Ewing LHB,,+700,15,3.80,8,1,1,95.3,281.4,1,1,12.5%,12.5%,12.5%,50.0%,62.5%,71.6,-,71.4%,42.9%,100.0%,50.0%,12.5%,100.0%,37.5%,50.0%,12.5%,75.0%,12.5%,60.0%
Ronny Mauricio SHB,,+730,14,2.40,8,1,1,91.1,280.8,2,1,12.5%,-,-,37.5%,25.0%,73.9,33.3%,55.6%,33.3%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,37.5%,50.0%,12.5%,71.4%
Brett Baty LHB,,+680,15,2.60,8,1,1,96.2,302.2,3,1,12.5%,12.5%,25.0%,50.0%,37.5%,76.7,57.1%,42.9%,21.4%,93.3%,62.5%,25.0%,50.0%,37.5%,37.5%,37.5%,37.5%,25.0%,25.0%
Carson Benge LHB,,+600,35,4.60,8,0,0,90.4,323.5,5,2,25.0%,-,12.5%,50.0%,25.0%,71.7,26.7%,46.7%,13.3%,93.8%,87.5%,75.0%,0.0%,12.5%,12.5%,12.5%,50.0%,37.5%,50.0%
Marcus Semien RHB,,+700,17,4.40,8,0,0,85.5,280.5,2,0,-,-,12.5%,25.0%,37.5%,70.0,-,44.4%,11.1%,90.0%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,25.0%,50.0%,57.1%
Francisco Lindor SHB,,+387,32,5.00,8,0,0,96.1,297.4,3,2,12.5%,-,-,75.0%,25.0%,74.6,45.5%,54.5%,36.4%,100.0%,50.0%,37.5%,0.0%,12.5%,37.5%,25.0%,37.5%,37.5%,16.7%
Luis Torrens RHB,—,N/A,14,3.40,8,0,0,90.0,312.9,3,2,-,-,25.0%,50.0%,37.5%,70.9,-,60.0%,40.0%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,50.0%,37.5%,12.5%,42.9%
Juan Soto LHB,,+326,33,4.80,8,0,0,94.6,191.7,0,0,-,-,-,50.0%,37.5%,73.0,27.3%,63.6%,36.4%,100.0%,37.5%,-,-,37.5%,50.0%,25.0%,75.0%,-,66.7%
Francisco Alvarez RHB,,+478,16,4.00,8,0,0,96.9,242.1,0,0,-,-,-,62.5%,25.0%,75.6,70.0%,60.0%,40.0%,100.0%,25.0%,-,-,25.0%,62.5%,25.0%,50.0%,25.0%,28.6%
Christopher Morel RHB,—,N/A,14,2.40,8,0,0,82.2,247.0,1,0,-,-,12.5%,25.0%,25.0%,76.4,70.0%,30.0%,10.0%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,75.0%,-,37.5%
Bo Bichette RHB,,+640,15,4.80,8,0,0,83.1,280.0,1,0,-,-,-,25.0%,37.5%,72.4,33.3%,16.7%,16.7%,85.7%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,62.5%,12.5%,60.0%
Mark Vientos RHB,—,N/A,21,3.20,8,0,0,84.8,162.9,1,0,-,-,-,25.0%,25.0%,74.7,55.6%,44.4%,22.2%,90.0%,37.5%,12.5%,0.0%,25.0%,25.0%,-,50.0%,50.0%,33.3%
Nick Morabito RHB,—,N/A,2,3.20,6,0,0,84.1,205.5,0,0,-,-,16.7%,16.7%,33.3%,72.8,42.9%,42.9%,14.3%,100.0%,50.0%,16.7%,0.0%,33.3%,50.0%,50.0%,50.0%,-,40.0%
