Matchup,SEA @ PIT
Pitcher,Bryce Miller
Pitcher Team,SEA
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,40.0,141,0.169,0.215,0.316,0.147,0.70,5,1.12,3.5%,28.4%,30.5%,22.8%,16.2%,9.68,62.9%,8.6%,5.4%,28.0%,30.1%,17.9%,20.4%
vsLHB,21.2,75,0.155,0.190,0.254,0.099,0.69,1,0.42,5.3%,26.3%,28.0%,20.2%,15.4%,8.72,62.2%,7.5%,2.0%,22.0%,28.0%,7.1%,20.0%
vsRHB,18.0,66,0.185,0.244,0.385,0.200,0.72,4,2.00,1.5%,31.2%,33.3%,25.9%,17.3%,11.00,63.6%,9.8%,9.3%,34.9%,32.6%,28.6%,20.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Bryan Reynolds SHB,,+559,25,35,3.80,3,6,0.467,0.543,0.900,0.433,0.596,14.3%,27.6%,17.1%,12.8%,97.1,341.8,11,9,25.0%,12.5%,20.8%,79.2%,58.3%,73.1,33.3%,43.1%,25.5%,89.5%,41.7%,30.0%,25.0%,33.3%,33.3%,58.3%,8.3%,51.4%
Endy Rodriguez SHB,—,N/A,34,32,3.60,2,2,0.357,0.438,0.679,0.321,0.471,12.5%,22.4%,15.6%,10.0%,97.1,277.7,6,3,13.0%,4.3%,17.4%,56.5%,34.8%,72.0,21.7%,47.8%,26.1%,93.9%,13.0%,0.0%,43.5%,43.5%,56.5%,30.4%,13.0%,21.9%
Henry Davis RHB,,+770,23,26,3.00,2,3,0.136,0.269,0.409,0.273,0.298,11.5%,31.2%,26.9%,15.0%,80.3,295.5,5,3,20.0%,13.3%,46.7%,46.7%,26.7%,73.6,30.8%,20.5%,12.8%,83.0%,26.7%,50.0%,20.0%,26.7%,53.3%,26.7%,20.0%,46.2%
Brandon Lowe LHB,,+406,28,39,4.60,1,2,0.229,0.282,0.343,0.114,0.273,7.7%,29.1%,23.1%,15.4%,91.7,260.6,8,2,3.7%,3.7%,14.8%,51.9%,25.9%,74.2,50.7%,23.3%,11.0%,94.8%,40.7%,0.0%,25.9%,33.3%,40.7%,33.3%,25.9%,43.6%
Spencer Horwitz LHB,,+553,16,37,4.00,1,2,0.286,0.459,0.500,0.214,0.420,16.2%,21.8%,18.9%,7.9%,94.0,260.5,5,4,20.0%,15.0%,35.0%,50.0%,35.0%,68.7,-,28.6%,14.3%,94.2%,35.0%,14.3%,35.0%,25.0%,55.0%,25.0%,20.0%,18.9%
Nick Gonzales RHB,,+1320,24,36,4.20,1,2,0.294,0.333,0.441,0.147,0.341,-,26.9%,25.0%,15.4%,88.3,265.8,4,2,4.2%,4.2%,12.5%,29.2%,33.3%,70.5,15.4%,23.1%,7.7%,82.5%,29.2%,14.3%,20.8%,50.0%,45.8%,29.2%,25.0%,41.7%
Marcell Ozuna RHB,,+308,27,27,3.80,1,1,0.280,0.333,0.400,0.120,0.324,7.4%,39.6%,37.0%,17.4%,91.6,254.6,2,1,14.3%,7.1%,21.4%,42.9%,57.1%,73.2,37.2%,16.3%,7.0%,84.3%,14.3%,50.0%,50.0%,35.7%,28.6%,50.0%,21.4%,7.4%
Esmerlyn Valdez RHB,—,N/A,9,20,2.40,1,2,0.158,0.200,0.368,0.211,0.245,5.0%,46.7%,50.0%,23.3%,87.9,310.2,5,2,22.2%,-,-,44.4%,55.6%,74.8,47.4%,13.2%,10.5%,86.4%,44.4%,25.0%,11.1%,33.3%,-,44.4%,55.6%,30.0%
Jake Mangum SHB,,+1760,9,39,4.20,0,0,0.316,0.333,0.368,0.053,0.310,2.6%,19.8%,12.8%,10.9%,81.7,220.6,3,1,-,-,9.4%,25.0%,21.9%,66.5,1.3%,23.1%,7.7%,90.7%,12.5%,0.0%,18.8%,56.2%,21.9%,37.5%,40.6%,43.6%
Ryan O'Hearn LHB,,+620,20,35,4.20,0,2,0.314,0.314,0.457,0.143,0.334,-,22.0%,22.9%,11.5%,87.8,253.9,5,3,3.7%,-,14.8%,40.7%,40.7%,70.7,7.7%,25.0%,11.5%,92.9%,18.5%,0.0%,33.3%,40.7%,29.6%,40.7%,29.6%,20.0%
