Matchup,NYY @ PHI
Pitcher,Ryan Weathers
Pitcher Team,NYY
Opposing Team,PHI

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,12.0,1.83,="15-51",.294,.549,0.255,3,4,0,6,24.1,7,.379,.928
Batting Second,12.1,1.54,="17-52",.327,.481,0.154,2,2,0,5,34.5,2,.345,.826
Batting Third,14.0,0.93,="11-51",.216,.333,0.117,2,0,0,5,32.1,2,.245,.578
Batting Fourth,11.0,1.64,="13-45",.289,.667,0.378,5,2,0,11,20.0,5,.360,1.027
Batting Fifth,9.0,2.33,="14-41",.341,.634,0.293,2,2,2,7,16.7,7,.438,1.072
Batting Sixth,10.0,1.30,="10-40",.250,.375,0.125,1,2,0,4,27.9,3,.302,.677
Batting Seventh,11.1,0.71,="7-40",.175,.275,0.100,1,1,0,5,27.9,1,.190,.465
Batting Eighth,11.2,0.86,="9-42",.214,.286,0.072,1,0,0,2,23.3,1,.233,.519
Batting Ninth,10.0,0.60,="5-36",.139,.139,0.000,0,0,0,1,33.3,1,.205,.344

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Trea Turner RHB,Batting First ​,="84-336",.250,.402,0.152,12,15,0,35,22.3,24,.300,.702
Kyle Schwarber LHB,Batting Second ​,="73-294",.248,.599,0.351,30,11,1,56,34.0,47,.360,.959
Bryce Harper LHB,Batting Third ​,="92-349",.264,.507,0.243,21,18,2,60,21.2,59,.366,.873
Alec Bohm RHB,Batting Fourth ​,="38-163",.233,.374,0.141,5,8,0,25,12.6,10,.282,.656
Edmundo Sosa RHB,Batting Fifth ​,="12-50",.240,.260,0.020,0,1,0,9,17.5,3,.286,.546
Bryan De La Cruz RHB,Batting Seventh ​,="1-2",.500,2.000,1.500,1,0,0,1,33.3,1,.667,2.667
J.T. Realmuto RHB,Batting Seventh ​,="21-97",.216,.361,0.145,3,5,0,10,24.8,7,.303,.664
Bryson Stott LHB,Batting Eighth ​,="5-18",.278,.389,0.111,0,2,0,1,31.6,1,.316,.705
Derek Hill RHB,Batting Ninth ​,="10-44",.227,.295,0.068,1,0,0,5,47.8,1,.261,.556
