Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-04,Citizens Bank Park,WAS @ PHI,6:40,+26%,+5%,-6%,+11%,+0.59,+0.16,-0.63,+0.92,+14%,-3%,-2%,+5%,+0.32,-0.10,-0.20,+0.42,+12%,+8%,-4%,+6%,+0.27,+0.26,-0.43,+0.51
2026-08-04,Wrigley Field,LAD @ CHC,8:05,+21%,-3%,-2%,+8%,+0.48,-0.10,-0.24,+0.69,-1%,-10%,-3%,-6%,-0.02,-0.36,-0.32,-0.53,+22%,+8%,+1%,+14%,+0.50,+0.26,+0.09,+1.22
2026-08-04,Coors Field,TB  @ COL,8:40,+19%,+22%,+11%,+24%,+0.42,+0.78,+1.17,+2.11,+17%,+31%,+16%,+32%,+0.38,+1.08,+1.71,+2.77,+2%,-9%,-5%,-8%,+0.04,-0.30,-0.54,-0.66
2026-08-04,Great American BP,ATH @ CIN,6:40,+18%,+1%,+1%,+12%,+0.40,+0.03,+0.14,+1.07,+15%,+2%,-1%,+10%,+0.35,+0.07,-0.07,+0.89,+3%,-1%,+2%,+2%,+0.06,-0.04,+0.21,+0.18
2026-08-04,American Family Fld,PIT @ MIL,7:40,+18%,-3%,-7%,+5%,+0.40,-0.10,-0.73,+0.40,+11%,-11%,-9%,-3%,+0.25,-0.40,-0.92,-0.25,+6%,+8%,+2%,+7%,+0.14,+0.30,+0.19,+0.65
2026-08-04,Kauffman Stadium,MIN @ KC,7:40,+10%,+4%,-1%,+3%,+0.23,+0.14,-0.14,+0.31,+12%,+3%,-1%,+4%,+0.28,+0.09,-0.06,+0.38,-2%,+1%,-1%,-1%,-0.05,+0.05,-0.08,-0.08
2026-08-04,Fenway Park,CHW @ BOS,7:10,+9%,+17%,+6%,+14%,+0.20,+0.60,+0.66,+1.22,-7%,+20%,+7%,+9%,-0.16,+0.69,+0.78,+0.78,+16%,-2%,-1%,+5%,+0.36,-0.09,-0.12,+0.43
2026-08-04,Yankee Stadium,STL @ NYY,7:05,+8%,-15%,-6%,-4%,+0.19,-0.53,-0.60,-0.37,+4%,-12%,-5%,-5%,+0.08,-0.43,-0.57,-0.43,+5%,-3%,0%,+1%,+0.11,-0.10,-0.03,+0.06
2026-08-04,Daikin Park,TOR @ HOU,8:10,+6%,-11%,-4%,-4%,+0.13,-0.39,-0.43,-0.39,+6%,-12%,-4%,-5%,+0.14,-0.41,-0.45,-0.40,-1%,+1%,+0%,+0%,-0.02,+0.02,+0.02,+0.01
2026-08-04,Truist Park,MIA @ ATL,7:15,+2%,-4%,-3%,-3%,+0.05,-0.13,-0.27,-0.27,0%,-7%,+1%,-3%,-0.01,-0.23,+0.11,-0.24,+2%,+3%,-4%,0%,+0.05,+0.10,-0.38,-0.04
2026-08-04,T-Mobile Park,DET @ SEA,9:40,-1%,-19%,-8%,-12%,-0.03,-0.67,-0.88,-1.07,0%,-15%,-6%,-9%,-0.01,-0.53,-0.67,-0.77,-1%,-4%,-2%,-3%,-0.02,-0.13,-0.22,-0.30
2026-08-04,Oriole Park,LAA @ BAL,6:35,-5%,+12%,+9%,+8%,-0.11,+0.42,+0.91,+0.72,-7%,+9%,+6%,+4%,-0.16,+0.31,+0.66,+0.35,+2%,+3%,+2%,+4%,+0.04,+0.11,+0.25,+0.37
2026-08-04,Chase Field,SD  @ ARI,9:40,-9%,+12%,+0%,+1%,-0.19,+0.43,+0.02,+0.06,-8%,+14%,+0%,+2%,-0.18,+0.49,+0.03,+0.14,0%,-2%,0%,-1%,-0.01,-0.06,-0.01,-0.08
2026-08-04,Globe Life Field,SF  @ TEX,8:05,-12%,-7%,-2%,-8%,-0.26,-0.24,-0.18,-0.67,-11%,-7%,-1%,-7%,-0.25,-0.25,-0.15,-0.65,0%,+0%,0%,0%,-0.01,+0.00,-0.02,-0.02
2026-08-04,Progressive Field,NYM @ CLE,6:40,-13%,+3%,-3%,-5%,-0.29,+0.10,-0.36,-0.41,-4%,+3%,-3%,-1%,-0.10,+0.10,-0.31,-0.07,-9%,0%,0%,-4%,-0.20,0.00,-0.05,-0.34
