Matchup,SD @ KC
Pitcher,German Marquez
Pitcher Team,SD
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,41.2,181,0.266,0.368,0.513,0.247,1.49,10,2.16,11.0%,20.1%,15.5%,13.6%,9.8%,6.05,62.6%,8.0%,9.8%,44.7%,35.6%,21.3%,18.9%
vsLHB,22.2,106,0.273,0.399,0.557,0.284,1.72,7,2.78,14.2%,18.6%,15.1%,11.9%,8.9%,6.35,61.7%,8.0%,10.8%,50.0%,39.2%,24.1%,17.6%
vsRHB,18.1,75,0.257,0.326,0.457,0.200,1.25,3,1.47,6.7%,22.5%,16.0%,16.7%,11.4%,5.89,64.0%,8.1%,8.6%,37.9%,31.0%,16.7%,20.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Lane Thomas RHB,,+523,30,4.20,10,2,2,99.9,361.7,3,2,20.0%,20.0%,40.0%,60.0%,30.0%,73.9,46.7%,60.0%,40.0%,93.8%,40.0%,20.0%,100.0%,20.0%,60.0%,90.0%,10.0%,-,20.0%
Carter Jensen LHB,,+371,20,4.60,10,2,2,95.8,319.1,6,2,20.0%,20.0%,30.0%,50.0%,40.0%,73.4,45.5%,81.8%,36.4%,100.0%,80.0%,60.0%,33.3%,20.0%,10.0%,30.0%,50.0%,20.0%,55.6%
Salvador Perez RHB,,+414,17,4.00,10,1,1,94.2,216.4,2,1,10.0%,-,30.0%,70.0%,40.0%,71.4,18.8%,50.0%,25.0%,94.1%,40.0%,20.0%,50.0%,20.0%,40.0%,40.0%,40.0%,20.0%,12.5%
Starling Marte RHB,—,N/A,18,3.20,10,1,1,93.7,256.6,1,1,10.0%,-,10.0%,40.0%,20.0%,74.6,56.2%,50.0%,25.0%,88.9%,40.0%,20.0%,50.0%,20.0%,60.0%,40.0%,60.0%,-,37.5%
Isaac Collins SHB,,+790,16,3.60,10,1,1,83.0,255.1,2,1,10.0%,-,-,30.0%,70.0%,71.1,6.7%,40.0%,6.7%,93.8%,60.0%,30.0%,33.3%,30.0%,30.0%,10.0%,70.0%,20.0%,16.7%
Bobby Witt Jr. RHB,,+372,20,4.40,10,0,1,92.2,285.1,4,2,10.0%,-,10.0%,50.0%,50.0%,72.6,20.0%,46.7%,20.0%,93.8%,70.0%,30.0%,0.0%,40.0%,10.0%,20.0%,10.0%,70.0%,28.6%
Nick Loftin RHB,,+830,16,3.60,10,0,0,89.4,291.1,3,0,-,-,30.0%,10.0%,30.0%,69.6,-,72.7%,-,91.7%,60.0%,40.0%,0.0%,20.0%,40.0%,70.0%,10.0%,20.0%,25.0%
Michael Massey LHB,,+600,18,4.00,10,0,3,90.2,273.9,3,3,10.0%,-,10.0%,40.0%,50.0%,72.7,8.3%,58.3%,8.3%,100.0%,80.0%,50.0%,0.0%,30.0%,10.0%,20.0%,40.0%,40.0%,37.5%
Josh Rojas LHB,—,N/A,16,2.20,10,0,2,87.0,326.0,5,3,-,-,-,40.0%,40.0%,68.5,-,56.2%,12.5%,94.1%,60.0%,40.0%,0.0%,20.0%,40.0%,10.0%,30.0%,60.0%,75.0%
Vinnie Pasquantino LHB,,+473,24,4.00,10,0,0,90.5,243.0,2,2,-,-,10.0%,50.0%,40.0%,71.9,20.0%,40.0%,13.3%,93.8%,60.0%,30.0%,0.0%,30.0%,20.0%,20.0%,60.0%,20.0%,28.6%
Jac Caglianone LHB,,+345,39,4.00,10,0,1,84.8,251.7,1,1,10.0%,-,-,30.0%,20.0%,77.8,83.3%,33.3%,16.7%,92.3%,30.0%,10.0%,0.0%,20.0%,70.0%,50.0%,30.0%,20.0%,25.0%
Tyler Tolbert RHB,—,N/A,16,3.80,9,0,1,93.1,320.6,3,1,11.1%,-,-,66.7%,44.4%,69.0,-,63.6%,54.5%,100.0%,44.4%,11.1%,0.0%,33.3%,55.6%,55.6%,33.3%,11.1%,37.5%
